NAME,DESCRIPTION,GENE_SYMBOL,GENE_TITLE,SCORE
NIPAL3,NIPAL3,null,null,-0.052993562
SSH1,SSH1,null,null,-0.053046167
UBE2F,UBE2F,null,null,-0.053076472
BMI1,BMI1,null,null,-0.05307684
BCKDK,BCKDK,null,null,-0.053145383
STIM1,STIM1,null,null,-0.053156033
SLC19A1,SLC19A1,null,null,-0.05316558
ZFP36L1,ZFP36L1,null,null,-0.053182468
Mar-05,Mar-05,null,null,-0.05321338
ANXA11,ANXA11,null,null,-0.05331349
ZNF85,ZNF85,null,null,-0.053348728
ZSCAN25,ZSCAN25,null,null,-0.05340053
PREX1,PREX1,null,null,-0.05340195
ANKRD40,ANKRD40,null,null,-0.05342966
SIPA1L3,SIPA1L3,null,null,-0.053429883
FUZ,FUZ,null,null,-0.053438433
PPM1F,PPM1F,null,null,-0.05346898
NEU1,NEU1,null,null,-0.053500004
NFE2L1,NFE2L1,null,null,-0.053527683
SUDS3,SUDS3,null,null,-0.05355631
FLII,FLII,null,null,-0.053578604
ZNF516,ZNF516,null,null,-0.05361161
UGGT1,UGGT1,null,null,-0.05363248
HOOK3,HOOK3,null,null,-0.053664014
FOCAD,FOCAD,null,null,-0.053704537
TBC1D2B,TBC1D2B,null,null,-0.053722445
NCOA2,NCOA2,null,null,-0.053722568
CD180,CD180,null,null,-0.053842466
FAM120AOS,FAM120AOS,null,null,-0.05389132
CORO7,CORO7,null,null,-0.053922966
KIAA1958,KIAA1958,null,null,-0.05393106
TTC9,TTC9,null,null,-0.053934585
CPTP,CPTP,null,null,-0.05395375
PKIG,PKIG,null,null,-0.054001153
JAKMIP2,JAKMIP2,null,null,-0.05402973
PRDM10,PRDM10,null,null,-0.054059584
MAP2K4,MAP2K4,null,null,-0.054073613
AACS,AACS,null,null,-0.05407905
SEZ6L2,SEZ6L2,null,null,-0.05409446
ANKRD13A,ANKRD13A,null,null,-0.05410271
UNC93B1,UNC93B1,null,null,-0.054223143
MIER2,MIER2,null,null,-0.054270115
ACSS2,ACSS2,null,null,-0.054272413
RAD9A,RAD9A,null,null,-0.05428169
PLCB3,PLCB3,null,null,-0.05441179
BST2,BST2,null,null,-0.054415464
FLYWCH2,FLYWCH2,null,null,-0.054430034
TAS1R3,TAS1R3,null,null,-0.0545596
SLC38A10,SLC38A10,null,null,-0.05456947
CBL,CBL,null,null,-0.054612108
UBN1,UBN1,null,null,-0.054625694
SRSF8,SRSF8,null,null,-0.054626774
GAMT,GAMT,null,null,-0.05468261
ESYT2,ESYT2,null,null,-0.05474667
YOD1,YOD1,null,null,-0.054763142
HMGA1,HMGA1,null,null,-0.05480977
FBRS,FBRS,null,null,-0.054888055
CCDC106,CCDC106,null,null,-0.054998495
ALAD,ALAD,null,null,-0.05502491
TCEA2,TCEA2,null,null,-0.055031773
AUP1,AUP1,null,null,-0.05511959
GPAA1,GPAA1,null,null,-0.055138677
ARAP1,ARAP1,null,null,-0.05515177
BCORL1,BCORL1,null,null,-0.0551621
MLXIP,MLXIP,null,null,-0.05525218
LY9,LY9,null,null,-0.05525922
BMP3,BMP3,null,null,-0.05526792
NCF4,NCF4,null,null,-0.05540099
UBR4,UBR4,null,null,-0.055425514
TAZ,TAZ,null,null,-0.05549094
TLE3,TLE3,null,null,-0.05557943
WDR45,WDR45,null,null,-0.05562712
TMCO3,TMCO3,null,null,-0.05563188
CSRP1,CSRP1,null,null,-0.055803996
EPOP,EPOP,null,null,-0.055805705
SLC38A5,SLC38A5,null,null,-0.0558718
ATAD3B,ATAD3B,null,null,-0.05588063
INTS6L,INTS6L,null,null,-0.056006834
FLYWCH1,FLYWCH1,null,null,-0.056043286
CHPT1,CHPT1,null,null,-0.05606068
DEPTOR,DEPTOR,null,null,-0.0560682
ARL2,ARL2,null,null,-0.056105144
PCYT2,PCYT2,null,null,-0.056114864
PRKCI,PRKCI,null,null,-0.056161642
HAUS4,HAUS4,null,null,-0.056161724
MAP3K7,MAP3K7,null,null,-0.05629428
GALT,GALT,null,null,-0.056358475
ORAI2,ORAI2,null,null,-0.05636814
VPS54,VPS54,null,null,-0.056400556
CELF1,CELF1,null,null,-0.05641919
LAMC1,LAMC1,null,null,-0.056427762
LIME1,LIME1,null,null,-0.05644641
WDR24,WDR24,null,null,-0.056469806
SULT1A1,SULT1A1,null,null,-0.056544106
GLUL,GLUL,null,null,-0.056574356
ZNF395,ZNF395,null,null,-0.056622535
CD46,CD46,null,null,-0.05662316
NXT1,NXT1,null,null,-0.05665641
SLC52A2,SLC52A2,null,null,-0.0566835
DTX1,DTX1,null,null,-0.056689493
POLR3E,POLR3E,null,null,-0.056727972
TASOR,TASOR,null,null,-0.056835778
STK38L,STK38L,null,null,-0.05687454
VPS53,VPS53,null,null,-0.056910455
ZFPM1,ZFPM1,null,null,-0.056913845
GRK3,GRK3,null,null,-0.05693591
AXIN1,AXIN1,null,null,-0.05693686
TRIM8,TRIM8,null,null,-0.057064656
STX5,STX5,null,null,-0.057089306
TOB2,TOB2,null,null,-0.057109963
ACAP1,ACAP1,null,null,-0.057121493
PCDHGC3,PCDHGC3,null,null,-0.057172317
LTBP1,LTBP1,null,null,-0.057182048
ESYT1,ESYT1,null,null,-0.057195004
XYLT2,XYLT2,null,null,-0.05721797
EFHD2,EFHD2,null,null,-0.057220437
TMEM63B,TMEM63B,null,null,-0.057237364
ST3GAL5,ST3GAL5,null,null,-0.057246096
OXNAD1,OXNAD1,null,null,-0.05727627
USF3,USF3,null,null,-0.05727832
BCL9L,BCL9L,null,null,-0.057319853
FAM111A,FAM111A,null,null,-0.057532776
AP2A2,AP2A2,null,null,-0.057590954
TESK1,TESK1,null,null,-0.057592478
PDP1,PDP1,null,null,-0.057619907
GPD1L,GPD1L,null,null,-0.057667676
SEMA4F,SEMA4F,null,null,-0.05768063
DVL2,DVL2,null,null,-0.05769453
SLC43A1,SLC43A1,null,null,-0.05794492
COG7,COG7,null,null,-0.05794775
NXPH4,NXPH4,null,null,-0.057949945
WDR81,WDR81,null,null,-0.057950694
ARHGAP44,ARHGAP44,null,null,-0.057981204
MAN2C1,MAN2C1,null,null,-0.057985395
PREB,PREB,null,null,-0.058002844
CCDC88B,CCDC88B,null,null,-0.058119357
ST6GALNAC6,ST6GALNAC6,null,null,-0.058127444
SNX30,SNX30,null,null,-0.058151122
SURF4,SURF4,null,null,-0.0582421
ATG16L2,ATG16L2,null,null,-0.05825179
ZNF274,ZNF274,null,null,-0.058261745
PINK1,PINK1,null,null,-0.058274254
CCDC117,CCDC117,null,null,-0.05828513
THAP4,THAP4,null,null,-0.058323424
MMD,MMD,null,null,-0.05835379
ZNF71,ZNF71,null,null,-0.058376927
SYNGAP1,SYNGAP1,null,null,-0.05839041
PARP6,PARP6,null,null,-0.05846541
PCDHGB2,PCDHGB2,null,null,-0.058469318
WASF1,WASF1,null,null,-0.0585368
BCL6,BCL6,null,null,-0.05855376
UNC119,UNC119,null,null,-0.058579456
GBA2,GBA2,null,null,-0.05862868
RAB24,RAB24,null,null,-0.058645338
LDLR,LDLR,null,null,-0.058668368
WDYHV1,WDYHV1,null,null,-0.05874905
DCAF17,DCAF17,null,null,-0.058770176
ALG12,ALG12,null,null,-0.058775194
PIEZO1,PIEZO1,null,null,-0.058816608
SLC17A9,SLC17A9,null,null,-0.058828954
SCLY,SCLY,null,null,-0.058850303
ZFYVE19,ZFYVE19,null,null,-0.058941945
AC124319.1,AC124319.1,null,null,-0.05894279
SLC15A3,SLC15A3,null,null,-0.0589786
CAB39,CAB39,null,null,-0.059013337
PHF2,PHF2,null,null,-0.059038643
ATP6AP1,ATP6AP1,null,null,-0.05911006
FYCO1,FYCO1,null,null,-0.05919328
DPH1,DPH1,null,null,-0.05930977
TTYH3,TTYH3,null,null,-0.05931578
LRRC20,LRRC20,null,null,-0.059341125
ANKRD13D,ANKRD13D,null,null,-0.0594106
MEST,MEST,null,null,-0.05946975
SNAPC2,SNAPC2,null,null,-0.05950785
BLNK,BLNK,null,null,-0.05957921
ITGB7,ITGB7,null,null,-0.05964095
DEAF1,DEAF1,null,null,-0.0597489
CD48,CD48,null,null,-0.059806276
CCDC28B,CCDC28B,null,null,-0.059933715
XYLT1,XYLT1,null,null,-0.059977457
CHD3,CHD3,null,null,-0.060011163
DENND5B,DENND5B,null,null,-0.060086485
ZDHHC3,ZDHHC3,null,null,-0.06008887
PLXNB2,PLXNB2,null,null,-0.060099203
WRAP73,WRAP73,null,null,-0.060113452
LTBP4,LTBP4,null,null,-0.060144275
SLC39A14,SLC39A14,null,null,-0.060217068
MFHAS1,MFHAS1,null,null,-0.06027361
TM7SF2,TM7SF2,null,null,-0.060276296
SLC2A6,SLC2A6,null,null,-0.06031956
FLCN,FLCN,null,null,-0.060357764
ZNF581,ZNF581,null,null,-0.060365602
RGS14,RGS14,null,null,-0.06036903
DNAJC12,DNAJC12,null,null,-0.060442843
ZNF251,ZNF251,null,null,-0.060471922
MXD4,MXD4,null,null,-0.060502637
PRPSAP1,PRPSAP1,null,null,-0.060676698
MOGS,MOGS,null,null,-0.060731385
ARHGAP24,ARHGAP24,null,null,-0.060760565
TLR9,TLR9,null,null,-0.061031826
PGP,PGP,null,null,-0.061170857
FBXO41,FBXO41,null,null,-0.061284807
NFIL3,NFIL3,null,null,-0.061352916
SSBP3,SSBP3,null,null,-0.06135801
TMEM94,TMEM94,null,null,-0.06136298
PBX2,PBX2,null,null,-0.061408494
ACADVL,ACADVL,null,null,-0.06145678
PCDHGA5,PCDHGA5,null,null,-0.061555162
EPB41L2,EPB41L2,null,null,-0.061590895
TOM1,TOM1,null,null,-0.061628673
AGRN,AGRN,null,null,-0.061658356
TMEM175,TMEM175,null,null,-0.06173498
RINL,RINL,null,null,-0.061770532
SLC30A4,SLC30A4,null,null,-0.06180819
KMT5C,KMT5C,null,null,-0.061809298
LPAR5,LPAR5,null,null,-0.061990865
PWWP3A,PWWP3A,null,null,-0.061997086
TMED8,TMED8,null,null,-0.062030308
ARNT,ARNT,null,null,-0.06205599
CAMTA2,CAMTA2,null,null,-0.062101755
ITPR3,ITPR3,null,null,-0.062122982
HDAC4,HDAC4,null,null,-0.06214375
PCDHGA1,PCDHGA1,null,null,-0.062256742
RABGGTA,RABGGTA,null,null,-0.062298413
TMEM129,TMEM129,null,null,-0.062325392
SIPA1,SIPA1,null,null,-0.062391076
HHEX,HHEX,null,null,-0.06242303
CAB39L,CAB39L,null,null,-0.06250858
TPRA1,TPRA1,null,null,-0.06258777
TPCN1,TPCN1,null,null,-0.06261607
IL4R,IL4R,null,null,-0.06269223
ADD1,ADD1,null,null,-0.06276909
MAML1,MAML1,null,null,-0.06278009
CDK18,CDK18,null,null,-0.062812395
LPCAT4,LPCAT4,null,null,-0.06308088
DVL3,DVL3,null,null,-0.063128844
PTDSS2,PTDSS2,null,null,-0.063133754
DERL3,DERL3,null,null,-0.06314617
XXYLT1,XXYLT1,null,null,-0.063185774
OXLD1,OXLD1,null,null,-0.063185915
RHOBTB2,RHOBTB2,null,null,-0.06319692
AC004156.1,AC004156.1,null,null,-0.063204415
MED12,MED12,null,null,-0.06321505
GOLGA5,GOLGA5,null,null,-0.06322903
NUPL2,NUPL2,null,null,-0.06325471
UBALD2,UBALD2,null,null,-0.063263066
TRAF4,TRAF4,null,null,-0.06328756
SUN2,SUN2,null,null,-0.06341247
JUP,JUP,null,null,-0.063441545
SCARB1,SCARB1,null,null,-0.0634587
CUL7,CUL7,null,null,-0.063470654
PLEKHA3,PLEKHA3,null,null,-0.06348065
MVD,MVD,null,null,-0.06351852
NOTCH2,NOTCH2,null,null,-0.063547835
YIPF2,YIPF2,null,null,-0.063625626
GHDC,GHDC,null,null,-0.063630156
DENND4B,DENND4B,null,null,-0.06367484
MAPKAPK3,MAPKAPK3,null,null,-0.06374199
FAM110A,FAM110A,null,null,-0.06378983
PCDHGB3,PCDHGB3,null,null,-0.06379636
PNPLA2,PNPLA2,null,null,-0.06384875
CLN6,CLN6,null,null,-0.063852794
MNT,MNT,null,null,-0.06390878
NIPSNAP1,NIPSNAP1,null,null,-0.06397971
FXYD5,FXYD5,null,null,-0.06400576
PPP1R9B,PPP1R9B,null,null,-0.064065866
ZNF316,ZNF316,null,null,-0.064127415
TMEM135,TMEM135,null,null,-0.06414057
HOMEZ,HOMEZ,null,null,-0.06419682
DBP,DBP,null,null,-0.06425596
C12orf75,C12orf75,null,null,-0.06428146
MEF2D,MEF2D,null,null,-0.064288974
ABHD16A,ABHD16A,null,null,-0.064302534
PPFIA3,PPFIA3,null,null,-0.06433276
FAM50A,FAM50A,null,null,-0.06439836
REPIN1,REPIN1,null,null,-0.06448776
APPL2,APPL2,null,null,-0.06448811
IER2,IER2,null,null,-0.064696305
ATP8B2,ATP8B2,null,null,-0.064819224
PCDHGA9,PCDHGA9,null,null,-0.06485035
PARP12,PARP12,null,null,-0.06485081
GATM,GATM,null,null,-0.06485963
DHRS7,DHRS7,null,null,-0.06492756
ARHGEF1,ARHGEF1,null,null,-0.06500042
DNAAF2,DNAAF2,null,null,-0.06510232
HSD17B8,HSD17B8,null,null,-0.065217756
ABCC10,ABCC10,null,null,-0.06523885
CYP2U1,CYP2U1,null,null,-0.06530492
FGD2,FGD2,null,null,-0.06531085
GRINA,GRINA,null,null,-0.06532384
USP32,USP32,null,null,-0.06541539
PMAIP1,PMAIP1,null,null,-0.06542189
CCPG1,CCPG1,null,null,-0.065448746
ACADSB,ACADSB,null,null,-0.065458365
CC2D1A,CC2D1A,null,null,-0.06549687
ARVCF,ARVCF,null,null,-0.065521106
SH2B3,SH2B3,null,null,-0.06553035
SNX19,SNX19,null,null,-0.065551594
FBXL19,FBXL19,null,null,-0.06557532
TBC1D25,TBC1D25,null,null,-0.06559836
KCTD15,KCTD15,null,null,-0.06560655
PCDHGA3,PCDHGA3,null,null,-0.06564997
WDTC1,WDTC1,null,null,-0.06568905
PLP2,PLP2,null,null,-0.065692075
OBSCN,OBSCN,null,null,-0.06572742
TMEM9B,TMEM9B,null,null,-0.06572889
C11orf24,C11orf24,null,null,-0.065732665
ANKRD16,ANKRD16,null,null,-0.06575463
ABHD14A,ABHD14A,null,null,-0.0658191
DTX2,DTX2,null,null,-0.06587136
PEX1,PEX1,null,null,-0.06596393
INSR,INSR,null,null,-0.065965846
NCKIPSD,NCKIPSD,null,null,-0.06599797
DGKD,DGKD,null,null,-0.06613208
CSRNP2,CSRNP2,null,null,-0.06616668
GAB1,GAB1,null,null,-0.0661686
PCDHGB1,PCDHGB1,null,null,-0.06622403
PCDHGB6,PCDHGB6,null,null,-0.0662991
KIAA2013,KIAA2013,null,null,-0.06632383
STS,STS,null,null,-0.06634985
ZSWIM9,ZSWIM9,null,null,-0.066350825
RNF103,RNF103,null,null,-0.06637567
CRELD1,CRELD1,null,null,-0.06638291
ATF7,ATF7,null,null,-0.0664211
PCDHGA2,PCDHGA2,null,null,-0.06647323
POC1B,POC1B,null,null,-0.06649404
STAT6,STAT6,null,null,-0.066536814
FCRL3,FCRL3,null,null,-0.06653751
SLAMF6,SLAMF6,null,null,-0.06655666
PCDHGA12,PCDHGA12,null,null,-0.06657455
TGFB1,TGFB1,null,null,-0.06659184
PCDHGA4,PCDHGA4,null,null,-0.06660907
CAMSAP1,CAMSAP1,null,null,-0.06664761
KCTD18,KCTD18,null,null,-0.066673025
DENND1C,DENND1C,null,null,-0.06672659
VASP,VASP,null,null,-0.066727765
ENO2,ENO2,null,null,-0.06676553
SLC2A4RG,SLC2A4RG,null,null,-0.06677402
SRF,SRF,null,null,-0.06681298
PCDHGB4,PCDHGB4,null,null,-0.06701433
PCDHGB5,PCDHGB5,null,null,-0.0670236
TFE3,TFE3,null,null,-0.06707638
ZNF580,ZNF580,null,null,-0.067198314
FDFT1,FDFT1,null,null,-0.067439325
C14orf93,C14orf93,null,null,-0.0674617
KCNMB4,KCNMB4,null,null,-0.067511015
GTDC1,GTDC1,null,null,-0.067565024
ING1,ING1,null,null,-0.067646734
PCDHGA6,PCDHGA6,null,null,-0.06766448
HOXA7,HOXA7,null,null,-0.067738265
GMIP,GMIP,null,null,-0.06779885
PCDHGC5,PCDHGC5,null,null,-0.06781464
TMEM268,TMEM268,null,null,-0.06793354
AEBP1,AEBP1,null,null,-0.0679664
KLHL6,KLHL6,null,null,-0.067971915
DPP7,DPP7,null,null,-0.0680107
ZNF692,ZNF692,null,null,-0.06810341
CEP55,CEP55,null,null,-0.06813955
PLA2G12A,PLA2G12A,null,null,-0.068220064
CIZ1,CIZ1,null,null,-0.06836307
ZFP90,ZFP90,null,null,-0.068373665
POMT2,POMT2,null,null,-0.06840251
PCGF3,PCGF3,null,null,-0.06844191
CITED2,CITED2,null,null,-0.06845125
TNS3,TNS3,null,null,-0.06848096
DTX3,DTX3,null,null,-0.06855462
GADD45A,GADD45A,null,null,-0.06859861
CERS4,CERS4,null,null,-0.06862615
CREBBP,CREBBP,null,null,-0.068655156
PCDHGB7,PCDHGB7,null,null,-0.06865694
CPSF1,CPSF1,null,null,-0.06867345
PKN1,PKN1,null,null,-0.06868649
USP3,USP3,null,null,-0.06882551
KATNAL2,KATNAL2,null,null,-0.06882895
PLXNA3,PLXNA3,null,null,-0.06889329
PCDHGA10,PCDHGA10,null,null,-0.06899306
RRAS2,RRAS2,null,null,-0.06903158
PHKG2,PHKG2,null,null,-0.069071755
CYFIP2,CYFIP2,null,null,-0.06914241
PCDHGA8,PCDHGA8,null,null,-0.06915528
TOLLIP,TOLLIP,null,null,-0.069172546
THRA,THRA,null,null,-0.069226064
TBKBP1,TBKBP1,null,null,-0.0692701
ATXN2L,ATXN2L,null,null,-0.06935658
LZTS1,LZTS1,null,null,-0.06952324
AC004151.1,AC004151.1,null,null,-0.069580875
ZNF385A,ZNF385A,null,null,-0.06967391
FOXK2,FOXK2,null,null,-0.06971715
ARHGAP4,ARHGAP4,null,null,-0.06971802
CRTC2,CRTC2,null,null,-0.069722764
SIDT2,SIDT2,null,null,-0.069732115
TECPR2,TECPR2,null,null,-0.069882676
DVL1,DVL1,null,null,-0.07004314
MYO1E,MYO1E,null,null,-0.070043415
CCDC61,CCDC61,null,null,-0.07004409
KIAA1549L,KIAA1549L,null,null,-0.070082046
PARP16,PARP16,null,null,-0.07008589
CDCA7L,CDCA7L,null,null,-0.0701505
FYN,FYN,null,null,-0.07016722
SLC25A1,SLC25A1,null,null,-0.07021905
ZFP36,ZFP36,null,null,-0.07031269
VGLL4,VGLL4,null,null,-0.07039854
SCD5,SCD5,null,null,-0.07043469
MAP4K2,MAP4K2,null,null,-0.07052456
ZBTB7A,ZBTB7A,null,null,-0.07056785
ACY1,ACY1,null,null,-0.070608534
PKD1,PKD1,null,null,-0.07060982
TRIM65,TRIM65,null,null,-0.07067651
PHF21A,PHF21A,null,null,-0.07086711
RMDN3,RMDN3,null,null,-0.070961356
HSDL1,HSDL1,null,null,-0.07106154
GALNT14,GALNT14,null,null,-0.07117282
FAM78A,FAM78A,null,null,-0.071196295
TGFBRAP1,TGFBRAP1,null,null,-0.071391694
ZNF672,ZNF672,null,null,-0.071493484
SLC6A9,SLC6A9,null,null,-0.07149636
TSPAN33,TSPAN33,null,null,-0.071569614
TTC33,TTC33,null,null,-0.07158884
PIGQ,PIGQ,null,null,-0.07169465
PCDHGA7,PCDHGA7,null,null,-0.07170995
MFSD10,MFSD10,null,null,-0.0718397
PLOD1,PLOD1,null,null,-0.071871296
FADS3,FADS3,null,null,-0.07197469
DCAF10,DCAF10,null,null,-0.07202705
PIM2,PIM2,null,null,-0.072087444
PRDX2,PRDX2,null,null,-0.07223148
TESK2,TESK2,null,null,-0.07230516
ALDH1B1,ALDH1B1,null,null,-0.07247305
PACS2,PACS2,null,null,-0.07247962
STK10,STK10,null,null,-0.072630316
MAST3,MAST3,null,null,-0.07265384
B4GALT2,B4GALT2,null,null,-0.072819166
TBC1D10C,TBC1D10C,null,null,-0.07312748
BAK1,BAK1,null,null,-0.07328448
PCDHGC4,PCDHGC4,null,null,-0.07333994
ABCB4,ABCB4,null,null,-0.073344834
MYLIP,MYLIP,null,null,-0.07340712
PAQR4,PAQR4,null,null,-0.073532835
SLC39A8,SLC39A8,null,null,-0.07355214
BICD2,BICD2,null,null,-0.0736189
MVK,MVK,null,null,-0.07373738
WAS,WAS,null,null,-0.0738067
DNHD1,DNHD1,null,null,-0.073863745
LGALS3BP,LGALS3BP,null,null,-0.07391945
NPRL3,NPRL3,null,null,-0.073949724
AMFR,AMFR,null,null,-0.074150406
PRR7,PRR7,null,null,-0.07419322
TIGD5,TIGD5,null,null,-0.07423906
ATP11A,ATP11A,null,null,-0.074557535
IRF2BP1,IRF2BP1,null,null,-0.074582614
ATN1,ATN1,null,null,-0.07462477
ZNF444,ZNF444,null,null,-0.074650325
AGPAT2,AGPAT2,null,null,-0.07484446
TCF12,TCF12,null,null,-0.074904546
ADCK2,ADCK2,null,null,-0.07494445
YPEL5,YPEL5,null,null,-0.07502177
TRPV2,TRPV2,null,null,-0.07511512
FAM89B,FAM89B,null,null,-0.07512894
PTPN12,PTPN12,null,null,-0.07516554
CTNND2,CTNND2,null,null,-0.07519307
HDAC10,HDAC10,null,null,-0.07520445
JARID2,JARID2,null,null,-0.07523717
KLF13,KLF13,null,null,-0.07529248
B4GAT1,B4GAT1,null,null,-0.07538351
FAM117B,FAM117B,null,null,-0.07546319
TBC1D9B,TBC1D9B,null,null,-0.075821154
ST3GAL4,ST3GAL4,null,null,-0.075868644
BEND4,BEND4,null,null,-0.07596603
THBS3,THBS3,null,null,-0.07597565
TPCN2,TPCN2,null,null,-0.07615192
REC8,REC8,null,null,-0.07621017
RHOF,RHOF,null,null,-0.076213114
TRIM14,TRIM14,null,null,-0.076365866
TNKS1BP1,TNKS1BP1,null,null,-0.0764004
CLCN7,CLCN7,null,null,-0.07641536
DGAT1,DGAT1,null,null,-0.076571114
PDPK1,PDPK1,null,null,-0.07659137
ERGIC1,ERGIC1,null,null,-0.07659841
DIPK1B,DIPK1B,null,null,-0.07702499
TNIP2,TNIP2,null,null,-0.077029705
FAM53B,FAM53B,null,null,-0.07712871
PPP3CC,PPP3CC,null,null,-0.07717091
HDHD3,HDHD3,null,null,-0.07746023
PDE4A,PDE4A,null,null,-0.077601455
JAK3,JAK3,null,null,-0.07762194
FOXN3,FOXN3,null,null,-0.0776386
TCF20,TCF20,null,null,-0.07775029
WNT10A,WNT10A,null,null,-0.07778098
STAT2,STAT2,null,null,-0.077837564
NUDT18,NUDT18,null,null,-0.07791038
SIAH2,SIAH2,null,null,-0.07800709
CYBB,CYBB,null,null,-0.07815707
ZNF710,ZNF710,null,null,-0.078158125
TMUB1,TMUB1,null,null,-0.07826651
LZTS2,LZTS2,null,null,-0.07829672
NFATC1,NFATC1,null,null,-0.0784268
EML3,EML3,null,null,-0.07847054
FCRL1,FCRL1,null,null,-0.07860359
UVSSA,UVSSA,null,null,-0.07861969
PEAK1,PEAK1,null,null,-0.07864403
DTX4,DTX4,null,null,-0.078703195
CHPF,CHPF,null,null,-0.07874972
LARGE1,LARGE1,null,null,-0.07910895
NCOR2,NCOR2,null,null,-0.07926524
LZTS3,LZTS3,null,null,-0.079288125
QKI,QKI,null,null,-0.07938463
LRP10,LRP10,null,null,-0.079403885
GPM6A,GPM6A,null,null,-0.07944581
DNAH11,DNAH11,null,null,-0.079806834
NR2F6,NR2F6,null,null,-0.07988513
AC005954.1,AC005954.1,null,null,-0.07990783
ULK3,ULK3,null,null,-0.07993998
LRRC45,LRRC45,null,null,-0.07994105
KDM4C,KDM4C,null,null,-0.079974726
ADAM23,ADAM23,null,null,-0.08002711
ADA,ADA,null,null,-0.08006233
RAP1GAP2,RAP1GAP2,null,null,-0.08011119
NFATC2,NFATC2,null,null,-0.08016306
DLG3,DLG3,null,null,-0.08023005
PABPC1L,PABPC1L,null,null,-0.0802758
TRIB2,TRIB2,null,null,-0.080288
PLBD2,PLBD2,null,null,-0.080337144
NECAB3,NECAB3,null,null,-0.08041724
PLD4,PLD4,null,null,-0.08045893
RAI1,RAI1,null,null,-0.08046636
CEBPB,CEBPB,null,null,-0.080632254
TDRKH,TDRKH,null,null,-0.08065433
SCRN1,SCRN1,null,null,-0.08069774
TMC6,TMC6,null,null,-0.08070281
PITX1,PITX1,null,null,-0.08093269
PACS1,PACS1,null,null,-0.08111638
VCL,VCL,null,null,-0.08114718
TFEB,TFEB,null,null,-0.08116468
MARK4,MARK4,null,null,-0.081285425
SLC39A6,SLC39A6,null,null,-0.081442334
THAP11,THAP11,null,null,-0.08155901
MFSD2A,MFSD2A,null,null,-0.08161344
ARHGAP9,ARHGAP9,null,null,-0.081791244
PIK3IP1,PIK3IP1,null,null,-0.08192732
FAM171A2,FAM171A2,null,null,-0.08206607
LRSAM1,LRSAM1,null,null,-0.08210526
RPUSD1,RPUSD1,null,null,-0.08212753
FSD1,FSD1,null,null,-0.08221794
LRCH4,LRCH4,null,null,-0.08226652
PNPLA6,PNPLA6,null,null,-0.08232578
PURB,PURB,null,null,-0.082327425
ELF4,ELF4,null,null,-0.08234231
RNF166,RNF166,null,null,-0.08238746
IRS1,IRS1,null,null,-0.08247337
MICAL1,MICAL1,null,null,-0.082703955
SLC12A4,SLC12A4,null,null,-0.082903884
LOXL2,LOXL2,null,null,-0.083212405
TCIRG1,TCIRG1,null,null,-0.08327653
PLEKHM2,PLEKHM2,null,null,-0.0833394
MFSD3,MFSD3,null,null,-0.08348386
ZFP36L2,ZFP36L2,null,null,-0.0837888
ACO1,ACO1,null,null,-0.08401814
TBL1X,TBL1X,null,null,-0.084037215
LRFN4,LRFN4,null,null,-0.084258184
RIPOR1,RIPOR1,null,null,-0.08428853
WNK2,WNK2,null,null,-0.08429023
PITPNM1,PITPNM1,null,null,-0.08451697
P4HTM,P4HTM,null,null,-0.08459328
SLC26A6,SLC26A6,null,null,-0.0846458
DGKA,DGKA,null,null,-0.08477361
TSC22D2,TSC22D2,null,null,-0.08497907
AGPAT3,AGPAT3,null,null,-0.085169084
MEX3A,MEX3A,null,null,-0.085353285
RFX2,RFX2,null,null,-0.08545317
HELZ2,HELZ2,null,null,-0.08554696
DYRK1B,DYRK1B,null,null,-0.08562476
AGPAT1,AGPAT1,null,null,-0.08565518
AHDC1,AHDC1,null,null,-0.085702546
CORO2B,CORO2B,null,null,-0.08572937
TTL,TTL,null,null,-0.08578383
CROCC,CROCC,null,null,-0.085853495
TSC22D4,TSC22D4,null,null,-0.085978806
RASGRP1,RASGRP1,null,null,-0.08619563
UBXN6,UBXN6,null,null,-0.086206935
COMT,COMT,null,null,-0.08660673
ANKRD34A,ANKRD34A,null,null,-0.08660933
ACP6,ACP6,null,null,-0.086640745
CYP51A1,CYP51A1,null,null,-0.086724
LRRC41,LRRC41,null,null,-0.08675332
SLK,SLK,null,null,-0.08710513
LRP5,LRP5,null,null,-0.087145336
RAC2,RAC2,null,null,-0.08716633
FGFR4,FGFR4,null,null,-0.087545246
BCL7B,BCL7B,null,null,-0.08759726
MTUS2,MTUS2,null,null,-0.087752745
NAGA,NAGA,null,null,-0.08782984
ZDHHC14,ZDHHC14,null,null,-0.08783283
TMEM63A,TMEM63A,null,null,-0.08787645
TC2N,TC2N,null,null,-0.088054016
RBCK1,RBCK1,null,null,-0.08819601
MYO1G,MYO1G,null,null,-0.08821778
LSS,LSS,null,null,-0.08839108
PDIA5,PDIA5,null,null,-0.08852779
INPP5D,INPP5D,null,null,-0.08854675
MAN2B1,MAN2B1,null,null,-0.08858338
GKAP1,GKAP1,null,null,-0.08880256
ZNF48,ZNF48,null,null,-0.08889601
PTPRJ,PTPRJ,null,null,-0.08916073
RGS13,RGS13,null,null,-0.08926455
PRR14,PRR14,null,null,-0.08939614
KIF21B,KIF21B,null,null,-0.089786574
