NAME,DESCRIPTION,GENE_SYMBOL,GENE_TITLE,SCORE
NGRN,NGRN,null,null,-0.04534731
SLC43A1,SLC43A1,null,null,-0.045355536
PAM16,PAM16,null,null,-0.04540137
ARFIP1,ARFIP1,null,null,-0.04540847
SNRPB2,SNRPB2,null,null,-0.045429997
ADAL,ADAL,null,null,-0.045482814
GTF2F1,GTF2F1,null,null,-0.04549669
COPA,COPA,null,null,-0.04552735
PHYKPL,PHYKPL,null,null,-0.045530554
ZFC3H1,ZFC3H1,null,null,-0.045620322
SHQ1,SHQ1,null,null,-0.045640703
NUP133,NUP133,null,null,-0.04566003
STIP1,STIP1,null,null,-0.045694545
TAF4B,TAF4B,null,null,-0.045717724
NDUFAF3,NDUFAF3,null,null,-0.045722168
SPC25,SPC25,null,null,-0.04572232
DUSP22,DUSP22,null,null,-0.04574925
CCT4,CCT4,null,null,-0.045792613
MPLKIP,MPLKIP,null,null,-0.045820277
SEMA4D,SEMA4D,null,null,-0.04582196
NOL7,NOL7,null,null,-0.04583711
DHX36,DHX36,null,null,-0.045851003
LRCH3,LRCH3,null,null,-0.0458559
SLC26A6,SLC26A6,null,null,-0.045974985
TBCD,TBCD,null,null,-0.045995448
TRIM65,TRIM65,null,null,-0.046018347
KIF13B,KIF13B,null,null,-0.04606146
MSN,MSN,null,null,-0.04607647
SRP19,SRP19,null,null,-0.046081472
BUD31,BUD31,null,null,-0.046149388
COA4,COA4,null,null,-0.04617921
NKAP,NKAP,null,null,-0.046198435
PDSS2,PDSS2,null,null,-0.04622139
NUDC,NUDC,null,null,-0.046224307
ATF7IP,ATF7IP,null,null,-0.046266858
SLC25A35,SLC25A35,null,null,-0.046285655
SRSF11,SRSF11,null,null,-0.046323124
POU2F1,POU2F1,null,null,-0.046340965
PYURF,PYURF,null,null,-0.046344995
MKKS,MKKS,null,null,-0.0463602
EME1,EME1,null,null,-0.04636599
KDM4A,KDM4A,null,null,-0.046403047
NTHL1,NTHL1,null,null,-0.046425287
LRRC40,LRRC40,null,null,-0.046452887
ASL,ASL,null,null,-0.046462283
JMJD6,JMJD6,null,null,-0.046491466
BCAT1,BCAT1,null,null,-0.046518486
MRPS28,MRPS28,null,null,-0.0465278
CTDSP2,CTDSP2,null,null,-0.046542622
SF3B1,SF3B1,null,null,-0.046567753
RBFA,RBFA,null,null,-0.046577524
RAB7A,RAB7A,null,null,-0.04659312
TGIF2-RAB5IF,TGIF2-RAB5IF,null,null,-0.04661587
LENG8,LENG8,null,null,-0.04666347
PCDH9,PCDH9,null,null,-0.046671048
GTPBP1,GTPBP1,null,null,-0.046681374
TNKS,TNKS,null,null,-0.046711437
ACOT13,ACOT13,null,null,-0.04673641
NEU1,NEU1,null,null,-0.046736423
C17orf75,C17orf75,null,null,-0.046755325
TALDO1,TALDO1,null,null,-0.046787966
CCT8,CCT8,null,null,-0.046798415
PCNA,PCNA,null,null,-0.04680842
GIT2,GIT2,null,null,-0.046821598
SRA1,SRA1,null,null,-0.046836734
DDX21,DDX21,null,null,-0.046881367
PPCDC,PPCDC,null,null,-0.04688457
CENPM,CENPM,null,null,-0.046912488
LRCH4,LRCH4,null,null,-0.04694701
PCNX4,PCNX4,null,null,-0.046947934
INCENP,INCENP,null,null,-0.046958193
TACC3,TACC3,null,null,-0.046964567
LYSMD2,LYSMD2,null,null,-0.046968237
PIGM,PIGM,null,null,-0.047062103
NDUFA8,NDUFA8,null,null,-0.047098074
UBE2R2,UBE2R2,null,null,-0.047117908
NCOA3,NCOA3,null,null,-0.04713842
PTBP1,PTBP1,null,null,-0.04715761
ZNF226,ZNF226,null,null,-0.047197603
GOLGB1,GOLGB1,null,null,-0.047222972
GLRX,GLRX,null,null,-0.047240876
ZNF414,ZNF414,null,null,-0.04724786
NUDT16,NUDT16,null,null,-0.047253292
HNRNPU,HNRNPU,null,null,-0.047281947
SAC3D1,SAC3D1,null,null,-0.047300313
SUV39H2,SUV39H2,null,null,-0.047327157
APBB1IP,APBB1IP,null,null,-0.04735996
ZNF764,ZNF764,null,null,-0.04740907
CHST11,CHST11,null,null,-0.04742983
VCP,VCP,null,null,-0.0474456
CLPB,CLPB,null,null,-0.047486212
NT5C,NT5C,null,null,-0.04748709
HAUS5,HAUS5,null,null,-0.047523763
SAPCD2,SAPCD2,null,null,-0.047564562
MRPL52,MRPL52,null,null,-0.047634326
PRRC2C,PRRC2C,null,null,-0.04764824
MTIF3,MTIF3,null,null,-0.04766153
EXOC8,EXOC8,null,null,-0.047673777
ATP6V0A1,ATP6V0A1,null,null,-0.047700286
EIF1AX,EIF1AX,null,null,-0.047756
MED8,MED8,null,null,-0.047769822
MRPL42,MRPL42,null,null,-0.047815226
WSB2,WSB2,null,null,-0.047894128
DIAPH2,DIAPH2,null,null,-0.047901414
USP13,USP13,null,null,-0.047962345
PCID2,PCID2,null,null,-0.047965474
AHSA1,AHSA1,null,null,-0.047996715
FN3KRP,FN3KRP,null,null,-0.04805582
WDR34,WDR34,null,null,-0.048087794
GON7,GON7,null,null,-0.048116032
SNRPN,SNRPN,null,null,-0.04813176
LEMD2,LEMD2,null,null,-0.048136823
ASB1,ASB1,null,null,-0.048137885
XKR6,XKR6,null,null,-0.04820168
WWOX,WWOX,null,null,-0.048235178
ACAP2,ACAP2,null,null,-0.048238244
PEX14,PEX14,null,null,-0.048249297
CASP4,CASP4,null,null,-0.048256967
HPF1,HPF1,null,null,-0.048267346
PSMA7,PSMA7,null,null,-0.048273165
LAMTOR4,LAMTOR4,null,null,-0.04827341
CDK10,CDK10,null,null,-0.048275538
TRPT1,TRPT1,null,null,-0.048280004
TMEM11,TMEM11,null,null,-0.048298977
MROH1,MROH1,null,null,-0.048376046
NOC4L,NOC4L,null,null,-0.048394
CABLES1,CABLES1,null,null,-0.048422534
CCNL2,CCNL2,null,null,-0.048465677
MOB3A,MOB3A,null,null,-0.048491396
TYMS,TYMS,null,null,-0.048504144
ELP4,ELP4,null,null,-0.048590206
SNRNP70,SNRNP70,null,null,-0.0486456
PIGU,PIGU,null,null,-0.04869291
SCAPER,SCAPER,null,null,-0.048716724
ZNF330,ZNF330,null,null,-0.04872829
EFCAB7,EFCAB7,null,null,-0.048737388
ALDH2,ALDH2,null,null,-0.048753556
ABHD14B,ABHD14B,null,null,-0.04878567
EIF4H,EIF4H,null,null,-0.04896112
BIRC5,BIRC5,null,null,-0.04896261
ZFAND3,ZFAND3,null,null,-0.04897179
FANCF,FANCF,null,null,-0.04897289
TAPBPL,TAPBPL,null,null,-0.048977364
SLCO4A1,SLCO4A1,null,null,-0.048985083
JARID2,JARID2,null,null,-0.049042784
DUS4L,DUS4L,null,null,-0.049049657
CERS4,CERS4,null,null,-0.04907612
ATG4C,ATG4C,null,null,-0.04910049
AGGF1,AGGF1,null,null,-0.049107
ETNK1,ETNK1,null,null,-0.0491409
BET1,BET1,null,null,-0.04915384
PSMA8,PSMA8,null,null,-0.049159423
PHF19,PHF19,null,null,-0.049230542
EYA3,EYA3,null,null,-0.04923895
RMDN1,RMDN1,null,null,-0.049257617
MCTP1,MCTP1,null,null,-0.049306452
COA6,COA6,null,null,-0.04931015
COX18,COX18,null,null,-0.049331017
XAB2,XAB2,null,null,-0.049346264
CEP44,CEP44,null,null,-0.049357254
POLD2,POLD2,null,null,-0.049369026
CDS2,CDS2,null,null,-0.0493699
ERCC6L,ERCC6L,null,null,-0.049410533
ZWINT,ZWINT,null,null,-0.0494241
RBM12B,RBM12B,null,null,-0.04946991
ZNHIT3,ZNHIT3,null,null,-0.049477823
MRM1,MRM1,null,null,-0.04948683
LCMT2,LCMT2,null,null,-0.04949197
DNAJC7,DNAJC7,null,null,-0.049496096
HSPA4,HSPA4,null,null,-0.049504843
PTDSS2,PTDSS2,null,null,-0.049508177
APRT,APRT,null,null,-0.049512748
TMPO,TMPO,null,null,-0.049586825
ZNF184,ZNF184,null,null,-0.049671274
EIF2B2,EIF2B2,null,null,-0.049715467
TRIM32,TRIM32,null,null,-0.049721017
TRIM4,TRIM4,null,null,-0.049733628
TMEM203,TMEM203,null,null,-0.049757287
POLA2,POLA2,null,null,-0.04976006
ZNF317,ZNF317,null,null,-0.04977441
GAK,GAK,null,null,-0.04978651
EXO1,EXO1,null,null,-0.049808145
MRFAP1,MRFAP1,null,null,-0.0498506
POLD4,POLD4,null,null,-0.049882818
DCBLD2,DCBLD2,null,null,-0.04989613
WASHC5,WASHC5,null,null,-0.049905326
PSMD7,PSMD7,null,null,-0.049949337
PEX3,PEX3,null,null,-0.049957547
FBXO5,FBXO5,null,null,-0.04996088
ENO1,ENO1,null,null,-0.04996151
WDR92,WDR92,null,null,-0.049975727
ABI3,ABI3,null,null,-0.049979977
CLGN,CLGN,null,null,-0.05001321
LMTK2,LMTK2,null,null,-0.050052367
PSMA3,PSMA3,null,null,-0.05012098
LIG3,LIG3,null,null,-0.050154634
PIGB,PIGB,null,null,-0.050190218
ACTN4,ACTN4,null,null,-0.050219256
NME3,NME3,null,null,-0.05022425
SPHK2,SPHK2,null,null,-0.05023579
PPP3CA,PPP3CA,null,null,-0.050252143
SLC3A2,SLC3A2,null,null,-0.050292373
OSBPL8,OSBPL8,null,null,-0.050316207
POLR1A,POLR1A,null,null,-0.050327297
NUP205,NUP205,null,null,-0.05033055
KLHL22,KLHL22,null,null,-0.050346754
RFX3,RFX3,null,null,-0.050362468
AMZ2,AMZ2,null,null,-0.050364774
ID3,ID3,null,null,-0.05036531
TFPT,TFPT,null,null,-0.05036607
C1GALT1C1,C1GALT1C1,null,null,-0.050379332
DHX9,DHX9,null,null,-0.050428413
ZFP64,ZFP64,null,null,-0.050430037
SH3GLB2,SH3GLB2,null,null,-0.05043277
HAX1,HAX1,null,null,-0.050465714
FH,FH,null,null,-0.05049133
PAF1,PAF1,null,null,-0.050519947
UBFD1,UBFD1,null,null,-0.05054037
CAPRIN1,CAPRIN1,null,null,-0.05059634
DDX10,DDX10,null,null,-0.050610803
DUS3L,DUS3L,null,null,-0.050652687
SUSD3,SUSD3,null,null,-0.050654013
METTL21A,METTL21A,null,null,-0.050665822
ZNF337,ZNF337,null,null,-0.050686304
NKRF,NKRF,null,null,-0.050733134
C6orf62,C6orf62,null,null,-0.05074747
C16orf91,C16orf91,null,null,-0.05074937
SEC24A,SEC24A,null,null,-0.05075148
NDUFC2,NDUFC2,null,null,-0.05077629
ALG5,ALG5,null,null,-0.050800577
SDR42E1,SDR42E1,null,null,-0.050818354
TMEM141,TMEM141,null,null,-0.050845046
MCM7,MCM7,null,null,-0.05089408
PRDX4,PRDX4,null,null,-0.050997537
PRMT5,PRMT5,null,null,-0.051007666
USP22,USP22,null,null,-0.05110476
TOM1,TOM1,null,null,-0.051126618
DZIP3,DZIP3,null,null,-0.051137026
PLIN2,PLIN2,null,null,-0.05114962
AGK,AGK,null,null,-0.051150225
RSU1,RSU1,null,null,-0.051169306
PLOD1,PLOD1,null,null,-0.051274374
PGS1,PGS1,null,null,-0.05129568
PARP3,PARP3,null,null,-0.051340673
SUGT1,SUGT1,null,null,-0.05134848
POP7,POP7,null,null,-0.05134894
CTC1,CTC1,null,null,-0.05137089
ZNF91,ZNF91,null,null,-0.051419273
ZNF692,ZNF692,null,null,-0.05143412
ZNF830,ZNF830,null,null,-0.05145511
CKLF,CKLF,null,null,-0.05148512
LRRC28,LRRC28,null,null,-0.05149005
CIPC,CIPC,null,null,-0.05149554
DNHD1,DNHD1,null,null,-0.05153207
HNRNPM,HNRNPM,null,null,-0.051550422
XRCC5,XRCC5,null,null,-0.051551744
ZNF134,ZNF134,null,null,-0.051558383
ST14,ST14,null,null,-0.05157967
ANAPC1,ANAPC1,null,null,-0.05159017
CCDC88B,CCDC88B,null,null,-0.051607057
TIMM9,TIMM9,null,null,-0.05164228
DENND5A,DENND5A,null,null,-0.051653277
ATG5,ATG5,null,null,-0.05169131
PPP2CA,PPP2CA,null,null,-0.051721636
UBE2E2,UBE2E2,null,null,-0.051778354
TRIP10,TRIP10,null,null,-0.05177872
PHKB,PHKB,null,null,-0.05179029
MED22,MED22,null,null,-0.05182512
BRIX1,BRIX1,null,null,-0.05182922
POLD1,POLD1,null,null,-0.051834527
PRKRIP1,PRKRIP1,null,null,-0.051887114
MVP,MVP,null,null,-0.052002165
PDIK1L,PDIK1L,null,null,-0.05200708
RHBDD3,RHBDD3,null,null,-0.052022837
Sep-01,Sep-01,null,null,-0.05205508
CRYZ,CRYZ,null,null,-0.05208317
TBC1D15,TBC1D15,null,null,-0.05209865
RAB24,RAB24,null,null,-0.052102525
DMAP1,DMAP1,null,null,-0.052113436
BCAR1,BCAR1,null,null,-0.05214023
CSTF2,CSTF2,null,null,-0.05219196
DHDDS,DHDDS,null,null,-0.05221259
TMOD3,TMOD3,null,null,-0.05222827
LUC7L2,LUC7L2,null,null,-0.05224396
ACBD6,ACBD6,null,null,-0.052341174
NAPA,NAPA,null,null,-0.052383095
STXBP2,STXBP2,null,null,-0.052473247
MLYCD,MLYCD,null,null,-0.052521918
NIT1,NIT1,null,null,-0.052576233
SDHA,SDHA,null,null,-0.052619826
TAOK3,TAOK3,null,null,-0.052632317
C21orf58,C21orf58,null,null,-0.052639578
GPT2,GPT2,null,null,-0.05266616
PPID,PPID,null,null,-0.0526808
DHRS1,DHRS1,null,null,-0.052684557
PMM1,PMM1,null,null,-0.052714504
NFU1,NFU1,null,null,-0.052714735
CROCC,CROCC,null,null,-0.05275533
DEF6,DEF6,null,null,-0.05278013
MGME1,MGME1,null,null,-0.05281632
GNB1L,GNB1L,null,null,-0.052825533
RAD50,RAD50,null,null,-0.05283187
DENND1A,DENND1A,null,null,-0.052860133
CDC45,CDC45,null,null,-0.05286653
TRIM37,TRIM37,null,null,-0.052876405
TMED7-TICAM2,TMED7-TICAM2,null,null,-0.052886
CDCA7,CDCA7,null,null,-0.052894127
TMEM160,TMEM160,null,null,-0.052951686
SNX8,SNX8,null,null,-0.05298849
LARP7,LARP7,null,null,-0.05302006
MRPS18B,MRPS18B,null,null,-0.05306167
HADH,HADH,null,null,-0.053061996
ST6GAL1,ST6GAL1,null,null,-0.053066507
DNTTIP1,DNTTIP1,null,null,-0.05308375
TIMM17B,TIMM17B,null,null,-0.0530881
KIAA0586,KIAA0586,null,null,-0.05309354
SLC2A11,SLC2A11,null,null,-0.05311543
ENOPH1,ENOPH1,null,null,-0.05311963
RABGAP1,RABGAP1,null,null,-0.053119753
RBM19,RBM19,null,null,-0.053129565
NUDT17,NUDT17,null,null,-0.053140577
LIN7C,LIN7C,null,null,-0.05314988
CCDC14,CCDC14,null,null,-0.053196598
CDH2,CDH2,null,null,-0.053226996
NUDT22,NUDT22,null,null,-0.053233266
MEN1,MEN1,null,null,-0.053309165
ERP29,ERP29,null,null,-0.053385988
INTS2,INTS2,null,null,-0.05349957
NPAS1,NPAS1,null,null,-0.05353689
HDHD3,HDHD3,null,null,-0.053555053
CHMP5,CHMP5,null,null,-0.05355803
RAB5IF,RAB5IF,null,null,-0.053618163
PABPC4,PABPC4,null,null,-0.053726103
JAK1,JAK1,null,null,-0.05374934
RANGRF,RANGRF,null,null,-0.053902045
AFF1,AFF1,null,null,-0.053917322
GYG1,GYG1,null,null,-0.0539219
FEN1,FEN1,null,null,-0.053976435
MRPS31,MRPS31,null,null,-0.054051068
REC8,REC8,null,null,-0.05407704
CENPV,CENPV,null,null,-0.054116257
NCAPH,NCAPH,null,null,-0.054216318
SWAP70,SWAP70,null,null,-0.054230668
QTRT2,QTRT2,null,null,-0.054245543
AASDH,AASDH,null,null,-0.054255154
RUFY1,RUFY1,null,null,-0.054262612
TBC1D9,TBC1D9,null,null,-0.054283153
ZNF653,ZNF653,null,null,-0.054291982
E2F6,E2F6,null,null,-0.054356188
PAQR4,PAQR4,null,null,-0.054369416
TNFRSF1A,TNFRSF1A,null,null,-0.054428775
SLC9B1,SLC9B1,null,null,-0.054444734
BUD13,BUD13,null,null,-0.05451356
GATB,GATB,null,null,-0.054517835
NUP88,NUP88,null,null,-0.054525655
FMC1-LUC7L2,FMC1-LUC7L2,null,null,-0.054548293
RCCD1,RCCD1,null,null,-0.05467079
AGA,AGA,null,null,-0.054729056
EAF2,EAF2,null,null,-0.054739546
BPHL,BPHL,null,null,-0.05480285
ING4,ING4,null,null,-0.054843172
EXOSC10,EXOSC10,null,null,-0.05484506
VAV1,VAV1,null,null,-0.054851748
EXOSC3,EXOSC3,null,null,-0.054862775
SMARCAL1,SMARCAL1,null,null,-0.054875307
SERBP1,SERBP1,null,null,-0.054891557
CCNB1,CCNB1,null,null,-0.05492477
DCP2,DCP2,null,null,-0.054928046
LRRC58,LRRC58,null,null,-0.054932132
ACO1,ACO1,null,null,-0.054964393
PDXK,PDXK,null,null,-0.0549672
ADAM9,ADAM9,null,null,-0.054969616
IL2RG,IL2RG,null,null,-0.05498114
EIF4A3,EIF4A3,null,null,-0.054988835
JCHAIN,JCHAIN,null,null,-0.055003937
FCRLA,FCRLA,null,null,-0.055014756
PLEK,PLEK,null,null,-0.055085026
FIZ1,FIZ1,null,null,-0.055088565
MTREX,MTREX,null,null,-0.05510596
BARD1,BARD1,null,null,-0.055133197
PIDD1,PIDD1,null,null,-0.055146307
UHRF1,UHRF1,null,null,-0.055194356
NUP93,NUP93,null,null,-0.055288292
MTIF2,MTIF2,null,null,-0.05533884
UBXN8,UBXN8,null,null,-0.055349037
HAUS2,HAUS2,null,null,-0.055387076
DCUN1D5,DCUN1D5,null,null,-0.05540641
ZDHHC17,ZDHHC17,null,null,-0.05542545
SQLE,SQLE,null,null,-0.055531397
TASOR,TASOR,null,null,-0.055544868
MPZL1,MPZL1,null,null,-0.055571858
HNRNPC,HNRNPC,null,null,-0.055646632
MRFAP1L1,MRFAP1L1,null,null,-0.055681106
TUBGCP6,TUBGCP6,null,null,-0.05569548
MPND,MPND,null,null,-0.05574063
PRIMPOL,PRIMPOL,null,null,-0.055787556
MYH11,MYH11,null,null,-0.055787627
NAGLU,NAGLU,null,null,-0.055822633
SOBP,SOBP,null,null,-0.055831697
MRPL44,MRPL44,null,null,-0.055832915
NUDT5,NUDT5,null,null,-0.05588921
NDUFAF1,NDUFAF1,null,null,-0.05589778
SERPINB9,SERPINB9,null,null,-0.055913836
POLM,POLM,null,null,-0.055975888
FOXM1,FOXM1,null,null,-0.05606871
CHD9,CHD9,null,null,-0.056182165
C17orf53,C17orf53,null,null,-0.056217935
SNX2,SNX2,null,null,-0.056284517
CFLAR,CFLAR,null,null,-0.05633277
IGBP1,IGBP1,null,null,-0.0563438
HLA-DOB,HLA-DOB,null,null,-0.056399908
RPA3,RPA3,null,null,-0.056451805
SPCS3,SPCS3,null,null,-0.05651742
PPP1CA,PPP1CA,null,null,-0.056519367
PHF20,PHF20,null,null,-0.05655642
GPATCH3,GPATCH3,null,null,-0.056561057
RNF20,RNF20,null,null,-0.05658879
PSMB3,PSMB3,null,null,-0.056594446
YIPF2,YIPF2,null,null,-0.056690283
SPATC1L,SPATC1L,null,null,-0.056698497
TRIM14,TRIM14,null,null,-0.056701493
DDX39A,DDX39A,null,null,-0.056732543
TMEM129,TMEM129,null,null,-0.056747515
MMADHC,MMADHC,null,null,-0.056747846
SERTAD2,SERTAD2,null,null,-0.05675646
CREB3L1,CREB3L1,null,null,-0.056816462
MPC2,MPC2,null,null,-0.056868255
BFAR,BFAR,null,null,-0.05692238
PIK3CG,PIK3CG,null,null,-0.056943934
CDK9,CDK9,null,null,-0.056954205
ZNF551,ZNF551,null,null,-0.05698553
MCM5,MCM5,null,null,-0.057053894
FAM217B,FAM217B,null,null,-0.057055783
QDPR,QDPR,null,null,-0.05713465
NMD3,NMD3,null,null,-0.05713941
ST6GALNAC4,ST6GALNAC4,null,null,-0.057173125
PLA2G6,PLA2G6,null,null,-0.05722649
HMGCS1,HMGCS1,null,null,-0.057273798
HMG20B,HMG20B,null,null,-0.05727664
SLC4A1AP,SLC4A1AP,null,null,-0.05728596
ST13,ST13,null,null,-0.057299297
FBXO46,FBXO46,null,null,-0.057309926
CUTA,CUTA,null,null,-0.057326026
CHERP,CHERP,null,null,-0.05734674
VAPA,VAPA,null,null,-0.0573757
GART,GART,null,null,-0.057379134
ZNF445,ZNF445,null,null,-0.057486422
SCLT1,SCLT1,null,null,-0.057505637
ZNF107,ZNF107,null,null,-0.057536066
TADA1,TADA1,null,null,-0.057543095
PARN,PARN,null,null,-0.057547
MPST,MPST,null,null,-0.05757627
UNC50,UNC50,null,null,-0.057597764
CEPT1,CEPT1,null,null,-0.057623576
RANGAP1,RANGAP1,null,null,-0.05762489
CSTF3,CSTF3,null,null,-0.05763285
PIR,PIR,null,null,-0.057659853
LCK,LCK,null,null,-0.057707783
SRSF1,SRSF1,null,null,-0.05771674
MCM6,MCM6,null,null,-0.057720203
PSMB1,PSMB1,null,null,-0.057841927
NCR3LG1,NCR3LG1,null,null,-0.057867825
FMC1,FMC1,null,null,-0.057898525
MPP5,MPP5,null,null,-0.05790349
NUDT21,NUDT21,null,null,-0.05792835
KAT5,KAT5,null,null,-0.057931658
RPE,RPE,null,null,-0.057932146
MICU1,MICU1,null,null,-0.057943042
BOP1,BOP1,null,null,-0.058000892
SLC12A7,SLC12A7,null,null,-0.058018852
DNPH1,DNPH1,null,null,-0.058063015
RNF26,RNF26,null,null,-0.058063857
NOP58,NOP58,null,null,-0.058085278
RCC1,RCC1,null,null,-0.058090687
TP53RK,TP53RK,null,null,-0.05814085
CZIB,CZIB,null,null,-0.058163073
DCAKD,DCAKD,null,null,-0.05821781
SRSF5,SRSF5,null,null,-0.058241937
TRMT61B,TRMT61B,null,null,-0.058253184
BRCA2,BRCA2,null,null,-0.058253292
SNAPC3,SNAPC3,null,null,-0.058289826
SNRNP25,SNRNP25,null,null,-0.058302637
PRKAA1,PRKAA1,null,null,-0.058343865
PVRIG,PVRIG,null,null,-0.058382142
CARMIL1,CARMIL1,null,null,-0.05840727
ZMYM3,ZMYM3,null,null,-0.05849494
MTO1,MTO1,null,null,-0.0585169
GCLM,GCLM,null,null,-0.05862626
MDM2,MDM2,null,null,-0.05863642
RSRP1,RSRP1,null,null,-0.05869539
PCBP2,PCBP2,null,null,-0.058776807
PEX2,PEX2,null,null,-0.058781374
TERF1,TERF1,null,null,-0.058797374
GORASP1,GORASP1,null,null,-0.058855064
ARHGDIA,ARHGDIA,null,null,-0.058862124
SKIV2L,SKIV2L,null,null,-0.058889296
GRWD1,GRWD1,null,null,-0.058892306
LMAN2,LMAN2,null,null,-0.05897804
RBM23,RBM23,null,null,-0.058988582
CLN3,CLN3,null,null,-0.058991227
PRR7,PRR7,null,null,-0.059089243
GFM2,GFM2,null,null,-0.059231434
TPGS1,TPGS1,null,null,-0.059281897
TBC1D22A,TBC1D22A,null,null,-0.059313804
FKBP8,FKBP8,null,null,-0.059348788
MORC3,MORC3,null,null,-0.05935775
LIG1,LIG1,null,null,-0.05937335
MAN1A1,MAN1A1,null,null,-0.059403565
XPA,XPA,null,null,-0.059412394
SYNE3,SYNE3,null,null,-0.05941512
MYBL2,MYBL2,null,null,-0.059432108
CFAP298,CFAP298,null,null,-0.059455305
GSK3B,GSK3B,null,null,-0.059487652
PSMB8,PSMB8,null,null,-0.059497837
CELSR1,CELSR1,null,null,-0.059574734
ORMDL2,ORMDL2,null,null,-0.059579376
DDR1,DDR1,null,null,-0.05958011
PMF1,PMF1,null,null,-0.05958952
NUFIP2,NUFIP2,null,null,-0.059635784
RSL24D1,RSL24D1,null,null,-0.059646174
LTBP1,LTBP1,null,null,-0.059662517
AC010618.1,AC010618.1,null,null,-0.059694197
H2AFZ,H2AFZ,null,null,-0.059702292
FARSA,FARSA,null,null,-0.05973388
ZRANB2,ZRANB2,null,null,-0.059817772
RALGAPB,RALGAPB,null,null,-0.059856668
DENND1B,DENND1B,null,null,-0.05987375
DARS,DARS,null,null,-0.05990648
FOXRED2,FOXRED2,null,null,-0.059912395
DBNL,DBNL,null,null,-0.05991381
UBR2,UBR2,null,null,-0.05998481
FAM192A,FAM192A,null,null,-0.060019806
FBXO3,FBXO3,null,null,-0.06004245
ZNF217,ZNF217,null,null,-0.06004378
RAD54L,RAD54L,null,null,-0.060089804
WDR4,WDR4,null,null,-0.06011562
PACSIN1,PACSIN1,null,null,-0.060136106
PPP1R2,PPP1R2,null,null,-0.06022675
BUB1B,BUB1B,null,null,-0.060268912
SPG11,SPG11,null,null,-0.060277063
TOP2A,TOP2A,null,null,-0.060281966
ENGASE,ENGASE,null,null,-0.060331747
PKIG,PKIG,null,null,-0.06035474
GPSM3,GPSM3,null,null,-0.060360774
COMMD4,COMMD4,null,null,-0.06039971
ZNF106,ZNF106,null,null,-0.06046302
CHRAC1,CHRAC1,null,null,-0.060488105
GTPBP8,GTPBP8,null,null,-0.0604901
PMF1-BGLAP,PMF1-BGLAP,null,null,-0.060516924
DEDD2,DEDD2,null,null,-0.060611855
IDI1,IDI1,null,null,-0.06065086
HSPB11,HSPB11,null,null,-0.06071209
CNTN5,CNTN5,null,null,-0.060727693
MSH6,MSH6,null,null,-0.060771868
ANAPC15,ANAPC15,null,null,-0.060782786
RBM47,RBM47,null,null,-0.06088851
ATXN7L3B,ATXN7L3B,null,null,-0.060940046
ZNF383,ZNF383,null,null,-0.06103633
TSEN15,TSEN15,null,null,-0.061039045
MTHFR,MTHFR,null,null,-0.061064124
PLK1,PLK1,null,null,-0.06106456
AGPAT3,AGPAT3,null,null,-0.0611095
POLK,POLK,null,null,-0.06118523
FBXW5,FBXW5,null,null,-0.061208762
EZR,EZR,null,null,-0.061209552
CORO1B,CORO1B,null,null,-0.061236225
KIF2C,KIF2C,null,null,-0.061303698
GALT,GALT,null,null,-0.06131833
HSD17B8,HSD17B8,null,null,-0.06136392
EEF1AKMT1,EEF1AKMT1,null,null,-0.061483633
S100PBP,S100PBP,null,null,-0.06163753
PMVK,PMVK,null,null,-0.06170657
DIPK1A,DIPK1A,null,null,-0.061728593
DESI1,DESI1,null,null,-0.061730463
TYK2,TYK2,null,null,-0.06175282
CYTIP,CYTIP,null,null,-0.061956864
HPDL,HPDL,null,null,-0.06207689
PSMC5,PSMC5,null,null,-0.06210463
FADD,FADD,null,null,-0.062112257
SET,SET,null,null,-0.062121745
NFXL1,NFXL1,null,null,-0.06230132
CDC123,CDC123,null,null,-0.062312573
AURKB,AURKB,null,null,-0.06233057
UBR1,UBR1,null,null,-0.062332857
FBP1,FBP1,null,null,-0.062354494
PRKDC,PRKDC,null,null,-0.06239721
SERINC4,SERINC4,null,null,-0.062454343
EVI5,EVI5,null,null,-0.062491484
B4GALNT1,B4GALNT1,null,null,-0.062639564
NDUFB11,NDUFB11,null,null,-0.06264876
EIF2S3,EIF2S3,null,null,-0.06267284
MRPL53,MRPL53,null,null,-0.062678546
PCBP1,PCBP1,null,null,-0.062703185
APIP,APIP,null,null,-0.06277796
TM7SF2,TM7SF2,null,null,-0.062804595
SUMO2,SUMO2,null,null,-0.06283131
DERA,DERA,null,null,-0.06284193
RBM45,RBM45,null,null,-0.0628748
ATP6V1A,ATP6V1A,null,null,-0.06301133
GCDH,GCDH,null,null,-0.06342768
ARGLU1,ARGLU1,null,null,-0.06345133
EIF4EBP1,EIF4EBP1,null,null,-0.063528664
DTYMK,DTYMK,null,null,-0.063584186
PSMC4,PSMC4,null,null,-0.06362891
MED16,MED16,null,null,-0.06363446
UBB,UBB,null,null,-0.063653685
KCNN3,KCNN3,null,null,-0.0637144
CCDC43,CCDC43,null,null,-0.0637715
PCIF1,PCIF1,null,null,-0.063823335
RAD21,RAD21,null,null,-0.063883334
GHDC,GHDC,null,null,-0.063887745
CD52,CD52,null,null,-0.06396418
WDR89,WDR89,null,null,-0.06400339
ATF6,ATF6,null,null,-0.06401191
MRPL55,MRPL55,null,null,-0.06401901
