Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-74160,"Gene expression (Transcription)",57,1822,0.12787759685569905,0.3089787961064544,0.5457325003918958,211,983,0.07986675333116672,9606,Homo sapiens,"SLBP;CDKN1A;HDAC2;CDKN1B;DYRK2;RPN2;HIST1H2BJ;SRC;FOXG1;HIST1H2BK;STAT4;PMAIP1;HES1;SFN;ACP2;HIST1H3H;POLR2I;ZNF785;E2F7;HIST1H2AC;CDKN2A;PRKCB;TNFRSF18;ALYREF;ESRRG;ELL2;ESR2;DDB2;RGCC;NR6A1;CCNE2;CCNE1;RRAGD;STT3A;NABP1;HIST1H4I","","R-HSA-8936584;R-HSA-5334097;R-HSA-8937097;R-HSA-427527;R-HSA-5334099;R-HSA-73739;R-HSA-433672;R-HSA-427528;R-HSA-8937113;R-HSA-112149;R-HSA-8937118;R-HSA-112150;R-HSA-112153;R-HSA-112152;R-HSA-6810238;R-HSA-112155;R-HSA-8878237;R-HSA-187934;R-HSA-6810235;R-HSA-112156;R-HSA-6810233;R-HSA-8936599;R-HSA-8936616;R-HSA-8878243;R-HSA-9613494;R-HSA-8936621;R-HSA-8936608;R-HSA-9022625;R-HSA-113705;R-HSA-9613497;R-HSA-8952996;R-HSA-380979;R-HSA-8936628;R-HSA-8953013;R-HSA-6798374;R-HSA-6798373;R-HSA-6798372;R-HSA-109639;R-HSA-109638;R-HSA-75850;R-HSA-75856;R-HSA-8865491;R-HSA-75861;R-HSA-75862;R-HSA-75864;R-HSA-8937682;R-HSA-75866;R-HSA-9009362;R-HSA-75869;R-HSA-8865498;R-HSA-75873;R-HSA-6804998;R-HSA-6804996;R-HSA-376419;R-HSA-8865505;R-HSA-6798347;R-HSA-9614562;R-HSA-75891;R-HSA-6798353;R-HSA-203901;R-HSA-8865280;R-HSA-5632732;R-HSA-1980047;R-HSA-382096;R-HSA-8936989;R-HSA-8936979;R-HSA-9625101;R-HSA-111264;R-HSA-8939054;R-HSA-8936481;R-HSA-8936995;R-HSA-75949;R-HSA-8937016;R-HSA-8939066;R-HSA-8878130;R-HSA-8937022;R-HSA-8952382;R-HSA-9625124;R-HSA-5632738;R-HSA-9008177;R-HSA-5334160;R-HSA-6814885;R-HSA-8937037;R-HSA-5334164;R-HSA-9618004;R-HSA-9017921;R-HSA-975040;R-HSA-8952408;R-HSA-8937050;R-HSA-5601926;R-HSA-5334151;R-HSA-5334152;R-HSA-73946;R-HSA-8878178;R-HSA-74986;R-HSA-9017954;R-HSA-8878186;R-HSA-5334179;R-HSA-6805650;R-HSA-9618021;R-HSA-112379;R-HSA-113402;R-HSA-112381;R-HSA-212222;R-HSA-113407;R-HSA-112383;R-HSA-113409;R-HSA-112385;R-HSA-4331331;R-HSA-113411;R-HSA-113413;R-HSA-113412;R-HSA-9008015;R-HSA-113414;R-HSA-112392;R-HSA-112395;R-HSA-77069;R-HSA-77068;R-HSA-112396;R-HSA-77071;R-HSA-77073;R-HSA-77586;R-HSA-9022365;R-HSA-113429;R-HSA-113430;R-HSA-76056;R-HSA-76060;R-HSA-9022359;R-HSA-212252;R-HSA-76576;R-HSA-9005995;R-HSA-9617840;R-HSA-113442;R-HSA-212263;R-HSA-113446;R-HSA-113449;R-HSA-5250938;R-HSA-9617848;R-HSA-113451;R-HSA-8877485;R-HSA-212269;R-HSA-113454;R-HSA-8877493;R-HSA-6814549;R-HSA-9007546;R-HSA-8877490;R-HSA-6814559;R-HSA-9007539;R-HSA-6814555;R-HSA-9617838;R-HSA-6814554;R-HSA-6803801;R-HSA-6797606;R-HSA-427336;R-HSA-427337;R-HSA-75095;R-HSA-6797616;R-HSA-83803;R-HSA-8865244;R-HSA-83805;R-HSA-9008110;R-HSA-9007591;R-HSA-8865256;R-HSA-350058;R-HSA-427383;R-HSA-4396347;R-HSA-6798304;R-HSA-8937728;R-HSA-427404;R-HSA-8939801;R-HSA-427409;R-HSA-8952081;R-HSA-5578742;R-HSA-6803917;R-HSA-6803403;R-HSA-5227490;R-HSA-6803914;R-HSA-8952101;R-HSA-6803411;R-HSA-8935740;R-HSA-140214;R-HSA-112055;R-HSA-112054;R-HSA-9008433;R-HSA-8935730;R-HSA-69562;R-HSA-8935731;R-HSA-6798299;R-HSA-9008456;R-HSA-6803875;R-HSA-8937807;R-HSA-8937792;R-HSA-9008475;R-HSA-6803892;R-HSA-8937820;R-HSA-6803890;R-HSA-8957265;R-HSA-6803388;R-HSA-8937814;R-HSA-6804879;R-HSA-6799246;R-HSA-6806423;R-HSA-72180;R-HSA-6803858;R-HSA-9007999;R-HSA-6806417;R-HSA-73718;R-HSA-6797712;R-HSA-6803871;R-HSA-427514;R-HSA-8937844"
R-HSA-9033241,"Peroxisomal protein import",3,67,0.004702414373947221,0.3114428448562453,0.5457325003918958,8,26,0.0021124471888202797,9606,Homo sapiens,"HMGCL;PHYH;ACOX3","","R-HSA-9033240;R-HSA-9033514;R-HSA-9033233;R-HSA-9033232;R-HSA-9033235;R-HSA-9033490;R-HSA-9033236;R-HSA-9033238"
R-HSA-380320,"Recruitment of NuMA to mitotic centrosomes",4,97,0.0068079730488489615,0.31508677972045773,0.5457325003918958,2,2,1.6249593760155997E-4,9606,Homo sapiens,"MZT2B;TUBG1;HAUS1","","R-HSA-380316;R-HSA-380508"
R-HSA-397795,"G-protein beta:gamma signalling",2,39,0.002737226277372263,0.3151773795885283,0.5457325003918958,12,15,0.0012187195320116997,9606,Homo sapiens,"GNGT2;GNG5","","R-HSA-8964634;R-HSA-392295;R-HSA-8964604;R-HSA-8964605;R-HSA-8964317;R-HSA-8964271;R-HSA-398193;R-HSA-392300;R-HSA-8964241;R-HSA-8964614;R-HSA-398040;R-HSA-8964599"
R-HSA-917977,"Transferrin endocytosis and recycling",2,39,0.002737226277372263,0.3151773795885283,0.5457325003918958,2,11,8.937276568085798E-4,9606,Homo sapiens,"TCIRG1;ATP6V1C2","","R-HSA-5252133;R-HSA-917841"
R-HSA-9022692,"Regulation of MECP2 expression and activity",2,39,0.002737226277372263,0.3151773795885283,0.5457325003918958,2,14,0.0011374715632109197,9606,Homo sapiens,"HDAC2;FOXG1","","R-HSA-9005995;R-HSA-9022625"
R-HSA-380612,"Metabolism of serotonin",1,13,9.124087591240876E-4,0.3159575535432192,0.5457325003918958,1,2,1.6249593760155997E-4,9606,Homo sapiens,"ALDH2","","R-HSA-380608"
R-HSA-9020956,"Interleukin-27 signaling",1,13,9.124087591240876E-4,0.3159575535432192,0.5457325003918958,3,20,0.0016249593760155996,9606,Homo sapiens,"STAT4","","R-HSA-8950441;R-HSA-8950485;R-HSA-8950518"
R-HSA-8934903,"Receptor Mediated Mitophagy",1,13,9.124087591240876E-4,0.3159575535432192,0.5457325003918958,1,7,5.687357816054598E-4,9606,Homo sapiens,"SRC","","R-HSA-8948143"
R-HSA-109581,"Apoptosis",7,189,0.013265019651880965,0.31632304939979083,0.5457325003918958,15,141,0.011455963600909978,9606,Homo sapiens,"TMED10;TICAM2;RPN2;CDKN2A;PMAIP1;SFN;STK3","","R-HSA-139906;R-HSA-211715;R-HSA-4331331;R-HSA-2562564;R-HSA-508163;R-HSA-508162;R-HSA-9645694;R-HSA-351947;R-HSA-9645692;R-HSA-140214;R-HSA-351901;R-HSA-139899;R-HSA-140216;R-HSA-140217;R-HSA-4331327"
R-HSA-168249,"Innate Immune System",42,1328,0.09320606400898372,0.31643277559350746,0.5457325003918958,88,696,0.056548586285342865,9606,Homo sapiens,"GRN;PDXK;TMED10;NLRX1;RPN2;SRC;GSTP1;HEXB;GMFG;C1orf35;CTSZ;MGST1;ICAM2;TCIRG1;ETFB;HSP90B1;PRDX4;RAP1A;NAPRT;RPS6KA2;SIRPA;ACP2;CD59;ITGAV;CD58;GUSB;B2M;S100A11;ATP6V1C2;TICAM2;FUCA2;CYBB;GGH;CYBA;CKAP4;LAT2;BST2;TLR7;RAB9B;DNASE1L1","","R-HSA-975118;R-HSA-2424484;R-HSA-2424486;R-HSA-6789092;R-HSA-2424487;R-HSA-2424480;R-HSA-975115;R-HSA-210309;R-HSA-2424482;R-HSA-975111;R-HSA-2395439;R-HSA-975106;R-HSA-2029459;R-HSA-1678998;R-HSA-975134;R-HSA-6799350;R-HSA-5607750;R-HSA-5362500;R-HSA-2396594;R-HSA-5621571;R-HSA-936985;R-HSA-166168;R-HSA-975125;R-HSA-166175;R-HSA-2562564;R-HSA-2530445;R-HSA-167983;R-HSA-2730884;R-HSA-450358;R-HSA-2395412;R-HSA-975160;R-HSA-2213017;R-HSA-2272795;R-HSA-975156;R-HSA-2395801;R-HSA-975180;R-HSA-2730860;R-HSA-2569057;R-HSA-975175;R-HSA-2730848;R-HSA-2562541;R-HSA-937029;R-HSA-975170;R-HSA-6800426;R-HSA-168909;R-HSA-1678921;R-HSA-1678920;R-HSA-168915;R-HSA-1678923;R-HSA-2272753;R-HSA-199895;R-HSA-6800434;R-HSA-1678927;R-HSA-198746;R-HSA-975188;R-HSA-2201338;R-HSA-168921;R-HSA-2201341;R-HSA-2730870;R-HSA-1964482;R-HSA-210274;R-HSA-936941;R-HSA-1222516;R-HSA-5607731;R-HSA-166245;R-HSA-5362486;R-HSA-6798743;R-HSA-975100;R-HSA-210289;R-HSA-2730842;R-HSA-975098;R-HSA-6798739;R-HSA-936952;R-HSA-2559568;R-HSA-6798751;R-HSA-1678944;R-HSA-936951;R-HSA-5607724;R-HSA-936564;R-HSA-6798749;R-HSA-6798748;R-HSA-6798747;R-HSA-2730837;R-HSA-166271;R-HSA-937075;R-HSA-936947;R-HSA-6798745;R-HSA-2172126"
R-HSA-2644606,"Constitutive Signaling by NOTCH1 PEST Domain Mutants",3,68,0.004772599663110612,0.3193622764870163,0.5457325003918958,3,21,0.0017062073448163796,9606,Homo sapiens,"HDAC2;HES1","","R-HSA-2220979;R-HSA-2220982;R-HSA-4396392"
R-HSA-2644602,"Signaling by NOTCH1 PEST Domain Mutants in Cancer",3,68,0.004772599663110612,0.3193622764870163,0.5457325003918958,3,21,0.0017062073448163796,9606,Homo sapiens,"HDAC2;HES1","","R-HSA-2220979;R-HSA-2220982;R-HSA-4396392"
R-HSA-2894858,"Signaling by NOTCH1 HD+PEST Domain Mutants in Cancer",3,68,0.004772599663110612,0.3193622764870163,0.5457325003918958,3,21,0.0017062073448163796,9606,Homo sapiens,"HDAC2;HES1","","R-HSA-2220979;R-HSA-2220982;R-HSA-4396392"
R-HSA-2894862,"Constitutive Signaling by NOTCH1 HD+PEST Domain Mutants",3,68,0.004772599663110612,0.3193622764870163,0.5457325003918958,3,21,0.0017062073448163796,9606,Homo sapiens,"HDAC2;HES1","","R-HSA-2220979;R-HSA-2220982;R-HSA-4396392"
R-HSA-2644603,"Signaling by NOTCH1 in Cancer",3,68,0.004772599663110612,0.3193622764870163,0.5457325003918958,3,39,0.003168670783230419,9606,Homo sapiens,"HDAC2;HES1","","R-HSA-2220979;R-HSA-2220982;R-HSA-4396392"
R-HSA-71406,"Pyruvate metabolism and Citric Acid (TCA) cycle",4,98,0.006878158338012353,0.3216225884616716,0.5457325003918958,5,36,0.0029249268768280793,9606,Homo sapiens,"FH;IDH2;ME1;SDHA","","R-HSA-70994;R-HSA-70982;R-HSA-9012036;R-HSA-450984;R-HSA-451033"
R-HSA-390522,"Striated Muscle Contraction",2,40,0.002807411566535654,0.32582052399320216,0.5457325003918958,4,4,3.2499187520311994E-4,9606,Homo sapiens,"TPM4;TNNI1","","R-HSA-390597;R-HSA-390598;R-HSA-390593;R-HSA-390595"
R-HSA-159230,"Transport of the SLBP Dependant Mature mRNA",2,40,0.002807411566535654,0.32582052399320216,0.5457325003918958,3,3,2.4374390640233994E-4,9606,Homo sapiens,"SLBP;ALYREF","","R-HSA-77587;R-HSA-159046;R-HSA-159050"
R-HSA-5696394,"DNA Damage Recognition in GG-NER",2,40,0.002807411566535654,0.32582052399320216,0.5457325003918958,4,5,4.062398440038999E-4,9606,Homo sapiens,"COPS6;DDB2","","R-HSA-5691006;R-HSA-6782943;R-HSA-5696655;R-HSA-5696664"
R-HSA-390471,"Association of TriC/CCT with target proteins during biosynthesis",2,40,0.002807411566535654,0.32582052399320216,0.5457325003918958,1,2,1.6249593760155997E-4,9606,Homo sapiens,"CCNE2;CCNE1","","R-HSA-390470"
R-HSA-390466,"Chaperonin-mediated protein folding",4,100,0.007018528916339135,0.3347215375501267,0.5457325003918958,3,19,0.0015437114072148197,9606,Homo sapiens,"GNGT2;CCNE2;GNG5;CCNE1","","R-HSA-390470;R-HSA-6814418;R-HSA-8850560"
R-HSA-416550,"Sema4D mediated inhibition of cell attachment and migration",1,14,9.825940482874789E-4,0.3356592463138769,0.5457325003918958,6,6,4.874878128046799E-4,9606,Homo sapiens,"SEMA4D","","R-HSA-400677;R-HSA-416562;R-HSA-416546;R-HSA-419646;R-HSA-416559;R-HSA-400682"
R-HSA-6806664,"Metabolism of vitamin K",1,14,9.825940482874789E-4,0.3356592463138769,0.5457325003918958,2,4,3.2499187520311994E-4,9606,Homo sapiens,"VKORC1","","R-HSA-159790;R-HSA-9026967"
R-HSA-8963888,"Chylomicron assembly",1,14,9.825940482874789E-4,0.3356592463138769,0.5457325003918958,2,5,4.062398440038999E-4,9606,Homo sapiens,"P4HB","","R-HSA-174786;R-HSA-174741"
R-HSA-8876493,"InlA-mediated entry of Listeria monocytogenes into host cells",1,14,9.825940482874789E-4,0.3356592463138769,0.5457325003918958,2,5,4.062398440038999E-4,9606,Homo sapiens,"SRC","","R-HSA-8876948;R-HSA-112333"
R-HSA-6807062,"Cholesterol biosynthesis via lathosterol",1,14,9.825940482874789E-4,0.3356592463138769,0.5457325003918958,1,4,3.2499187520311994E-4,9606,Homo sapiens,"EBP","","R-HSA-6807052"
R-HSA-6807047,"Cholesterol biosynthesis via desmosterol",1,14,9.825940482874789E-4,0.3356592463138769,0.5457325003918958,1,4,3.2499187520311994E-4,9606,Homo sapiens,"EBP","","R-HSA-195690"
R-HSA-9614399,"Regulation of localization of FOXO transcription factors",1,14,9.825940482874789E-4,0.3356592463138769,0.5457325003918958,1,5,4.062398440038999E-4,9606,Homo sapiens,"SFN","","R-HSA-9614562"
R-HSA-5696400,"Dual Incision in GG-NER",2,41,0.0028775968556990455,0.3364197425181169,0.5457325003918958,3,3,2.4374390640233994E-4,9606,Homo sapiens,"POLD4;DDB2","","R-HSA-5690213;R-HSA-5690990;R-HSA-5690988"
R-HSA-69239,"Synthesis of DNA",5,132,0.009264458169567658,0.3425340003951207,0.5457325003918958,11,26,0.0021124471888202797,9606,Homo sapiens,"POLD4;CDT1;CCNE2;RPN2;CCNE1","","R-HSA-69152;R-HSA-68944;R-HSA-69074;R-HSA-69140;R-HSA-68948;R-HSA-69127;R-HSA-69142;R-HSA-69144;R-HSA-69016;R-HSA-69005;R-HSA-69116"
R-HSA-199977,"ER to Golgi Anterograde Transport",6,164,0.011510387422796182,0.3467365447640385,0.5457325003918958,21,39,0.003168670783230419,9606,Homo sapiens,"FKBP11;TMED10;LMAN2;CTSZ;TRAPPC5;CD59","","R-HSA-6807877;R-HSA-6807875;R-HSA-5694418;R-HSA-203973;R-HSA-6807872;R-HSA-5694417;R-HSA-6809006;R-HSA-5694527;R-HSA-5694428;R-HSA-204008;R-HSA-6809003;R-HSA-5694522;R-HSA-5694439;R-HSA-6809011;R-HSA-6809010;R-HSA-5694446;R-HSA-6807868;R-HSA-5694410;R-HSA-6807866;R-HSA-5694441;R-HSA-5694409"
R-HSA-187687,"Signalling to ERKs",2,42,0.0029477821448624366,0.3469687587627013,0.5457325003918958,12,32,0.0025999350016249595,9606,Homo sapiens,"RAP1A;SRC","","R-HSA-171011;R-HSA-9610163;R-HSA-170979;R-HSA-169904;R-HSA-9612980;R-HSA-170965;R-HSA-9610154;R-HSA-9610152;R-HSA-9610153;R-HSA-170991;R-HSA-9610156;R-HSA-169901"
R-HSA-5358346,"Hedgehog ligand biogenesis",3,72,0.0050533408197641775,0.3510293189139886,0.5457325003918958,4,15,0.0012187195320116997,9606,Homo sapiens,"RPN2;NOTUM;P4HB","","R-HSA-5358336;R-HSA-5362448;R-HSA-5358340;R-HSA-5362553"
R-HSA-174437,"Removal of the Flap Intermediate from the C-strand",1,15,0.0010527793374508702,0.3547948185068833,0.5457325003918958,4,4,3.2499187520311994E-4,9606,Homo sapiens,"POLD4","","R-HSA-174451;R-HSA-174441;R-HSA-174446;R-HSA-174445"
R-HSA-418359,"Reduction of cytosolic Ca++ levels",1,15,0.0010527793374508702,0.3547948185068833,0.5457325003918958,1,3,2.4374390640233994E-4,9606,Homo sapiens,"SRI","","R-HSA-425661"
R-HSA-425561,"Sodium/Calcium exchangers",1,15,0.0010527793374508702,0.3547948185068833,0.5457325003918958,1,4,3.2499187520311994E-4,9606,Homo sapiens,"SRI","","R-HSA-425661"
R-HSA-432720,"Lysosome Vesicle Biogenesis",2,43,0.003017967434025828,0.35746169214501333,0.5457325003918958,5,8,6.499837504062399E-4,9606,Homo sapiens,"CTSZ;CHMP2A","","R-HSA-5671702;R-HSA-432706;R-HSA-432707;R-HSA-432688;R-HSA-432712"
R-HSA-8963691,"Phenylalanine and tyrosine metabolism",2,43,0.003017967434025828,0.35746169214501333,0.5457325003918958,2,12,9.749756256093598E-4,9606,Homo sapiens,"KYAT1;ASRGL1","","R-HSA-893593;R-HSA-5696365"
R-HSA-8941326,"RUNX2 regulates bone development",2,43,0.003017967434025828,0.35746169214501333,0.5457325003918958,3,32,0.0025999350016249595,9606,Homo sapiens,"SRC;HES1","","R-HSA-8937820;R-HSA-9008177;R-HSA-8937844"
R-HSA-6802952,"Signaling by BRAF and RAF fusions",3,73,0.005123526108927569,0.35892717786243433,0.5457325003918958,5,5,4.062398440038999E-4,9606,Homo sapiens,"RAP1A;SRC","","R-HSA-6802935;R-HSA-6802934;R-HSA-6802933;R-HSA-6802932;R-HSA-6802927"
R-HSA-194138,"Signaling by VEGF",5,135,0.009475014037057833,0.3597005083189668,0.5457325003918958,31,83,0.006743581410464739,9606,Homo sapiens,"SRC;PRKCB;CYBB;CYBA;ITGAV","","R-HSA-5218830;R-HSA-5218828;R-HSA-5218827;R-HSA-5218826;R-HSA-5218823;R-HSA-5218822;R-HSA-5218821;R-HSA-5218820;R-HSA-5218819;R-HSA-5218818;R-HSA-5218841;R-HSA-5218839;R-HSA-5218838;R-HSA-5218645;R-HSA-4420121;R-HSA-5218836;R-HSA-5218643;R-HSA-5218640;R-HSA-4420128;R-HSA-5357429;R-HSA-5218855;R-HSA-5357432;R-HSA-5218851;R-HSA-4420206;R-HSA-4420140;R-HSA-5218813;R-HSA-5218811;R-HSA-5218809;R-HSA-5357479;R-HSA-5218805;R-HSA-3928647"
R-HSA-5668541,"TNFR2 non-canonical NF-kB pathway",4,104,0.0072992700729927005,0.36097322793152653,0.5457325003918958,6,43,0.0034936626584335393,9606,Homo sapiens,"RPN2;TNFRSF13B;TNFRSF18;CD27","","R-HSA-5669024;R-HSA-5607731;R-HSA-5668481;R-HSA-5676607;R-HSA-5675947;R-HSA-5668520"
R-HSA-69017,"CDK-mediated phosphorylation and removal of Cdc6",3,74,0.0051937113980909605,0.3668113251655012,0.5457325003918958,2,4,3.2499187520311994E-4,9606,Homo sapiens,"CCNE2;RPN2;CCNE1","","R-HSA-69016;R-HSA-69005"
R-HSA-1474244,"Extracellular matrix organization",11,329,0.023090960134755756,0.36719609628128347,0.5457325003918958,46,318,0.025836854078648035,9606,Homo sapiens,"SH3PXD2A;ICAM2;SDC1;ADAM9;ITGAV;ITGB7;ETFB;P4HB;CRELD2;PPIB;ICAM1","","R-HSA-2426471;R-HSA-8948234;R-HSA-2002460;R-HSA-210304;R-HSA-2328037;R-HSA-4086200;R-HSA-199050;R-HSA-2467436;R-HSA-265422;R-HSA-4086132;R-HSA-8948226;R-HSA-265423;R-HSA-8948230;R-HSA-216076;R-HSA-2328048;R-HSA-2752125;R-HSA-265425;R-HSA-265426;R-HSA-265427;R-HSA-1980233;R-HSA-2396029;R-HSA-2731123;R-HSA-2731122;R-HSA-1592387;R-HSA-2395320;R-HSA-2731081;R-HSA-202723;R-HSA-2168960;R-HSA-4085087;R-HSA-1650808;R-HSA-2161282;R-HSA-2681675;R-HSA-4088218;R-HSA-4085083;R-HSA-2022073;R-HSA-2731075;R-HSA-2731074;R-HSA-2681667;R-HSA-2731141;R-HSA-216051;R-HSA-216050;R-HSA-2684507;R-HSA-4088264;R-HSA-2426259;R-HSA-8941234;R-HSA-199032"
R-HSA-2024096,"HS-GAG degradation",2,44,0.0030881527231892197,0.36789304041295867,0.5457325003918958,4,14,0.0011374715632109197,9606,Homo sapiens,"SDC1;GUSB","","R-HSA-1667005;R-HSA-2024084;R-HSA-1678694;R-HSA-1678854"
R-HSA-3656253,"Defective EXT1 causes exostoses 1, TRPS2 and CHDS",1,16,0.0011229646266142617,0.37338049930788764,0.5457325003918958,4,4,3.2499187520311994E-4,9606,Homo sapiens,"SDC1","","R-HSA-3656261;R-HSA-9036283;R-HSA-9036285;R-HSA-3656257"
R-HSA-3656237,"Defective EXT2 causes exostoses 2",1,16,0.0011229646266142617,0.37338049930788764,0.5457325003918958,4,4,3.2499187520311994E-4,9606,Homo sapiens,"SDC1","","R-HSA-9036289;R-HSA-3656254;R-HSA-9036290;R-HSA-3656267"
R-HSA-77285,"Beta oxidation of myristoyl-CoA to lauroyl-CoA",1,16,0.0011229646266142617,0.37338049930788764,0.5457325003918958,3,4,3.2499187520311994E-4,9606,Homo sapiens,"HADH","","R-HSA-77283;R-HSA-77271;R-HSA-77277"
R-HSA-77305,"Beta oxidation of palmitoyl-CoA to myristoyl-CoA",1,16,0.0011229646266142617,0.37338049930788764,0.5457325003918958,3,4,3.2499187520311994E-4,9606,Homo sapiens,"HADH","","R-HSA-77301;R-HSA-77303;R-HSA-77304"
R-HSA-73943,"Reversal of alkylation damage by DNA dioxygenases",1,16,0.0011229646266142617,0.37338049930788764,0.5457325003918958,6,13,0.0010562235944101398,9606,Homo sapiens,"ALKBH2","","R-HSA-5657649;R-HSA-5657665;R-HSA-112118;R-HSA-112121;R-HSA-112120;R-HSA-5657641"
R-HSA-380615,"Serotonin clearance from the synaptic cleft",1,16,0.0011229646266142617,0.37338049930788764,0.5457325003918958,1,3,2.4374390640233994E-4,9606,Homo sapiens,"ALDH2","","R-HSA-380608"
R-HSA-69091,"Polymerase switching",1,16,0.0011229646266142617,0.37338049930788764,0.5457325003918958,1,4,3.2499187520311994E-4,9606,Homo sapiens,"POLD4","","R-HSA-69074"
R-HSA-69109,"Leading Strand Synthesis",1,16,0.0011229646266142617,0.37338049930788764,0.5457325003918958,1,4,3.2499187520311994E-4,9606,Homo sapiens,"POLD4","","R-HSA-69074"
R-HSA-391251,"Protein folding",4,106,0.0074396406513194836,0.37409548679438065,0.5457325003918958,3,28,0.0022749431264218393,9606,Homo sapiens,"GNGT2;CCNE2;GNG5;CCNE1","","R-HSA-390470;R-HSA-6814418;R-HSA-8850560"
R-HSA-991365,"Activation of GABAB receptors",2,45,0.003158338012352611,0.37825766283081497,0.5457325003918958,3,8,6.499837504062399E-4,9606,Homo sapiens,"GNGT2;GNG5","","R-HSA-1013020;R-HSA-1013013;R-HSA-1013012"
R-HSA-977444,"GABA B receptor activation",2,45,0.003158338012352611,0.37825766283081497,0.5457325003918958,3,9,7.312317192070198E-4,9606,Homo sapiens,"GNGT2;GNG5","","R-HSA-1013020;R-HSA-1013013;R-HSA-1013012"
R-HSA-6814122,"Cooperation of PDCL (PhLP1) and TRiC/CCT in G-protein beta folding",2,45,0.003158338012352611,0.37825766283081497,0.5457325003918958,2,11,8.937276568085798E-4,9606,Homo sapiens,"GNGT2;GNG5","","R-HSA-6814418;R-HSA-8850560"
R-HSA-1566948,"Elastic fibre formation",2,46,0.0032285233015160023,0.38855076401549793,0.5457325003918958,6,17,0.0013812154696132596,9606,Homo sapiens,"ITGAV;CRELD2","","R-HSA-2161282;R-HSA-2328048;R-HSA-2328037;R-HSA-2396029;R-HSA-1592387;R-HSA-2395320"
R-HSA-170968,"Frs2-mediated activation",1,17,0.001193149915777653,0.39143205374613643,0.5457325003918958,7,13,0.0010562235944101398,9606,Homo sapiens,"RAP1A","","R-HSA-9610163;R-HSA-170979;R-HSA-170965;R-HSA-9610154;R-HSA-9610152;R-HSA-9610153;R-HSA-9610156"
R-HSA-2559584,"Formation of Senescence-Associated Heterochromatin Foci (SAHF)",1,17,0.001193149915777653,0.39143205374613643,0.5457325003918958,1,2,1.6249593760155997E-4,9606,Homo sapiens,"CDKN1A","","R-HSA-4647594"
R-HSA-174411,"Polymerase switching on the C-strand of the telomere",1,17,0.001193149915777653,0.39143205374613643,0.5457325003918958,1,4,3.2499187520311994E-4,9606,Homo sapiens,"POLD4","","R-HSA-174448"
R-HSA-1059683,"Interleukin-6 signaling",1,17,0.001193149915777653,0.39143205374613643,0.5457325003918958,2,19,0.0015437114072148197,9606,Homo sapiens,"STAT4","","R-HSA-1112565;R-HSA-1112602"
R-HSA-69306,"DNA Replication",5,141,0.00989612577203818,0.3940788398543008,0.5457325003918958,18,47,0.003818654533636659,9606,Homo sapiens,"POLD4;CDT1;CCNE2;RPN2;CCNE1","","R-HSA-69152;R-HSA-69127;R-HSA-68712;R-HSA-69005;R-HSA-68940;R-HSA-68849;R-HSA-68944;R-HSA-69299;R-HSA-69074;R-HSA-69140;R-HSA-68948;R-HSA-68919;R-HSA-69142;R-HSA-68825;R-HSA-69144;R-HSA-69016;R-HSA-68826;R-HSA-69116"
R-HSA-159234,"Transport of Mature mRNAs Derived from Intronless Transcripts",2,47,0.0032987085906793934,0.39876787840155314,0.5457325003918958,9,9,7.312317192070198E-4,9606,Homo sapiens,"SLBP;ALYREF","","R-HSA-77587;R-HSA-158481;R-HSA-159046;R-HSA-158484;R-HSA-159050;R-HSA-158441;R-HSA-77594;R-HSA-158447;R-HSA-111439"
R-HSA-451927,"Interleukin-2 family signaling",2,47,0.0032987085906793934,0.39876787840155314,0.5457325003918958,4,58,0.004712382190445239,9606,Homo sapiens,"STAT4","","R-HSA-8985929;R-HSA-9006873;R-HSA-8985988;R-HSA-9006870"
R-HSA-71240,"Tryptophan catabolism",2,48,0.003368893879842785,0.40890485530906295,0.5457325003918958,2,16,0.0012999675008124798,9606,Homo sapiens,"KYAT3;KYAT1","","R-HSA-893596;R-HSA-901097"
R-HSA-69166,"Removal of the Flap Intermediate",1,18,0.0012633352049410444,0.4089647959380598,0.5457325003918958,4,4,3.2499187520311994E-4,9606,Homo sapiens,"POLD4","","R-HSA-69152;R-HSA-69140;R-HSA-69142;R-HSA-69144"
R-HSA-975110,"TRAF6 mediated IRF7 activation in TLR7/8 or 9 signaling",1,18,0.0012633352049410444,0.4089647959380598,0.5457325003918958,3,5,4.062398440038999E-4,9606,Homo sapiens,"TLR7","","R-HSA-975118;R-HSA-975188;R-HSA-975106"
R-HSA-73942,"DNA Damage Reversal",1,18,0.0012633352049410444,0.4089647959380598,0.5457325003918958,6,15,0.0012187195320116997,9606,Homo sapiens,"ALKBH2","","R-HSA-5657649;R-HSA-5657665;R-HSA-112118;R-HSA-112121;R-HSA-112120;R-HSA-5657641"
R-HSA-1433559,"Regulation of KIT signaling",1,18,0.0012633352049410444,0.4089647959380598,0.5457325003918958,3,8,6.499837504062399E-4,9606,Homo sapiens,"SRC","","R-HSA-205319;R-HSA-1433506;R-HSA-205244"
