ID,Description,GeneRatio,n,N,BgRatio,b,B,pvalue,p.adjust,qvalue,geneID,Count,EnrichmentScore,group,sample
GO:0006457,protein folding,34/706,34,706,165/8278,165,8278,9.170717681988905e-7,4.580991832574457e-5,3.4568319282484496e-5,FKBP4/CD74/HSPA5/GNB1/HSP90AA1/DNAJA1/FKBP1A/NUDC/FKBP5/HSP90AB1/AHSA1/HSPA8/PTGES3/HSPA9/GNAI2/CCT4/RAD23B/TCP1/HSPH1/TRAP1/CANX/CCT7/PDIA6/HSPD1/CCT6A/CCT5/PDIA4/CCT8/CCT3/VCP/CCT2/HSP90B1/B2M/CALR,34,2.41610438664263,GO BP,GCBcells
GO:0002262,myeloid cell homeostasis,21/706,21,706,102/8278,102,8278,1.1244297933660479e-4,0.0020784614154026157,0.001568414012726674,BAX/HIF1A/RPS19/CDK6/HSPA9/PRDX1/PRMT1/ETS1/RPS24/SOD1/ADAR/HMGB2/RPS14/B2M/STAT3/KLF13/HCLS1/ZFP36L1/IKZF1/PRKDC/LYN,21,2.4140143309448425,GO BP,GCBcells
GO:0000377,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",64/706,64,706,312/8278,312,8278,1.4997880525124465e-11,1.9665970838569455e-9,1.484000809854421e-9,PTBP1/STRAP/POLR2B/THRAP3/U2AF2/PABPC1/DAZAP1/DDX1/FUS/PAPOLA/HNRNPC/SRPK1/HNRNPH3/HNRNPM/SF3A1/SNRPD3/DDX17/PABPN1/RBM3/HNRNPL/HNRNPUL1/C1QBP/DDX5/DHX15/HSPA8/PRPF19/SRSF9/SRSF3/NCL/SF3B1/SRSF7/SFPQ/KHDRBS1/HNRNPA2B1/SNRPB/SNRPB2/HNRNPR/RALY/LSM4/SRRM1/RBM17/SYNCRIP/DHX9/TRA2B/HNRNPD/NONO/CELF1/MBNL1/HNRNPU/SON/SRSF2/TRA2A/HNRNPK/NUDT21/SRRM2/SF1/HNRNPH1/PCBP1/HNRNPF/PRPF8/HNRNPA0/ALYREF/SF3B3/PCBP2,64,2.4051717876080483,GO BP,GCBcells
GO:0000398,"mRNA splicing, via spliceosome",64/706,64,706,312/8278,312,8278,1.4997880525124465e-11,1.9665970838569455e-9,1.484000809854421e-9,PTBP1/STRAP/POLR2B/THRAP3/U2AF2/PABPC1/DAZAP1/DDX1/FUS/PAPOLA/HNRNPC/SRPK1/HNRNPH3/HNRNPM/SF3A1/SNRPD3/DDX17/PABPN1/RBM3/HNRNPL/HNRNPUL1/C1QBP/DDX5/DHX15/HSPA8/PRPF19/SRSF9/SRSF3/NCL/SF3B1/SRSF7/SFPQ/KHDRBS1/HNRNPA2B1/SNRPB/SNRPB2/HNRNPR/RALY/LSM4/SRRM1/RBM17/SYNCRIP/DHX9/TRA2B/HNRNPD/NONO/CELF1/MBNL1/HNRNPU/SON/SRSF2/TRA2A/HNRNPK/NUDT21/SRRM2/SF1/HNRNPH1/PCBP1/HNRNPF/PRPF8/HNRNPA0/ALYREF/SF3B3/PCBP2,64,2.4051717876080483,GO BP,GCBcells
GO:0032273,positive regulation of protein polymerization,16/706,16,706,78/8278,78,8278,7.489535637125024e-4,0.008633541630048517,0.006514899709795278,RHOA/HSP90AA1/CORO1A/PFN1/ACTR3/CLIP1/ARPC5L/ACTR2/ARF1/RPS3/ARPC5/ARPC2/ARF6/CKAP5/GRB2/ARPC4,16,2.4051717876080483,GO BP,GCBcells
GO:2000134,negative regulation of G1/S transition of mitotic cell cycle,16/706,16,706,79/8278,79,8278,8.666531018313115e-4,0.009469990664802561,0.007146086980012569,BAX/CDK6/EZH2/CDK2/CNOT1/PRMT1/PCNA/CCNB1/CDK4/MDM2/TP53/CNOT9/WEE1/CDK1/TFDP1/PRKDC,16,2.3747265751066804,GO BP,GCBcells
GO:0048524,positive regulation of viral process,18/706,18,706,89/8278,89,8278,4.291517791484874e-4,0.005592300823934947,0.004219969113039065,CD74/KPNA6/POLR2B/NUCKS1/PABPC1/RAB7A/TOP2B/SRPK1/HSPA8/TOP2A/DHX9/LARP1/RRP1B/ADAR/DDB1/CFL1/RAD23A/DDX3X,18,2.3713912849731034,GO BP,GCBcells
GO:0034504,protein localization to nucleus,41/706,41,706,204/8278,204,8278,1.4200528141083826e-7,9.310221262498084e-6,7.0255244487467354e-6,KPNA6/IPO5/TFRC/XPO1/HSP90AB1/NFKBIA/UBR5/TGFB1/KPNB1/YWHAE/CCT4/TCP1/CSE1L/NUP153/RPL23/TRIM28/RAN/CCT7/MDM2/TXN/TP53/RPL11/PARP1/CCT6A/CCT5/HNRNPU/CCT8/CCT3/SYK/NOLC1/CCT2/PLK1/STAT3/CDK1/CALR/HCLS1/KPNA4/ILRUN/FLNA/IPO7/PHB2,41,2.3565377992556793,GO BP,GCBcells
GO:0030833,regulation of actin filament polymerization,19/706,19,706,95/8278,95,8278,3.4848103951325686e-4,0.004816597717089659,0.0036346209254442072,TMSB10/RHOA/CORO1A/COTL1/MTPN/PFN1/ACTR3/CAPZA1/ARPC5L/ACTR2/HAX1/ARF1/CYRIB/ARPC5/ARPC2/ARF6/GRB2/HCLS1/ARPC4,19,2.3450424929178473,GO BP,GCBcells
GO:0090263,positive regulation of canonical Wnt signaling pathway,19/706,19,706,95/8278,95,8278,3.4848103951325686e-4,0.004816597717089659,0.0036346209254442072,PSMB1/PSMA4/WNK1/PSMA3/PSMA7/UBR5/TGFB1/PSMD3/PSMD11/USP34/UBE2B/PSMB2/PSME3/PSMA5/PSMD6/VCP/RUVBL1/TBL1XR1/DDX3X,19,2.3450424929178473,GO BP,GCBcells
GO:0031334,positive regulation of protein-containing complex assembly,31/706,31,706,156/8278,156,8278,6.132550427064492e-6,2.4048767842955706e-4,1.8147281539212978e-4,RHOA/TFRC/HSP90AA1/BAX/CORO1A/TGFB1/PFN1/CAND1/EIF4G1/ACTR3/CLIP1/LCP1/ARPC5L/ACTR2/CUL4A/WARS1/TP53/ARF1/PARP1/RPS3/ARPC5/ARPC2/SYK/VCP/ARF6/DDB1/CKAP5/GRB2/RACK1/DDX3X/ARPC4,31,2.3300101692452966,GO BP,GCBcells
GO:0008154,actin polymerization or depolymerization,24/706,24,706,121/8278,121,8278,6.996649411208058e-5,0.0014462039866713799,0.0010913104189221592,TMSB10/RHOA/WDR1/CORO1A/COTL1/MTPN/PFN1/PPP1R9B/ACTR3/CAPZA1/DIAPH1/SWAP70/ARPC5L/ACTR2/HAX1/ARF1/CYRIB/ARPC5/ARPC2/ARF6/CFL1/GRB2/HCLS1/ARPC4,24,2.325661976447452,GO BP,GCBcells
GO:0071407,cellular response to organic cyclic compound,55/706,55,706,279/8278,279,8278,2.051865308787263e-9,1.9132504079269678e-7,1.4437452277969794e-7,CFLAR/FKBP4/HSPA5/RHOA/ACTB/GNB1/MEF2C/GSTP1/GNAS/DDX18/EZR/HSP90AB1/DDX17/APEX1/UBR5/TGFB1/EZH2/ZMIZ1/DDX5/PPP1R9B/NR3C1/RAP1A/HDAC1/CBX3/NCOA3/CNOT1/ATF4/DIAPH1/MBD2/CCNB1/CDK4/MDM2/DHX9/FLOT1/ACTR2/HNRNPD/SOD1/PARP1/CNOT9/CCNA2/HNRNPU/LARP1/ATP1A1/H2AZ1/HSP90B1/CTNNB1/STAT3/HCFC1/CALR/NPM1/SHMT2/ZFP36L1/INSIG1/FLNA/PHB2,55,2.3114218120157988,GO BP,GCBcells
GO:0009636,response to toxic substance,18/706,18,706,92/8278,92,8278,6.522741520457955e-4,0.007753377739331893,0.005850725061439551,GSTP1/BAX/GSR/DHX15/SRSF9/PRDX1/PRDX5/ATF4/CCNB1/CDK4/MDM2/TXN/SOD1/PRDX3/CDK1/TYMS/UBA52/LYN,18,2.294063308289198,GO BP,GCBcells
GO:0000302,response to reactive oxygen species,26/706,26,706,133/8278,133,8278,4.5816774878416284e-5,0.0010665565688797644,8.048271936155568e-4,CFLAR/GSTP1/APEX1/STK24/EZH2/PRDX1/CDK2/PRDX5/TRAP1/PCNA/LDHA/ETS1/MDM2/TRA2B/TXN/HNRNPD/SOD1/HSPD1/CCNA2/RPS3/PRDX3/STAT6/EEF2/CDK1/KPNA4/RACK1,26,2.292146797588873,GO BP,GCBcells
GO:0060968,regulation of gene silencing,17/706,17,706,87/8278,87,8278,9.268548545069989e-4,0.009946503758341092,0.007505665371805231,POLR2B/PUM2/NDC1/SEH1L/TGFB1/DDX5/EIF4G1/CDK2/NUP153/H3-3B/DHX9/HMGA1/TP53/ADAR/STAT3/H1-2/H4C3,17,2.2911334700921495,GO BP,GCBcells
GO:0051170,import into nucleus,24/706,24,706,123/8278,123,8278,9.185711923232604e-5,0.0018095421234687326,0.0013654866056379378,KPNA6/IPO5/HSP90AB1/SNRPD3/NFKBIA/UBR5/TGFB1/KPNB1/CSE1L/NUP153/RPL23/SNRPB/TRIM28/RAN/TP53/SYK/NOLC1/STAT3/CDK1/HCLS1/KPNA4/FLNA/IPO7/PHB2,24,2.2878463345539974,GO BP,GCBcells
GO:0072657,protein localization to membrane,78/706,78,706,400/8278,400,8278,1.1792494115216737e-12,1.9031271272095933e-10,1.4361061659340867e-10,RPS20/HSPA5/RPL18/RPL31/ACTB/HSP90AA1/RPS5/RAB10/TMED2/BAX/RPLP0/EZR/RPL3/CSK/RPS16/TGFB1/RPS19/SEC61B/RPL28/RPL19/PPP1R9B/YWHAE/RPL34/RPS13/RPS12/RAP1A/RPL5/RPL23/RPL36/CLIP1/RFTN1/RPL27/SEC61G/YWHAQ/RPL35/RPS6/FLOT1/RPLP1/RPS24/SRP14/CLTC/TP53/RPS11/RPL11/RPS8/RPL32/RPL37/RPS3/RPL30/CALM3/RPL8/AP2M1/RPS14/YWHAZ/ARF6/RPL27A/YWHAB/RPL13/YWHAG/HSPA4/KIF5B/RPS9/RPS21/RPL38/RPL4/RPLP2/RPL35A/RPS23/RPL14/NACA/FLNA/RPL37A/RPS4X/TFDP1/RACK1/RPS29/PPP3R1/UBA52,78,2.2864164305949006,GO BP,GCBcells
GO:0030041,actin filament polymerization,20/706,20,706,103/8278,103,8278,3.704243438501168e-4,0.004985458432095106,0.003762043792017983,TMSB10/RHOA/CORO1A/COTL1/MTPN/PFN1/ACTR3/CAPZA1/DIAPH1/ARPC5L/ACTR2/HAX1/ARF1/CYRIB/ARPC5/ARPC2/ARF6/GRB2/HCLS1/ARPC4,20,2.276740284386259,GO BP,GCBcells
GO:0032271,regulation of protein polymerization,25/706,25,706,129/8278,129,8278,7.412340637490334e-5,0.0015098146269373516,0.0011393112231768486,FKBP4/TMSB10/RHOA/HSP90AA1/CORO1A/COTL1/MTPN/PFN1/ACTR3/CAPZA1/STMN1/CLIP1/ARPC5L/ACTR2/HAX1/ARF1/RPS3/CYRIB/ARPC5/ARPC2/ARF6/CKAP5/GRB2/HCLS1/ARPC4,25,2.272327997013418,GO BP,GCBcells
GO:0006909,phagocytosis,27/706,27,706,140/8278,140,8278,4.2215364237542805e-5,0.0010064526610268727,7.594725814983777e-4,ACTB/RAB7A/HSP90AA1/PTPRC/EIF2AK1/HSP90AB1/MYH9/CORO1A/CSK/ACTR3/RAP1A/RAB14/ACTR2/IRF8/SOD1/C1orf43/CDC42SE2/ARPC5/ARPC2/SYK/GRB2/CALR/ACTG1/CDC42SE1/RACK1/ARPC4/LYN,27,2.261290975313638,GO BP,GCBcells
GO:0051169,nuclear transport,55/706,55,706,286/8278,286,8278,5.229505749750721e-9,4.770218723033484e-7,3.5996231796911145e-7,KPNA6/NDC1/U2AF2/IPO5/XPO1/SEH1L/ALKBH5/HSP90AB1/SNRPD3/PABPN1/NFKBIA/UBR5/TGFB1/KPNB1/YWHAE/SRSF9/SRSF3/HSPA9/SRSF7/KHDRBS1/HNRNPA2B1/CSE1L/NUP153/RPL23/SNRPB/TRIM28/RAN/EIF5A/SRRM1/MDM2/DHX9/TXN/ANP32B/HMGA1/SSB/ANP32A/TP53/SRSF2/ABCE1/SYK/NOLC1/STAT3/XPO6/CDK1/AGFG1/CALR/HCLS1/NPM1/ALYREF/XPOT/PPP1CC/KPNA4/FLNA/IPO7/PHB2,55,2.2548485508825453,GO BP,GCBcells
GO:0097305,response to alcohol,20/706,20,706,104/8278,104,8278,4.2282658634175277e-4,0.005527041608380045,0.004170724288296418,RHOA/GNB1/GSTP1/TGFB1/PPP1R9B/GOT2/RPL27/CDK4/ACTR2/HNRNPD/SOD1/PARP1/LARP1/CALM3/EEF2/CTNNB1/STAT3/CDK1/TYMS/TUFM,20,2.2548485508825453,GO BP,GCBcells
GO:0008380,RNA splicing,75/706,75,706,391/8278,391,8278,7.817430870194587e-12,1.0933979977112164e-9,8.250818265805377e-10,PTBP1/STRAP/POLR2B/THRAP3/U2AF2/PABPC1/DAZAP1/DDX1/KHSRP/FUS/PAPOLA/HNRNPC/SRPK1/HNRNPH3/HNRNPM/SF3A1/SNRPD3/DDX17/PABPN1/RBM3/HNRNPL/HNRNPUL1/C1QBP/DDX5/PPP1R9B/DHX15/HSPA8/PRPF19/RPS13/SRSF9/SRSF3/PPP2CA/TCERG1/NCL/SF3B1/SRSF7/SFPQ/IVNS1ABP/KHDRBS1/HNRNPA2B1/SNRPB/SNRPB2/HNRNPR/RALY/LSM4/SRRM1/SLC38A2/RBM17/SYNCRIP/DHX9/TRA2B/HNRNPD/TMBIM6/NONO/CELF1/MBNL1/HNRNPU/SON/RRP1B/SRSF2/PPP4R2/TRA2A/HNRNPK/NUDT21/SRRM2/SF1/HNRNPH1/PCBP1/HNRNPF/PRPF8/HNRNPA0/ALYREF/SF3B3/PCBP2/TAF15,75,2.2490816747933313,GO BP,GCBcells
GO:0060485,mesenchyme development,18/706,18,706,94/8278,94,8278,8.511102766687438e-4,0.009334587708549044,0.007043911451335991,STRAP/TCOF1/MEF2C/DDX17/HIF1A/TGFB1/EZH2/AKNA/DDX5/PPP2CA/TRIM28/MDM2/NOLC1/CTNNB1/CFL1/BASP1/ZFP36L1/HNRNPAB,18,2.2452534506660236,GO BP,GCBcells
GO:0006611,protein export from nucleus,31/706,31,706,162/8278,162,8278,1.3671603122171776e-5,4.249336792639465e-4,3.2065639135666826e-4,NDC1/U2AF2/XPO1/SEH1L/ALKBH5/PABPN1/TGFB1/YWHAE/SRSF9/SRSF3/HSPA9/SRSF7/HNRNPA2B1/CSE1L/NUP153/RAN/EIF5A/SRRM1/MDM2/TXN/ANP32B/SSB/TP53/SRSF2/ABCE1/XPO6/AGFG1/CALR/NPM1/ALYREF/XPOT,31,2.243713496310286,GO BP,GCBcells
GO:0035303,regulation of dephosphorylation,25/706,25,706,131/8278,131,8278,9.625509273929971e-5,0.001887319481935054,0.001424177663353731,PTBP1/WNK1/MEF2C/PTPRC/FKBP1A/HSP90AB1/PPP6R1/TGFB1/PPP1R9B/YWHAE/PPP6R3/GNAI2/SET/ARPP19/SWAP70/IQGAP1/ENSA/CALM2/CALM3/RRP1B/PPP4R2/HSP90B1/YWHAB/HTT/CALM1,25,2.2376359665246635,GO BP,GCBcells
GO:0006913,nucleocytoplasmic transport,54/706,54,706,283/8278,283,8278,9.64971110216067e-9,8.614933571205568e-7,6.500858005666136e-7,KPNA6/NDC1/U2AF2/IPO5/XPO1/SEH1L/ALKBH5/HSP90AB1/SNRPD3/PABPN1/NFKBIA/UBR5/TGFB1/KPNB1/YWHAE/SRSF9/SRSF3/HSPA9/SRSF7/KHDRBS1/HNRNPA2B1/CSE1L/NUP153/RPL23/SNRPB/TRIM28/RAN/EIF5A/SRRM1/MDM2/DHX9/TXN/ANP32B/SSB/ANP32A/TP53/SRSF2/ABCE1/SYK/NOLC1/STAT3/XPO6/CDK1/AGFG1/CALR/HCLS1/NPM1/ALYREF/XPOT/PPP1CC/KPNA4/FLNA/IPO7/PHB2,54,2.237319692889819,GO BP,GCBcells
GO:0051052,regulation of DNA metabolic process,51/706,51,706,268/8278,268,8278,2.7742225779535727e-8,2.0786853459094984e-6,1.5685829914444263e-6,NUCKS1/TFRC/XRCC5/HSP90AA1/PTPRC/BAX/FUS/HNRNPC/HSP90AB1/UBR5/TGFB1/NSD2/PTGES3/CCT4/MSH6/UBE2B/TCP1/HNRNPA2B1/CDK2/USP9X/DEK/TRIM28/PCNA/MBD2/CCT7/DHX9/ACTR2/HNRNPD/CUL4A/TP53/PARP1/CCT6A/RPS3/CCT5/HNRNPU/TRIP12/CCT8/CCT3/PPP4R2/GNL3/CCT2/STAT6/CTNNB1/UBE2N/NPM1/ALYREF/USP7/H1-2/H2AX/TFDP1/PRKDC,51,2.23129043169422,GO BP,GCBcells
GO:0002244,hematopoietic progenitor cell differentiation,23/706,23,706,121/8278,121,8278,1.9274878823509177e-4,0.0031226792101716025,0.0023563842918559483,PSMB1/PSMA4/TCF3/XRCC5/PTPRC/PSMA3/PSMA7/TGFB1/CDK6/PSMD3/PSMD11/HSPA9/PRRC2C/PSMB2/PSME3/TOP2A/TP53/PSMA5/ADAR/PSMD6/NUDT21/EEF2/PRKDC,23,2.228759394095474,GO BP,GCBcells
GO:0034614,cellular response to reactive oxygen species,19/706,19,706,100/8278,100,8278,6.827627530344799e-4,0.007957979199257437,0.00600511801499332,CFLAR/APEX1/EZH2/PRDX1/CDK2/PRDX5/TRAP1/PCNA/ETS1/MDM2/TXN/HNRNPD/SOD1/CCNA2/RPS3/PRDX3/STAT6/CDK1/RACK1,19,2.227790368271955,GO BP,GCBcells
GO:0038093,Fc receptor signaling pathway,26/706,26,706,137/8278,137,8278,7.735047341078094e-5,0.001567935200152835,0.0011831692042696624,PSMB1/PSMA4/ACTB/HSP90AA1/PTPRC/HSP90AB1/PSMA3/PSMA7/PSMD3/PSMD11/ACTR3/RAP1A/PSMB2/PSME3/ACTR2/PSMA5/ARPC5/ARPC2/PSMD6/SYK/GRB2/ACTG1/CALM1/PPP3R1/ARPC4/LYN,26,2.2252228034986867,GO BP,GCBcells
GO:0050657,nucleic acid transport,33/706,33,706,174/8278,174,8278,8.83092909306422e-6,3.2221372586519533e-4,2.431435671573197e-4,NDC1/U2AF2/XPO1/SEH1L/KHSRP/ALKBH5/PABPN1/SRSF9/SRSF3/SRSF7/SFPQ/KHDRBS1/HNRNPA2B1/NUP153/RFTN1/RAN/EIF5A/SRRM1/DHX9/FLOT1/LRPPRC/SSB/G3BP2/HNRNPU/SRSF2/ABCE1/TOMM20/AGFG1/CKAP5/NPM1/ALYREF/XPOT/ZFP36L1,33,2.2237471915600273,GO BP,GCBcells
GO:0050658,RNA transport,33/706,33,706,174/8278,174,8278,8.83092909306422e-6,3.2221372586519533e-4,2.431435671573197e-4,NDC1/U2AF2/XPO1/SEH1L/KHSRP/ALKBH5/PABPN1/SRSF9/SRSF3/SRSF7/SFPQ/KHDRBS1/HNRNPA2B1/NUP153/RFTN1/RAN/EIF5A/SRRM1/DHX9/FLOT1/LRPPRC/SSB/G3BP2/HNRNPU/SRSF2/ABCE1/TOMM20/AGFG1/CKAP5/NPM1/ALYREF/XPOT/ZFP36L1,33,2.2237471915600273,GO BP,GCBcells
GO:2000045,regulation of G1/S transition of mitotic cell cycle,22/706,22,706,116/8278,116,8278,2.7284479940008536e-4,0.004074223410258926,0.0030744227630472255,BAX/APEX1/CDK6/EZH2/CCND3/EIF4G1/CDK2/CNOT1/PRMT1/PSME3/PCNA/CCNB1/CDK4/MDM2/CUL4A/TP53/CNOT9/WEE1/CDK1/TFDP1/DDX3X/PRKDC,22,2.2237471915600273,GO BP,GCBcells
GO:0017038,protein import,27/706,27,706,144/8278,144,8278,7.040497266362586e-5,0.001448133653414579,0.001092766551972067,KPNA6/IPO5/HSP90AA1/HSP90AB1/NFKBIA/UBR5/TGFB1/KPNB1/HSPA8/CSE1L/NUP153/RPL23/TRIM28/RAN/TP53/HSPD1/SYK/NOLC1/STAT3/CDK1/HSPA4/TOMM20/HCLS1/KPNA4/FLNA/IPO7/PHB2,27,2.1984773371104818,GO BP,GCBcells
GO:0032200,telomere organization,26/706,26,706,139/8278,139,8278,9.948200470352351e-5,0.0019172895578147514,0.0014467931839613596,XRCC5/HSP90AA1/HNRNPC/HSP90AB1/APEX1/PTGES3/CCT4/TCP1/HNRNPA2B1/H3-3B/PCNA/CCT7/HNRNPD/PARP1/CCT6A/CCT5/HNRNPU/CCT8/CCT3/GNL3/CCT2/CTNNB1/USP7/XRCC6/H4C3/PRKDC,26,2.1932052092037417,GO BP,GCBcells
GO:0048863,stem cell differentiation,25/706,25,706,134/8278,134,8278,1.405682278084001e-4,0.002457601182850195,0.0018545141633669626,PSMB1/PSMA4/TCOF1/TCF3/XRCC5/MEF2C/PTPRC/PSMA3/HIF1A/PSMA7/CDK6/PSMD3/PSMD11/HSPA9/PSMB2/PSME3/TP53/PSMA5/HNRNPU/PSMD6/NOLC1/NUDT21/STAT3/CFL1/PRKDC,25,2.187539638915902,GO BP,GCBcells
GO:0051168,nuclear export,33/706,33,706,177/8278,177,8278,1.2851075325807242e-5,4.085084247506605e-4,3.0826183875620565e-4,NDC1/U2AF2/XPO1/SEH1L/ALKBH5/PABPN1/TGFB1/YWHAE/SRSF9/SRSF3/HSPA9/SRSF7/KHDRBS1/HNRNPA2B1/CSE1L/NUP153/RAN/EIF5A/SRRM1/MDM2/DHX9/TXN/ANP32B/SSB/TP53/SRSF2/ABCE1/XPO6/AGFG1/CALR/NPM1/ALYREF/XPOT,33,2.1860565611946035,GO BP,GCBcells
GO:0051236,establishment of RNA localization,33/706,33,706,177/8278,177,8278,1.2851075325807242e-5,4.085084247506605e-4,3.0826183875620565e-4,NDC1/U2AF2/XPO1/SEH1L/KHSRP/ALKBH5/PABPN1/SRSF9/SRSF3/SRSF7/SFPQ/KHDRBS1/HNRNPA2B1/NUP153/RFTN1/RAN/EIF5A/SRRM1/DHX9/FLOT1/LRPPRC/SSB/G3BP2/HNRNPU/SRSF2/ABCE1/TOMM20/AGFG1/CKAP5/NPM1/ALYREF/XPOT/ZFP36L1,33,2.1860565611946035,GO BP,GCBcells
GO:0042493,response to drug,34/706,34,706,186/8278,186,8278,1.4766648926095658e-5,4.4598247391472803e-4,3.365398829801571e-4,HSPA5/RHOA/TFRC/XRCC5/MEF2C/XPO1/GNAS/HSP90AB1/APEX1/PPP1R9B/RAP1A/UBE2B/CCNB1/LDHA/CDK4/MDM2/SRP14/UQCRC2/TP53/SOD1/HSPD1/UCHL1/ATP1A1/HMGB2/MCM7/B2M/EEF2/CTNNB1/STAT3/CDK1/TYMS/CALR/TOP1/LYN,34,2.143318407505559,GO BP,GCBcells
GO:0051495,positive regulation of cytoskeleton organization,23/706,23,706,126/8278,126,8278,3.5739168528938257e-4,0.00485970949103445,0.003667153215852598,RHOA/WDR1/RANBP1/CORO1A/PFN1/ACTR3/CLIP1/SWAP70/ARPC5L/ACTR2/HAX1/ARF1/RPS3/ARPC5/ARPC2/ARF6/CFL1/CKAP5/GRB2/HCLS1/FLNA/DYNC1H1/ARPC4,23,2.1403165609964474,GO BP,GCBcells
GO:1902806,regulation of cell cycle G1/S phase transition,23/706,23,706,126/8278,126,8278,3.5739168528938257e-4,0.00485970949103445,0.003667153215852598,BAX/APEX1/CDK6/EZH2/CCND3/EIF4G1/CDK2/CNOT1/PRMT1/PSME3/PCNA/CCNB1/CDK4/MDM2/CUL4A/TP53/CNOT9/WEE1/CDK1/TFDP1/PHB2/DDX3X/PRKDC,23,2.1403165609964474,GO BP,GCBcells
GO:0000723,telomere maintenance,25/706,25,706,137/8278,137,8278,2.0219407022779645e-4,0.0032015332780220146,0.002415887838114049,XRCC5/HSP90AA1/HNRNPC/HSP90AB1/APEX1/PTGES3/CCT4/TCP1/HNRNPA2B1/PCNA/CCT7/HNRNPD/PARP1/CCT6A/CCT5/HNRNPU/CCT8/CCT3/GNL3/CCT2/CTNNB1/USP7/XRCC6/H4C3/PRKDC,25,2.1396373110564295,GO BP,GCBcells
GO:0032388,positive regulation of intracellular transport,29/706,29,706,159/8278,159,8278,6.485539087830894e-5,0.0013556923862926128,0.001023010059196272,IPO5/HUWE1/EZR/HSP90AB1/UBR5/OAZ1/TGFB1/YWHAE/UBE2D3/KHDRBS1/TRIM28/RAN/EDEM1/YWHAQ/MDM2/DHX9/ANP32B/TP53/ARF1/YWHAZ/YWHAB/YWHAG/CDK1/KIF5B/HCLS1/FLNA/DYNC1H1/TFDP1/PPP3R1,29,2.1385607639816846,GO BP,GCBcells
GO:0048872,homeostasis of number of cells,29/706,29,706,159/8278,159,8278,6.485539087830894e-5,0.0013556923862926128,0.001023010059196272,CD74/MEF2C/BAX/FH/HIF1A/CORO1A/RPS19/CDK6/EZH2/HSPA9/PRDX1/PRMT1/ETS1/RPS24/SOD1/UBAP2L/CCNB2/ADAR/HMGB2/RPS14/B2M/STAT3/KLF13/ASXL1/HCLS1/ZFP36L1/IKZF1/PRKDC/LYN,29,2.1385607639816846,GO BP,GCBcells
GO:0009615,response to virus,35/706,35,706,192/8278,192,8278,1.1789729275460716e-5,3.834860778281641e-4,2.8937989115125124e-4,BIRC3/POU2F2/PUM2/ENO1/DDX1/PTPRC/DDX17/PIM2/HNRNPUL1/CDK6/C1QBP/POU2AF1/ODC1/IVNS1ABP/STMN1/ILF3/SEC14L1/TPT1/DHX9/HMGA1/ARF1/G3BP1/CCT5/RRP1B/ADAR/IFI16/ABCE1/DDX21/CFL1/ILRUN/FLNA/PCBP2/PHB2/DDX3X/LSM14A,35,2.137408522190746,GO BP,GCBcells
GO:0040029,"regulation of gene expression, epigenetic",24/706,24,706,132/8278,132,8278,2.8518069832197675e-4,0.004215585377381387,0.0031810949814768986,BAZ1B/ACTB/RBBP7/EZH2/ZMIZ1/MACROH2A1/SF3B1/MORF4L2/DEK/DNMT1/H3-3B/HMGA1/SMARCA5/HNRNPU/CTBP1/RBBP4/IFI16/H2AZ1/DDX21/CTNNB1/EIF1/H1-2/H2AX/H4C3,24,2.1318568117434973,GO BP,GCBcells
GO:2001251,negative regulation of chromosome organization,22/706,22,706,121/8278,121,8278,5.044405881691373e-4,0.006318306590918508,0.004767815519914423,MCM2/XRCC5/HNRNPC/UBR5/MACROH2A1/UBE2B/SET/DNMT1/TOP2A/H3-3B/CCNB1/HMGA1/PARP1/HNRNPU/TRIP12/BUB3/CTBP1/RAD21/PLK1/BUB1/H1-2/PAX5,22,2.1318568117434973,GO BP,GCBcells
GO:1904951,positive regulation of establishment of protein localization,41/706,41,706,227/8278,227,8278,2.696503083609201e-6,1.1785965561275217e-4,8.893729468746138e-5,IPO5/ACSL4/HUWE1/EZR/HSP90AB1/HIF1A/UBR5/OAZ1/GPI/TGFB1/YWHAE/UBE2D3/GAPDH/CCT4/TCP1/TRIM28/RAN/EDEM1/YWHAQ/CCT7/MDM2/ANP32B/TP53/ARF1/CCT6A/CCT5/CCT8/CCT3/YWHAZ/SYK/ARF6/CCT2/YWHAB/YWHAG/CDK1/KIF5B/HCLS1/FLNA/TFDP1/RACK1/PPP3R1,41,2.1177696521945313,GO BP,GCBcells
GO:0071456,cellular response to hypoxia,24/706,24,706,133/8278,133,8278,3.20645359218545e-4,0.004551262642068222,0.003434398180558229,CFLAR/PSMB1/PSMA4/ENO1/GNB1/PSMA3/HIF1A/PSMA7/PGK1/PSMD3/PSMD11/PSMB2/PSME3/CCNB1/MDM2/TMBIM6/TP53/PSMA5/CCNA2/PSMD6/UBB/ZFP36L1/PHB2/UBA52,24,2.11582781315896,GO BP,GCBcells
