NAME,DESCRIPTION,GENE_SYMBOL,GENE_TITLE,SCORE
AGAP6,AGAP6,null,null,0.025529953
SBNO2,SBNO2,null,null,0.025498923
IL20RB,IL20RB,null,null,0.025496796
ASB14,ASB14,null,null,0.02549487
XRCC5,XRCC5,null,null,0.02547158
ZNF142,ZNF142,null,null,0.025459468
BTN2A1,BTN2A1,null,null,0.0254533
ATG4C,ATG4C,null,null,0.025447289
FAM216A,FAM216A,null,null,0.025425583
NSMCE4A,NSMCE4A,null,null,0.025423592
AC018362.1,AC018362.1,null,null,0.025409218
INO80,INO80,null,null,0.025408555
HMMR,HMMR,null,null,0.025402263
MPZL1,MPZL1,null,null,0.025390413
FAM135A,FAM135A,null,null,0.025388528
AC021739.4,AC021739.4,null,null,0.02537789
BTBD7,BTBD7,null,null,0.025372393
SPDYA,SPDYA,null,null,0.025365142
MRM2,MRM2,null,null,0.02535974
SMCR8,SMCR8,null,null,0.025344152
APIP,APIP,null,null,0.025339825
HERC2,HERC2,null,null,0.025337417
PLEKHM2,PLEKHM2,null,null,0.025321374
ZNF317,ZNF317,null,null,0.025321154
C2orf88,C2orf88,null,null,0.02531872
AL359397.2,AL359397.2,null,null,0.02531751
CKAP5,CKAP5,null,null,0.025315814
PACRGL,PACRGL,null,null,0.025313392
AC018635.1,AC018635.1,null,null,0.02530943
AL161747.2,AL161747.2,null,null,0.02530694
MYBBP1A,MYBBP1A,null,null,0.02529947
CDYL,CDYL,null,null,0.025291918
PDSS2,PDSS2,null,null,0.02529156
DUX4L50,DUX4L50,null,null,0.02527954
GRPEL2,GRPEL2,null,null,0.025277881
SLC35A3,SLC35A3,null,null,0.025271887
CTHRC1,CTHRC1,null,null,0.025268698
DUSP23,DUSP23,null,null,0.025260588
FAAP24,FAAP24,null,null,0.025247885
MIGA1,MIGA1,null,null,0.025238976
TEX2,TEX2,null,null,0.025230521
IFNGR1,IFNGR1,null,null,0.025228964
EPOP,EPOP,null,null,0.025226569
ZNF185,ZNF185,null,null,0.025222976
AP3S1,AP3S1,null,null,0.025221987
AC010547.4,AC010547.4,null,null,0.02520694
EIF2S1,EIF2S1,null,null,0.025203522
MICB,MICB,null,null,0.025191844
C11orf71,C11orf71,null,null,0.025180604
EP400,EP400,null,null,0.02516366
MEN1,MEN1,null,null,0.025163112
MMAA,MMAA,null,null,0.025158063
YES1,YES1,null,null,0.025149722
FAM160B1,FAM160B1,null,null,0.025132718
ATP2A2,ATP2A2,null,null,0.025127918
RBM43,RBM43,null,null,0.025116632
USP3-AS1,USP3-AS1,null,null,0.025099486
WDR91,WDR91,null,null,0.025087971
CYP20A1,CYP20A1,null,null,0.025058405
GAN,GAN,null,null,0.025052357
BAD,BAD,null,null,0.025035826
DNAJC25-GNG10,DNAJC25-GNG10,null,null,0.02501337
SRSF11,SRSF11,null,null,0.025007274
FRA10AC1,FRA10AC1,null,null,0.025005747
ETS1,ETS1,null,null,0.025003914
STIM2,STIM2,null,null,0.024995299
SECISBP2,SECISBP2,null,null,0.02499354
AKAP5,AKAP5,null,null,0.024991713
HPRT1,HPRT1,null,null,0.024950793
IL18,IL18,null,null,0.024950586
ODC1,ODC1,null,null,0.024942266
ELP4,ELP4,null,null,0.024936896
HTATSF1,HTATSF1,null,null,0.02491795
RALGAPB,RALGAPB,null,null,0.024910295
ARMCX6,ARMCX6,null,null,0.024910197
COX20P1,COX20P1,null,null,0.024906948
MOB4,MOB4,null,null,0.024901727
PPHLN1,PPHLN1,null,null,0.024898512
PRDX3,PRDX3,null,null,0.024888901
MRPS35,MRPS35,null,null,0.024883358
PAXIP1-AS2,PAXIP1-AS2,null,null,0.024869591
AC009090.4,AC009090.4,null,null,0.024864012
MIR210HG,MIR210HG,null,null,0.024846403
SLC9A6,SLC9A6,null,null,0.024843838
PITX1,PITX1,null,null,0.024830127
DPY19L3,DPY19L3,null,null,0.02480955
NDUFA5,NDUFA5,null,null,0.024808735
TICAM2,TICAM2,null,null,0.024803123
ZNF565,ZNF565,null,null,0.024801388
CTDSP1,CTDSP1,null,null,0.024796681
ESF1,ESF1,null,null,0.024789713
AP001001.1,AP001001.1,null,null,0.024764292
SP100,SP100,null,null,0.024755271
MTX3,MTX3,null,null,0.024733251
AP001062.1,AP001062.1,null,null,0.024724117
TTPAL,TTPAL,null,null,0.024722613
INTS6-AS1,INTS6-AS1,null,null,0.024721852
CCDC150,CCDC150,null,null,0.024712963
OSBPL3,OSBPL3,null,null,0.024689855
AC245452.1,AC245452.1,null,null,0.024674794
FBXO28,FBXO28,null,null,0.024658807
KIAA1191,KIAA1191,null,null,0.024651498
FYCO1,FYCO1,null,null,0.024641274
SRSF10,SRSF10,null,null,0.02462788
GPSM1,GPSM1,null,null,0.024609553
LINC01424,LINC01424,null,null,0.024604857
PGM1,PGM1,null,null,0.024600308
TBC1D14,TBC1D14,null,null,0.024578355
ANAPC10,ANAPC10,null,null,0.024578022
MORN1,MORN1,null,null,0.024563342
TGFBR2,TGFBR2,null,null,0.024563016
HNRNPDL,HNRNPDL,null,null,0.02455883
ZNF419,ZNF419,null,null,0.024548313
TMEM43,TMEM43,null,null,0.024535907
AC103705.1,AC103705.1,null,null,0.024534462
NCBP2-AS1,NCBP2-AS1,null,null,0.024515769
AC060780.1,AC060780.1,null,null,0.024506997
C18orf32,C18orf32,null,null,0.024500912
DNMT3B,DNMT3B,null,null,0.024485853
AC026464.1,AC026464.1,null,null,0.024479361
AHI1,AHI1,null,null,0.024478178
AC097637.2,AC097637.2,null,null,0.024476191
PTCD2,PTCD2,null,null,0.024475973
KIAA0100,KIAA0100,null,null,0.024458718
KIAA0556,KIAA0556,null,null,0.024454651
IDH1,IDH1,null,null,0.024450948
TRAPPC6B,TRAPPC6B,null,null,0.024432385
ORC2,ORC2,null,null,0.02442307
AC011498.3,AC011498.3,null,null,0.024417143
IRAK2,IRAK2,null,null,0.024407513
ENPP4,ENPP4,null,null,0.024405347
ELMO1-AS1,ELMO1-AS1,null,null,0.024398917
CTH,CTH,null,null,0.024389839
RNGTT,RNGTT,null,null,0.024383388
ZRANB2,ZRANB2,null,null,0.024378322
LRP1,LRP1,null,null,0.024372319
CNOT11,CNOT11,null,null,0.024368454
PRR5,PRR5,null,null,0.024348905
CLPX,CLPX,null,null,0.024346419
RPL21P28,RPL21P28,null,null,0.024341738
ZNF23,ZNF23,null,null,0.024341704
ZNF528-AS1,ZNF528-AS1,null,null,0.024328033
CTPS2,CTPS2,null,null,0.024326729
TTC23,TTC23,null,null,0.024293097
METTL3,METTL3,null,null,0.024292447
ERICH1,ERICH1,null,null,0.024280379
C1orf147,C1orf147,null,null,0.024252646
B4GALT5,B4GALT5,null,null,0.02423486
AC119396.1,AC119396.1,null,null,0.024233935
SUV39H2,SUV39H2,null,null,0.024222413
EXOG,EXOG,null,null,0.02422093
AC009065.2,AC009065.2,null,null,0.024219204
GPR157,GPR157,null,null,0.024207419
GBE1,GBE1,null,null,0.024206763
AC107464.3,AC107464.3,null,null,0.024193821
THBS3,THBS3,null,null,0.024187488
GLCE,GLCE,null,null,0.024178803
AC087289.1,AC087289.1,null,null,0.024176039
ABHD2,ABHD2,null,null,0.024168821
CD36,CD36,null,null,0.024162538
TFEC,TFEC,null,null,0.024161821
AC124045.1,AC124045.1,null,null,0.02415444
STAG3L4,STAG3L4,null,null,0.024147082
CENPS,CENPS,null,null,0.024135517
INPP5A,INPP5A,null,null,0.024129026
AL139011.2,AL139011.2,null,null,0.024118816
CCZ1B,CCZ1B,null,null,0.024107119
LANCL1,LANCL1,null,null,0.024106985
AL691442.1,AL691442.1,null,null,0.024076002
EMC2,EMC2,null,null,0.024051152
NCKAP1,NCKAP1,null,null,0.024042625
MXD1,MXD1,null,null,0.024039494
UNG,UNG,null,null,0.024035094
FUT10,FUT10,null,null,0.024032557
SCYL1,SCYL1,null,null,0.02402975
CNBP,CNBP,null,null,0.024028676
ZBTB48,ZBTB48,null,null,0.024016945
AP003774.2,AP003774.2,null,null,0.024014492
RCN2,RCN2,null,null,0.02401239
AP3M1,AP3M1,null,null,0.02401227
DDX58,DDX58,null,null,0.024007048
SYF2,SYF2,null,null,0.023970038
HMGXB3,HMGXB3,null,null,0.023943199
SNN,SNN,null,null,0.02393976
MCM8,MCM8,null,null,0.023934202
IMPAD1,IMPAD1,null,null,0.023926862
RAB3GAP1,RAB3GAP1,null,null,0.023917923
AC018521.2,AC018521.2,null,null,0.02391684
HEATR3,HEATR3,null,null,0.023916561
AC079807.1,AC079807.1,null,null,0.02389036
THAP7-AS1,THAP7-AS1,null,null,0.023889495
SLAIN1,SLAIN1,null,null,0.023867365
TIMM9,TIMM9,null,null,0.023846047
TXLNG,TXLNG,null,null,0.023844143
ACOX1,ACOX1,null,null,0.023826731
MPP6,MPP6,null,null,0.023825448
SPAG5-AS1,SPAG5-AS1,null,null,0.023823995
APOOL,APOOL,null,null,0.023809953
SLC30A1,SLC30A1,null,null,0.023799788
RAD18,RAD18,null,null,0.02379808
GEMIN5,GEMIN5,null,null,0.02379526
SIKE1,SIKE1,null,null,0.023771748
SNAI1,SNAI1,null,null,0.023754844
TBILA,TBILA,null,null,0.023749975
NCF1,NCF1,null,null,0.023748457
AC097658.1,AC097658.1,null,null,0.023737065
TAPT1,TAPT1,null,null,0.023719914
ACTA2,ACTA2,null,null,0.023717847
CLMN,CLMN,null,null,0.023712099
ITPRIP,ITPRIP,null,null,0.023704132
PDGFRB,PDGFRB,null,null,0.023697797
ACTR8,ACTR8,null,null,0.023683295
BTBD10,BTBD10,null,null,0.023679676
PAICS,PAICS,null,null,0.023653114
AL450998.3,AL450998.3,null,null,0.023648258
ISG20L2,ISG20L2,null,null,0.023619885
TEX30,TEX30,null,null,0.023618879
CAMK2G,CAMK2G,null,null,0.02361221
GPC1,GPC1,null,null,0.023581266
MBTPS1,MBTPS1,null,null,0.02356806
AFG3L1P,AFG3L1P,null,null,0.023556408
ACBD3-AS1,ACBD3-AS1,null,null,0.02354733
AIFM2,AIFM2,null,null,0.023546357
SNORA44,SNORA44,null,null,0.02354308
ABCC9,ABCC9,null,null,0.023538811
Z92544.2,Z92544.2,null,null,0.023506314
AC138028.6,AC138028.6,null,null,0.023500426
ZDHHC13,ZDHHC13,null,null,0.023492567
NKD2,NKD2,null,null,0.023488931
CPE,CPE,null,null,0.023484658
AC073957.3,AC073957.3,null,null,0.023478381
CATSPER2P1,CATSPER2P1,null,null,0.02346536
AC135586.2,AC135586.2,null,null,0.023462223
CCDC146,CCDC146,null,null,0.023459226
SYNJ2BP,SYNJ2BP,null,null,0.023444947
AC006058.1,AC006058.1,null,null,0.023444783
LILRB3,LILRB3,null,null,0.023437608
ZNF202,ZNF202,null,null,0.0234369
AC137630.3,AC137630.3,null,null,0.023422955
PLPP5,PLPP5,null,null,0.02342218
SHOC2,SHOC2,null,null,0.023420127
SMARCE1,SMARCE1,null,null,0.023406904
PDCD6IPP2,PDCD6IPP2,null,null,0.023403645
NKAPP1,NKAPP1,null,null,0.0234022
USHBP1,USHBP1,null,null,0.023391584
FPGT,FPGT,null,null,0.023386346
TMEM154,TMEM154,null,null,0.02338411
RPGR,RPGR,null,null,0.023360439
TLDC2,TLDC2,null,null,0.02335965
DTWD2,DTWD2,null,null,0.023351831
KMO,KMO,null,null,0.023348205
TMEM119,TMEM119,null,null,0.023346584
ABCA5,ABCA5,null,null,0.023344405
AL139317.3,AL139317.3,null,null,0.023338165
RC3H1,RC3H1,null,null,0.02332372
BRD2,BRD2,null,null,0.023293713
AC008481.3,AC008481.3,null,null,0.023288043
SMURF1,SMURF1,null,null,0.023281857
DLGAP5,DLGAP5,null,null,0.023255061
VPS50,VPS50,null,null,0.02324996
DGKD,DGKD,null,null,0.023245847
MARCO,MARCO,null,null,0.023225123
DUSP14,DUSP14,null,null,0.023220407
UIMC1,UIMC1,null,null,0.023211293
AC016168.2,AC016168.2,null,null,0.02319935
XRCC3,XRCC3,null,null,0.023198398
PHACTR2,PHACTR2,null,null,0.023188243
EIF3J,EIF3J,null,null,0.023184896
NPIPB4,NPIPB4,null,null,0.023164561
FBLIM1,FBLIM1,null,null,0.023161154
KIF13B,KIF13B,null,null,0.023152646
MDFIC,MDFIC,null,null,0.023148717
SASS6,SASS6,null,null,0.023139691
PIGH,PIGH,null,null,0.023129465
AL353708.3,AL353708.3,null,null,0.02311837
AF129408.1,AF129408.1,null,null,0.02311428
STRIP2,STRIP2,null,null,0.023107653
DNAJC16,DNAJC16,null,null,0.023098228
MYH10,MYH10,null,null,0.02308299
PLS3,PLS3,null,null,0.02308211
AL513550.1,AL513550.1,null,null,0.023068406
PPA1,PPA1,null,null,0.023040827
FGF2,FGF2,null,null,0.023024386
YBEY,YBEY,null,null,0.022989567
LRRC40,LRRC40,null,null,0.022986319
ZFP3,ZFP3,null,null,0.022985708
AMMECR1,AMMECR1,null,null,0.022961523
AC011462.4,AC011462.4,null,null,0.022961373
AGAP2-AS1,AGAP2-AS1,null,null,0.022934882
RABGEF1,RABGEF1,null,null,0.02292074
MELK,MELK,null,null,0.022914983
WDR73,WDR73,null,null,0.02291114
LINC01291,LINC01291,null,null,0.022903185
MOK,MOK,null,null,0.022896841
GOLT1B,GOLT1B,null,null,0.022884285
PGAM1,PGAM1,null,null,0.022853574
AC243547.3,AC243547.3,null,null,0.022848302
ZNF250,ZNF250,null,null,0.022828994
SLC9A7,SLC9A7,null,null,0.022819016
ANTXRLP1,ANTXRLP1,null,null,0.02279645
NEDD4,NEDD4,null,null,0.02279069
ZNF547,ZNF547,null,null,0.022785017
AC008945.1,AC008945.1,null,null,0.022783164
IL12RB1,IL12RB1,null,null,0.022778358
FBXO48,FBXO48,null,null,0.02277252
ODF2,ODF2,null,null,0.022768732
AC012073.1,AC012073.1,null,null,0.022760734
WNK2,WNK2,null,null,0.02275256
NCBP3,NCBP3,null,null,0.022745227
ARHGEF11,ARHGEF11,null,null,0.022724645
CCL3,CCL3,null,null,0.022717332
AC017104.4,AC017104.4,null,null,0.02269036
HCG27,HCG27,null,null,0.022687288
SLC44A1,SLC44A1,null,null,0.022687254
GTF2H2C,GTF2H2C,null,null,0.022681162
CDK2,CDK2,null,null,0.02268026
MICAL1,MICAL1,null,null,0.022678718
MIR3681HG,MIR3681HG,null,null,0.022667274
MBTPS2,MBTPS2,null,null,0.022660945
TCEANC2,TCEANC2,null,null,0.022659225
GABARAPL2,GABARAPL2,null,null,0.02265627
CD82,CD82,null,null,0.022650952
NUDT14,NUDT14,null,null,0.022634236
MLX,MLX,null,null,0.022622934
AC007938.2,AC007938.2,null,null,0.022611901
ZNF75D,ZNF75D,null,null,0.022599705
NUFIP2,NUFIP2,null,null,0.022589961
PCF11-AS1,PCF11-AS1,null,null,0.022585047
AC243919.1,AC243919.1,null,null,0.022570912
PRR14L,PRR14L,null,null,0.022569185
ANKRD16,ANKRD16,null,null,0.022556026
TSTD1,TSTD1,null,null,0.022546083
SCRN1,SCRN1,null,null,0.022525609
ZDHHC18,ZDHHC18,null,null,0.022523355
AC073508.2,AC073508.2,null,null,0.02252004
NECAP1,NECAP1,null,null,0.022507947
CBX3,CBX3,null,null,0.022490337
RAVER2,RAVER2,null,null,0.02248658
CTNNA1,CTNNA1,null,null,0.022458361
TMOD3,TMOD3,null,null,0.022446109
INTS10,INTS10,null,null,0.022428136
RNASEH2B,RNASEH2B,null,null,0.022425434
ARL5A,ARL5A,null,null,0.022422833
PIK3CG,PIK3CG,null,null,0.022421828
ANKZF1,ANKZF1,null,null,0.022415882
CRACR2A,CRACR2A,null,null,0.022415146
PRKCB,PRKCB,null,null,0.022391507
CCDC58,CCDC58,null,null,0.02238246
AL162377.1,AL162377.1,null,null,0.02234802
TAF11,TAF11,null,null,0.022338374
RMDN1,RMDN1,null,null,0.022329962
UNK,UNK,null,null,0.022326184
PYGL,PYGL,null,null,0.02231666
PGAM1P8,PGAM1P8,null,null,0.022310391
ENTPD5,ENTPD5,null,null,0.022307679
POLG2,POLG2,null,null,0.022302246
FAM98C,FAM98C,null,null,0.022300636
CEP19,CEP19,null,null,0.022278547
USP53,USP53,null,null,0.022273915
PMEPA1,PMEPA1,null,null,0.022255423
PLAUR,PLAUR,null,null,0.022254951
FRMD5,FRMD5,null,null,0.022250066
FBXO22,FBXO22,null,null,0.022232326
RGS1,RGS1,null,null,0.022219954
PRPF38A,PRPF38A,null,null,0.022210019
RAD52,RAD52,null,null,0.022208061
BCKDHB,BCKDHB,null,null,0.022189029
NIPA2,NIPA2,null,null,0.0221791
HSBP1L1,HSBP1L1,null,null,0.022171607
SYCE1L,SYCE1L,null,null,0.022161655
FRG1HP,FRG1HP,null,null,0.022155428
SNAPC5,SNAPC5,null,null,0.022142667
MTAP,MTAP,null,null,0.022126473
TMEM241,TMEM241,null,null,0.02212379
VCPKMT,VCPKMT,null,null,0.022122536
GAS1,GAS1,null,null,0.022098841
AC026401.3,AC026401.3,null,null,0.022084208
EFL1,EFL1,null,null,0.022080243
AC044849.1,AC044849.1,null,null,0.022066416
NPIPB11,NPIPB11,null,null,0.022051131
TRIM60P18,TRIM60P18,null,null,0.022051098
MOCS3,MOCS3,null,null,0.022049723
EIF3M,EIF3M,null,null,0.022048574
PLCB3,PLCB3,null,null,0.022048546
AKTIP,AKTIP,null,null,0.022043519
AC087190.3,AC087190.3,null,null,0.022042077
ELK3,ELK3,null,null,0.022037374
AC132217.1,AC132217.1,null,null,0.022036664
PPFIA1,PPFIA1,null,null,0.02202978
FAM200A,FAM200A,null,null,0.022028994
SLC12A6,SLC12A6,null,null,0.022027563
NUP133,NUP133,null,null,0.022018254
AC139887.1,AC139887.1,null,null,0.022004396
UBE2Q1-AS1,UBE2Q1-AS1,null,null,0.021989038
SCAND2P,SCAND2P,null,null,0.02198899
KDM2A,KDM2A,null,null,0.021985644
AC083798.2,AC083798.2,null,null,0.021979956
MCUR1,MCUR1,null,null,0.021963887
RNF14,RNF14,null,null,0.02196135
ALDH1A1,ALDH1A1,null,null,0.021930806
TMEM128,TMEM128,null,null,0.0218882
RSF1,RSF1,null,null,0.021883767
DYNC1I2,DYNC1I2,null,null,0.02187621
CDC6,CDC6,null,null,0.021872513
AC091057.6,AC091057.6,null,null,0.021867063
TPST2,TPST2,null,null,0.021844115
METTL7A,METTL7A,null,null,0.021842059
HIRA,HIRA,null,null,0.021840738
YBX3,YBX3,null,null,0.021836922
NUTM2B-AS1,NUTM2B-AS1,null,null,0.021833427
EXO1,EXO1,null,null,0.021791808
SPAG17,SPAG17,null,null,0.021776143
MRPL44,MRPL44,null,null,0.021755163
FRAT1,FRAT1,null,null,0.021715816
PEX2,PEX2,null,null,0.021712726
SNAI3-AS1,SNAI3-AS1,null,null,0.021677893
ZNF792,ZNF792,null,null,0.02167692
CLINT1,CLINT1,null,null,0.021673558
MEAK7,MEAK7,null,null,0.0216694
FAM72C,FAM72C,null,null,0.021661943
AC008105.1,AC008105.1,null,null,0.02165102
KDM5A,KDM5A,null,null,0.021644177
SFXN2,SFXN2,null,null,0.021640971
GGT5,GGT5,null,null,0.021639267
ISY1,ISY1,null,null,0.021638537
AL021368.2,AL021368.2,null,null,0.02161883
NVL,NVL,null,null,0.02161661
CDKAL1,CDKAL1,null,null,0.021612206
AC027644.4,AC027644.4,null,null,0.02160281
RPL37,RPL37,null,null,0.021602144
AL158212.3,AL158212.3,null,null,0.021596797
INIP,INIP,null,null,0.021582618
TYW3,TYW3,null,null,0.021569343
AL032821.1,AL032821.1,null,null,0.02155948
AC020917.4,AC020917.4,null,null,0.021556051
MAPKAPK2,MAPKAPK2,null,null,0.021549746
AC010655.2,AC010655.2,null,null,0.021543102
CFAP410,CFAP410,null,null,0.0215224
AL592166.1,AL592166.1,null,null,0.02151915
KIF13A,KIF13A,null,null,0.021517992
HLCS,HLCS,null,null,0.021509701
CERS4,CERS4,null,null,0.021473534
NKRF,NKRF,null,null,0.021450648
COLEC12,COLEC12,null,null,0.021449752
TTC16,TTC16,null,null,0.02143478
AP001350.1,AP001350.1,null,null,0.021407407
FAM217B,FAM217B,null,null,0.021381876
CLIP2,CLIP2,null,null,0.02137243
ELMOD2,ELMOD2,null,null,0.021361649
YWHAQ,YWHAQ,null,null,0.021354517
R3HCC1L,R3HCC1L,null,null,0.02130882
MRPL32,MRPL32,null,null,0.021302847
SLC41A3,SLC41A3,null,null,0.021294989
MPLKIP,MPLKIP,null,null,0.021289699
PRPSAP2,PRPSAP2,null,null,0.02126021
AC009084.1,AC009084.1,null,null,0.02125304
ZNF84,ZNF84,null,null,0.02124996
MBNL1-AS1,MBNL1-AS1,null,null,0.021245347
PHF19,PHF19,null,null,0.021220507
SMIM15,SMIM15,null,null,0.021211337
UTP15,UTP15,null,null,0.021208793
ARL10,ARL10,null,null,0.021199046
EVI2B,EVI2B,null,null,0.021187201
AL139353.1,AL139353.1,null,null,0.021172019
KLF7,KLF7,null,null,0.021140724
ANKRD40,ANKRD40,null,null,0.021138584
AC096677.1,AC096677.1,null,null,0.021132803
PHF20,PHF20,null,null,0.021127844
PSMC3IP,PSMC3IP,null,null,0.02110428
SEC63,SEC63,null,null,0.021102265
TRAPPC13,TRAPPC13,null,null,0.021087805
SMIM40,SMIM40,null,null,0.02106198
MORF4L2,MORF4L2,null,null,0.02105549
SYNGAP1-AS1,SYNGAP1-AS1,null,null,0.021029094
PC,PC,null,null,0.02102541
KCTD7,KCTD7,null,null,0.02101978
HMGB1,HMGB1,null,null,0.02101874
TTLL5,TTLL5,null,null,0.021014394
AC104472.3,AC104472.3,null,null,0.021001188
C1orf52,C1orf52,null,null,0.020982893
Z97989.1,Z97989.1,null,null,0.020976195
FAM210A,FAM210A,null,null,0.02097429
AC006449.6,AC006449.6,null,null,0.020947358
ZFP36L2,ZFP36L2,null,null,0.020946246
TAF8,TAF8,null,null,0.02094105
ZSCAN32,ZSCAN32,null,null,0.020922406
AC011447.7,AC011447.7,null,null,0.020920811
SCD,SCD,null,null,0.02090691
ACSL5,ACSL5,null,null,0.02089365
EPRS,EPRS,null,null,0.020891674
KIF4A,KIF4A,null,null,0.020878002
ZNF579,ZNF579,null,null,0.020875396
ANTXR2,ANTXR2,null,null,0.020873783
SON,SON,null,null,0.02087254
SH3GLB1,SH3GLB1,null,null,0.020871844
TTLL11,TTLL11,null,null,0.020851834
FBXO45,FBXO45,null,null,0.020831043
TTC7B,TTC7B,null,null,0.020826682
RNF208,RNF208,null,null,0.020821137
FRG1,FRG1,null,null,0.020805301
POLR2B,POLR2B,null,null,0.020799156
SMCHD1,SMCHD1,null,null,0.020795217
SUDS3,SUDS3,null,null,0.02077898
CTCF,CTCF,null,null,0.020772686
MFSD11,MFSD11,null,null,0.020766737
TWISTNB,TWISTNB,null,null,0.020756453
AKAP13,AKAP13,null,null,0.020738738
PPP3CB-AS1,PPP3CB-AS1,null,null,0.020733524
AC068724.1,AC068724.1,null,null,0.020730983
RAD50,RAD50,null,null,0.020725198
CDK5RAP2,CDK5RAP2,null,null,0.020721758
HSPBAP1,HSPBAP1,null,null,0.020697959
EEF1B2,EEF1B2,null,null,0.020696023
AC020594.1,AC020594.1,null,null,0.020681672
MORC3,MORC3,null,null,0.020672709
COMMD3-BMI1,COMMD3-BMI1,null,null,0.020667085
ZXDA,ZXDA,null,null,0.02065251
KIAA0319L,KIAA0319L,null,null,0.020637384
NAXD,NAXD,null,null,0.020633401
PCNX2,PCNX2,null,null,0.020627392
MCM10,MCM10,null,null,0.02062467
TMEM63C,TMEM63C,null,null,0.020617645
ATP8B1,ATP8B1,null,null,0.020616377
UPK3BL1,UPK3BL1,null,null,0.020612832
WDR20,WDR20,null,null,0.020591412
GSEC,GSEC,null,null,0.020582054
LASP1,LASP1,null,null,0.0205805
AC006435.1,AC006435.1,null,null,0.020579223
AC034102.6,AC034102.6,null,null,0.020577244
TNFRSF10B,TNFRSF10B,null,null,0.020575482
OIP5,OIP5,null,null,0.020571582
AL133216.2,AL133216.2,null,null,0.020563949
NCOA7,NCOA7,null,null,0.020558078
CLEC7A,CLEC7A,null,null,0.020555736
FAF1,FAF1,null,null,0.02053797
PIAS3,PIAS3,null,null,0.020528967
MYPOP,MYPOP,null,null,0.020526795
ZNF165,ZNF165,null,null,0.020522783
TEAD2,TEAD2,null,null,0.020505868
AC144548.1,AC144548.1,null,null,0.020489287
ATF7IP,ATF7IP,null,null,0.02047875
TARS2,TARS2,null,null,0.020478694
NAA40,NAA40,null,null,0.020473288
ZNF132,ZNF132,null,null,0.020459218
C5orf22,C5orf22,null,null,0.020454971
AC034236.2,AC034236.2,null,null,0.020441571
PPP1R16A,PPP1R16A,null,null,0.020436734
NUP153,NUP153,null,null,0.020432435
PRKDC,PRKDC,null,null,0.02040989
BFAR,BFAR,null,null,0.020394936
HSPA6,HSPA6,null,null,0.02039274
GLE1,GLE1,null,null,0.020358687
TBC1D31,TBC1D31,null,null,0.020357607
PLCG2,PLCG2,null,null,0.020340297
ANKRD6,ANKRD6,null,null,0.020318387
KCNAB2,KCNAB2,null,null,0.020317616
ZNF81,ZNF81,null,null,0.020314367
RNU4-25P,RNU4-25P,null,null,0.020307474
TNC,TNC,null,null,0.02026755
DNAH17,DNAH17,null,null,0.020260803
AC234582.1,AC234582.1,null,null,0.020247895
SEPTIN10,SEPTIN10,null,null,0.020225411
AC011477.2,AC011477.2,null,null,0.02021136
ADAMDEC1,ADAMDEC1,null,null,0.020208986
STXBP4,STXBP4,null,null,0.020207038
PRKCA,PRKCA,null,null,0.020200584
AL157955.1,AL157955.1,null,null,0.020192308
PPP1R21,PPP1R21,null,null,0.020192055
ERICH6B,ERICH6B,null,null,0.020188605
AP006284.1,AP006284.1,null,null,0.020185191
TRPC1,TRPC1,null,null,0.020183764
ZNF507,ZNF507,null,null,0.020173974
TDG,TDG,null,null,0.020171989
TIPRL,TIPRL,null,null,0.020158213
BOD1L1,BOD1L1,null,null,0.020149969
MT-ATP8,MT-ATP8,null,null,0.020138683
COL4A2,COL4A2,null,null,0.020135026
RWDD1,RWDD1,null,null,0.020126991
EXOSC2,EXOSC2,null,null,0.020113254
EIF3A,EIF3A,null,null,0.020106403
ADAM10,ADAM10,null,null,0.020106062
CLK2,CLK2,null,null,0.020105839
MGAT4B,MGAT4B,null,null,0.020095337
GNAI3,GNAI3,null,null,0.02009258
UBE2K,UBE2K,null,null,0.020083977
OTUD6B,OTUD6B,null,null,0.02007635
CARD8,CARD8,null,null,0.020073928
MRPL54,MRPL54,null,null,0.02007342
