ensembl,external_gene_name,entrezgene_id
ENSG00000186575,NF2,4771
ENSG00000186577,SMIM29,221491
ENSG00000186591,UBE2H,7328
ENSG00000186603,HPDL,84842
ENSG00000186625,KATNA1,11104
ENSG00000186635,ARAP1,116985
ENSG00000186638,KIF24,347240
ENSG00000186660,ZFP91,80829
ENSG00000186666,BCDIN3D,144233
ENSG00000186687,LYRM7,90624
ENSG00000186716,BCR,613
ENSG00000186812,ZNF397,84307
ENSG00000186814,ZSCAN30,100101467
ENSG00000186815,TPCN1,53373
ENSG00000186834,HEXIM1,10614
ENSG00000186871,ERCC6L,54821
ENSG00000186891,TNFRSF18,8784
ENSG00000186908,ZDHHC17,23390
ENSG00000186918,ZNF395,55893
ENSG00000186919,ZACN,353174
ENSG00000186951,PPARA,5465
ENSG00000187024,PTRH1,138428
ENSG00000187051,RPS19BP1,91582
ENSG00000187109,NAP1L1,4673
ENSG00000187118,CMC1,152100
ENSG00000187147,RNF220,55182
ENSG00000187210,GCNT1,2650
ENSG00000187231,SESTD1,91404
ENSG00000187239,FNBP1,23048
ENSG00000187257,RSBN1L,222194
ENSG00000187446,CHP1,11261
ENSG00000187514,PTMA,5757
ENSG00000187522,HSPA14,51182
ENSG00000187531,SIRT7,51547
ENSG00000187535,IFT140,9742
ENSG00000187555,USP7,7874
ENSG00000187605,TET3,200424
ENSG00000187608,ISG15,9636
ENSG00000187688,TRPV2,51393
ENSG00000187699,C2orf88,84281
ENSG00000187713,TMEM203,94107
ENSG00000187735,TCEA1,6917
ENSG00000187736,NHEJ1,79840
ENSG00000187741,FANCA,2175
ENSG00000187742,SECISBP2,79048
ENSG00000187764,SEMA4D,10507
ENSG00000187778,MCRS1,10445
ENSG00000187790,FANCM,57697
ENSG00000187837,HIST1H1C,3006
ENSG00000187838,PLSCR3,57048
ENSG00000187840,EIF4EBP1,1978
ENSG00000187954,CYHR1,50626
ENSG00000187994,RINL,126432
ENSG00000188021,UBQLN2,29978
ENSG00000188064,WNT7B,7477
ENSG00000188130,MAPK12,6300
ENSG00000188186,LAMTOR4,389541
ENSG00000188191,PRKAR1B,5575
ENSG00000188211,NCR3LG1,374383
ENSG00000188229,TUBB4B,10383
ENSG00000188243,COMMD6,170622
ENSG00000188283,ZNF383,163087
ENSG00000188312,CENPP,401541
ENSG00000188313,PLSCR1,5359
ENSG00000188321,ZNF559,84527
ENSG00000188342,GTF2F2,2963
ENSG00000188352,FOCAD,54914
ENSG00000188404,SELL,6402
ENSG00000188428,BLOC1S5,63915
ENSG00000188486,H2AFX,3014
ENSG00000188493,C19orf54,284325
ENSG00000188522,FAM83G,644815
ENSG00000188529,SRSF10,10772
ENSG00000188554,NBR1,4077
ENSG00000188559,RALGAPA2,57186
ENSG00000188566,NDOR1,27158
ENSG00000188603,CLN3,1201
ENSG00000188612,SUMO2,6613
ENSG00000188641,DPYD,1806
ENSG00000188647,PTAR1,375743
ENSG00000188690,UROS,7390
ENSG00000188725,SMIM15,643155
ENSG00000188739,RBM34,23029
ENSG00000188785,ZNF548,147694
ENSG00000188786,MTF1,4520
ENSG00000188807,TMEM201,199953
ENSG00000188822,CNR2,1269
ENSG00000188827,SLX4,84464
ENSG00000188846,RPL14,9045
ENSG00000188895,MSL1,339287
ENSG00000188917,TRMT2B,79979
ENSG00000188938,FAM120AOS,158293
ENSG00000188976,NOC2L,26155
ENSG00000188986,NELFB,25920
ENSG00000188994,ZNF292,23036
ENSG00000189042,ZNF567,163081
ENSG00000189043,NDUFA4,4697
ENSG00000189046,ALKBH2,121642
ENSG00000189050,RNFT1,51136
ENSG00000189057,FAM111B,374393
ENSG00000189067,LITAF,9516
ENSG00000189077,TMEM120A,83862
ENSG00000189079,ARID2,196528
ENSG00000189091,SF3B3,23450
ENSG00000189159,JPT1,51155
ENSG00000189180,ZNF33A,7581
ENSG00000189190,ZNF600,162966
ENSG00000189227,C15orf61,145853
ENSG00000189233,NUGGC,389643
ENSG00000189241,TSPYL1,7259
ENSG00000189266,PNRC2,55629
ENSG00000189306,RRP7A,27341
ENSG00000189308,LIN54,132660
ENSG00000189319,FAM53B,9679
ENSG00000189339,SLC35E2B,728661
ENSG00000189369,GSPT2,23708
ENSG00000189376,C8orf76,84933
ENSG00000189403,HMGB1,3146
ENSG00000196072,BLOC1S2,282991
ENSG00000196092,PAX5,5079
ENSG00000196116,TDRD7,23424
ENSG00000196118,CCDC189,90835
ENSG00000196126,HLA-DRB1,3123
ENSG00000196141,SPATS2L,26010
ENSG00000196152,ZNF79,7633
ENSG00000196182,STK40,83931
ENSG00000196187,TMEM63A,9725
ENSG00000196189,SEMA4A,64218
ENSG00000196199,MPHOSPH8,54737
ENSG00000196214,ZNF766,90321
ENSG00000196227,FAM217B,63939
ENSG00000196230,TUBB,203068
ENSG00000196235,SUPT5H,6829
ENSG00000196236,XPNPEP3,63929
ENSG00000196247,ZNF107,51427
ENSG00000196262,PPIA,5478
ENSG00000196268,ZNF493,284443
ENSG00000196290,NIF3L1,60491
ENSG00000196305,IARS,3376
ENSG00000196313,POM121,9883
ENSG00000196323,ZBTB44,29068
ENSG00000196352,CD55,1604
ENSG00000196363,WDR5,11091
ENSG00000196365,LONP1,9361
ENSG00000196367,TRRAP,8295
ENSG00000196372,ASB13,79754
ENSG00000196387,ZNF140,7699
ENSG00000196396,PTPN1,5770
ENSG00000196419,XRCC6,2547
ENSG00000196428,TSC22D2,9819
ENSG00000196437,ZNF569,148266
ENSG00000196449,YRDC,79693
ENSG00000196453,ZNF777,27153
ENSG00000196455,PIK3R4,30849
ENSG00000196456,ZNF775,285971
ENSG00000196465,MYL6B,140465
ENSG00000196470,SIAH1,6477
ENSG00000196497,IPO4,79711
ENSG00000196498,NCOR2,9612
ENSG00000196504,PRPF40A,55660
ENSG00000196505,GDAP2,54834
ENSG00000196510,ANAPC7,51434
ENSG00000196517,SLC6A9,6536
ENSG00000196531,NACA,4666
ENSG00000196535,MYO18A,399687
ENSG00000196544,BORCS6,54785
ENSG00000196547,MAN2A2,4122
ENSG00000196549,MME,4311
ENSG00000196562,SULF2,55959
ENSG00000196576,PLXNB2,23654
ENSG00000196584,XRCC2,7516
ENSG00000196586,MYO6,4646
ENSG00000196588,MRTFA,57591
ENSG00000196591,HDAC2,3066
ENSG00000196628,TCF4,6925
ENSG00000196636,SDHAF3,57001
ENSG00000196642,RABL6,55684
ENSG00000196652,ZKSCAN5,23660
ENSG00000196655,TRAPPC4,51399
ENSG00000196663,TECPR2,9895
ENSG00000196670,ZFP62,643836
ENSG00000196678,ERI2,112479
ENSG00000196683,TOMM7,54543
ENSG00000196684,HSH2D,84941
ENSG00000196693,ZNF33B,7582
ENSG00000196704,AMZ2,51321
ENSG00000196712,NF1,4763
ENSG00000196715,VKORC1L1,154807
ENSG00000196735,HLA-DQA1,3117
ENSG00000196743,GM2A,2760
ENSG00000196757,ZNF700,90592
ENSG00000196776,CD47,961
ENSG00000196792,STRN3,29966
ENSG00000196821,ILRUN,64771
ENSG00000196839,ADA,100
ENSG00000196843,ARID5A,10865
ENSG00000196850,PPTC7,160760
ENSG00000196865,NHLRC2,374354
ENSG00000196914,ARHGEF12,23365
ENSG00000196923,PDLIM7,9260
ENSG00000196924,FLNA,2316
ENSG00000196943,NOP9,161424
ENSG00000196950,SLC39A10,57181
ENSG00000196954,CASP4,837
ENSG00000196961,AP2A1,160
ENSG00000196976,LAGE3,8270
ENSG00000196998,WDR45,11152
ENSG00000197006,METTL9,51108
ENSG00000197024,ZNF398,57541
ENSG00000197037,ZSCAN25,221785
ENSG00000197043,ANXA6,309
ENSG00000197045,GMFB,2764
ENSG00000197050,ZNF420,147923
ENSG00000197061,HIST1H4C,8364
ENSG00000197063,MAFG,4097
ENSG00000197070,ARRDC1,92714
ENSG00000197081,IGF2R,3482
ENSG00000197102,DYNC1H1,1778
ENSG00000197111,PCBP2,5094
ENSG00000197114,ZGPAT,84619
ENSG00000197136,PCNX3,399909
ENSG00000197142,ACSL5,51703
ENSG00000197147,LRRC8B,23507
ENSG00000197150,ABCB8,11194
ENSG00000197157,SND1,27044
ENSG00000197170,PSMD12,5718
ENSG00000197217,ENTPD4,9583
ENSG00000197226,TBC1D9B,23061
ENSG00000197265,GTF2E2,2961
ENSG00000197275,RAD54B,25788
ENSG00000197283,SYNGAP1,8831
ENSG00000197299,BLM,641
ENSG00000197312,DDI2,84301
ENSG00000197323,TRIM33,51592
ENSG00000197324,LRP10,26020
ENSG00000197329,PELI1,57162
ENSG00000197343,ZNF655,79027
ENSG00000197345,MRPL21,219927
ENSG00000197372,ZNF675,171392
ENSG00000197381,ADARB1,104
ENSG00000197385,ZNF860,344787
ENSG00000197386,HTT,3064
ENSG00000197417,SHPK,23729
ENSG00000197429,IPP,3652
ENSG00000197442,MAP3K5,4217
ENSG00000197448,GSTK1,373156
ENSG00000197451,HNRNPAB,3182
ENSG00000197483,ZNF628,89887
ENSG00000197498,RPF2,84154
ENSG00000197530,MIB2,142678
ENSG00000197535,MYO5A,4644
ENSG00000197548,ATG7,10533
ENSG00000197555,SIPA1L1,26037
ENSG00000197562,RAB40C,57799
ENSG00000197563,PIGN,23556
ENSG00000197579,TOPORS,10210
ENSG00000197586,ENTPD6,955
ENSG00000197601,FAR1,84188
ENSG00000197608,ZNF841,284371
ENSG00000197622,CDC42SE1,56882
ENSG00000197694,SPTAN1,6709
ENSG00000197705,KLHL14,57565
ENSG00000197713,RPE,6120
ENSG00000197724,PHF2,5253
ENSG00000197746,PSAP,5660
ENSG00000197747,S100A10,6281
ENSG00000197756,RPL37A,6168
ENSG00000197771,MCMBP,79892
ENSG00000197780,TAF13,6884
ENSG00000197785,ATAD3A,55210
ENSG00000197798,FAM118B,79607
ENSG00000197818,SLC9A8,23315
ENSG00000197858,GPAA1,8733
ENSG00000197879,MYO1C,4641
ENSG00000197892,KIF13B,23303
ENSG00000197894,ADH5,128
ENSG00000197903,HIST1H2BK,85236
ENSG00000197905,TEAD4,7004
ENSG00000197912,SPG7,6687
ENSG00000197930,ERO1A,30001
ENSG00000197943,PLCG2,5336
ENSG00000197951,ZNF71,58491
ENSG00000197958,RPL12,6136
ENSG00000197961,ZNF121,7675
ENSG00000197965,MPZL1,9019
ENSG00000197969,VPS13A,23230
ENSG00000197971,MBP,4155
ENSG00000197982,C1orf122,127687
ENSG00000198000,NOL8,55035
ENSG00000198001,IRAK4,51135
ENSG00000198015,MRPL42,28977
ENSG00000198018,ENTPD7,57089
ENSG00000198026,ZNF335,63925
ENSG00000198034,RPS4X,6191
ENSG00000198040,ZNF84,7637
ENSG00000198042,MAK16,84549
ENSG00000198053,SIRPA,140885
ENSG00000198055,GRK6,2870
ENSG00000198056,PRIM1,5557
ENSG00000198060,MARCH5,54708
ENSG00000198081,ZBTB14,7541
ENSG00000198087,CD2AP,23607
ENSG00000198089,SFI1,9814
ENSG00000198130,HIBCH,26275
ENSG00000198131,ZNF544,27300
ENSG00000198146,ZNF770,54989
ENSG00000198157,HMGN5,79366
ENSG00000198160,MIER1,57708
ENSG00000198162,MAN1A2,10905
ENSG00000198169,ZNF251,90987
ENSG00000198171,DDRGK1,65992
ENSG00000198176,TFDP1,7027
ENSG00000198189,HSD17B11,51170
ENSG00000198198,SZT2,23334
ENSG00000198218,QRICH1,54870
ENSG00000198231,DDX42,11325
ENSG00000198242,RPL23A,6147
ENSG00000198258,UBL5,59286
ENSG00000198265,HELZ,9931
ENSG00000198276,UCKL1,54963
ENSG00000198286,CARD11,84433
ENSG00000198301,SDAD1,55153
ENSG00000198315,ZKSCAN8,7745
ENSG00000198353,HOXC4,3221
ENSG00000198355,PIM3,415116
ENSG00000198356,ASNA1,439
ENSG00000198363,ASPH,444
ENSG00000198373,WWP2,11060
ENSG00000198380,GFPT1,2673
ENSG00000198382,UVRAG,7405
ENSG00000198393,ZNF26,7574
ENSG00000198399,ITSN2,50618
ENSG00000198408,OGA,10724
ENSG00000198464,ZNF480,147657
ENSG00000198466,ZNF587,84914
ENSG00000198482,ZNF808,388558
ENSG00000198492,YTHDF2,51441
ENSG00000198498,TMA16,55319
ENSG00000198502,HLA-DRB5,3127
ENSG00000198521,ZNF43,7594
ENSG00000198522,GPN1,11321
ENSG00000198538,ZNF28,7576
ENSG00000198546,ZNF511,118472
ENSG00000198554,WDHD1,11169
ENSG00000198561,CTNND1,1500
ENSG00000198563,DDX39B,7919
ENSG00000198585,NUDT16,131870
ENSG00000198586,TLK1,9874
ENSG00000198589,LRBA,987
ENSG00000198604,BAZ1A,11177
ENSG00000198612,COPS8,10920
ENSG00000198624,CCDC69,26112
ENSG00000198625,MDM4,4194
ENSG00000198642,KLHL9,55958
ENSG00000198646,NCOA6,23054
ENSG00000198648,STK39,27347
ENSG00000198663,C6orf89,221477
ENSG00000198668,CALM1,801
ENSG00000198677,TTC37,9652
ENSG00000198689,SLC9A6,10479
ENSG00000198690,FAN1,22909
ENSG00000198700,IPO9,55705
ENSG00000198707,CEP290,80184
ENSG00000198715,GLMP,112770
ENSG00000198718,TOGARAM1,23116
ENSG00000198720,ANKRD13B,124930
ENSG00000198721,ECI2,10455
ENSG00000198728,LDB1,8861
ENSG00000198730,CTR9,9646
ENSG00000198742,SMURF1,57154
ENSG00000198743,SLC5A3,6526
ENSG00000198746,GPATCH3,63906
ENSG00000198755,RPL10A,4736
ENSG00000198771,RCSD1,92241
ENSG00000198783,ZNF830,91603
ENSG00000198791,CNOT7,29883
ENSG00000198792,TMEM184B,25829
ENSG00000198793,MTOR,2475
ENSG00000198799,LRIG2,9860
ENSG00000198805,PNP,4860
ENSG00000198815,FOXJ3,22887
ENSG00000198818,SFT2D1,113402
ENSG00000198824,CHAMP1,283489
ENSG00000198826,ARHGAP11A,9824
ENSG00000198830,HMGN2,3151
ENSG00000198833,UBE2J1,51465
ENSG00000198836,OPA1,4976
ENSG00000198837,DENND4B,9909
ENSG00000198839,ZNF277,11179
ENSG00000198841,KTI12,112970
ENSG00000198846,TOX,9760
ENSG00000198856,OSTC,58505
ENSG00000198858,R3HDM4,91300
ENSG00000198860,TSEN15,116461
ENSG00000198862,LTN1,26046
ENSG00000198863,RUNDC1,146923
ENSG00000198865,CCDC152,100129792
ENSG00000198873,GRK5,2869
ENSG00000198874,TYW1,55253
ENSG00000198876,DCAF12,25853
ENSG00000198885,ITPRIPL1,150771
ENSG00000198887,SMC5,23137
ENSG00000198890,PRMT6,55170
ENSG00000198894,CIPC,85457
ENSG00000198898,CAPZA2,830
ENSG00000198900,TOP1,7150
ENSG00000198901,PRC1,9055
ENSG00000198909,MAP3K3,4215
ENSG00000198911,SREBF2,6721
ENSG00000198912,C1orf174,339448
ENSG00000198917,SPOUT1,51490
ENSG00000198919,DZIP3,9666
ENSG00000198920,KIAA0753,9851
ENSG00000198924,DCLRE1A,9937
ENSG00000198925,ATG9A,79065
ENSG00000198931,APRT,353
ENSG00000198937,CCDC167,154467
ENSG00000198947,DMD,1756
ENSG00000198952,SMG5,23381
ENSG00000198961,PJA2,9867
ENSG00000198964,SGMS1,259230
ENSG00000203705,TATDN3,128387
ENSG00000203760,CENPW,387103
ENSG00000203791,EEF1AKMT2,399818
ENSG00000203879,GDI1,2664
ENSG00000203880,PCMTD2,55251
ENSG00000203896,LIME1,54923
ENSG00000203965,EFCAB7,84455
ENSG00000204084,INPP5B,3633
ENSG00000204104,TRAF3IP1,26146
ENSG00000204120,GIGYF2,26058
ENSG00000204138,PHACTR4,65979
ENSG00000204160,ZDHHC18,84243
ENSG00000204178,MACO1,55219
ENSG00000204186,ZDBF2,57683
ENSG00000204209,DAXX,1616
ENSG00000204217,BMPR2,659
ENSG00000204220,PFDN6,10471
ENSG00000204227,RING1,6015
ENSG00000204228,HSD17B8,7923
ENSG00000204231,RXRB,6257
ENSG00000204237,OXLD1,339229
ENSG00000204252,HLA-DOA,3111
ENSG00000204256,BRD2,6046
ENSG00000204257,HLA-DMA,3108
ENSG00000204264,PSMB8,5696
ENSG00000204267,TAP2,6891
ENSG00000204287,HLA-DRA,3122
ENSG00000204304,PBX2,5089
ENSG00000204308,RNF5,6048
ENSG00000204310,AGPAT1,10554
ENSG00000204315,FKBPL,63943
ENSG00000204316,MRPL38,64978
ENSG00000204348,DXO,1797
ENSG00000204351,SKIV2L,6499
ENSG00000204356,NELFE,7936
ENSG00000204370,SDHD,6392
ENSG00000204371,EHMT2,10919
ENSG00000204386,NEU1,4758
ENSG00000204387,SNHG32,50854
ENSG00000204392,LSM2,57819
ENSG00000204394,VARS,7407
ENSG00000204410,MSH5,4439
ENSG00000204427,ABHD16A,7920
ENSG00000204435,CSNK2B,1460
ENSG00000204438,GPANK1,7918
ENSG00000204439,C6orf47,57827
ENSG00000204463,BAG6,7917
ENSG00000204469,PRRC2A,7916
ENSG00000204498,NFKBIL1,4795
ENSG00000204514,ZNF814,730051
ENSG00000204516,MICB,4277
ENSG00000204519,ZNF551,90233
ENSG00000204525,HLA-C,3107
ENSG00000204536,CCHCR1,54535
ENSG00000204560,DHX16,8449
ENSG00000204564,C6orf136,221545
ENSG00000204568,MRPS18B,28973
ENSG00000204569,PPP1R10,5514
ENSG00000204574,ABCF1,23
ENSG00000204576,PRR3,80742
ENSG00000204580,DDR1,780
ENSG00000204590,GNL1,2794
ENSG00000204592,HLA-E,3133
ENSG00000204599,TRIM39,56658
ENSG00000204604,ZNF468,90333
ENSG00000204604,ZNF468,162967
ENSG00000204611,ZNF616,90317
ENSG00000204619,PPP1R11,6992
ENSG00000204628,RACK1,10399
ENSG00000204642,HLA-F,3134
ENSG00000204644,ZFP57,346171
ENSG00000204673,AKT1S1,84335
ENSG00000204713,TRIM27,5987
ENSG00000204822,MRPL53,116540
ENSG00000204842,ATXN2,6311
ENSG00000204843,DCTN1,1639
ENSG00000204856,FAM216A,29902
ENSG00000204859,ZBTB48,3104
ENSG00000204899,MZT1,440145
ENSG00000204922,UQCC3,790955
ENSG00000204946,ZNF783,100289678
ENSG00000204956,PCDHGA1,56114
ENSG00000205060,SLC35B4,84912
ENSG00000205138,SDHAF1,644096
ENSG00000205155,PSENEN,55851
ENSG00000205189,ZBTB10,65986
ENSG00000205220,PSMB10,5699
ENSG00000205250,E2F4,1874
ENSG00000205268,PDE7A,5150
ENSG00000205279,CTXN3,613212
ENSG00000205302,SNX2,6643
ENSG00000205323,SARNP,84324
ENSG00000205339,IPO7,10527
ENSG00000205352,PRR13,54458
ENSG00000205356,TECPR1,25851
ENSG00000205413,SAMD9,54809
ENSG00000205476,CCDC85C,317762
ENSG00000205531,NAP1L4,4676
ENSG00000205544,TMEM256,254863
ENSG00000205560,CPT1B,1375
ENSG00000205581,HMGN1,3150
ENSG00000205593,DENND6B,414918
ENSG00000205629,LCMT1,51451
ENSG00000205726,ITSN1,6453
ENSG00000205744,DENND1C,79958
ENSG00000205758,CRYZL1,9946
ENSG00000205903,ZNF316,100131017
ENSG00000205937,RNPS1,10921
ENSG00000205981,DNAJC19,131118
ENSG00000206053,JPT2,90861
ENSG00000206503,HLA-A,3105
ENSG00000206527,HACD2,201562
ENSG00000206530,CFAP44,55779
ENSG00000206560,ANKRD28,23243
ENSG00000206562,METTL6,131965
ENSG00000211455,STK38L,23012
ENSG00000211456,SACM1L,22908
ENSG00000211460,TSN,7247
ENSG00000213015,ZNF580,51157
ENSG00000213020,ZNF611,81856
ENSG00000213024,NUP62,23636
ENSG00000213047,DENND1B,163486
ENSG00000213066,FGFR1OP,11116
ENSG00000213079,SCAF8,22828
ENSG00000213123,TCTEX1D2,255758
ENSG00000213145,CRIP1,1396
ENSG00000213160,KLHL23,151230
ENSG00000213160,KLHL23,100526832
ENSG00000213186,TRIM59,286827
ENSG00000213221,DNLZ,728489
ENSG00000213246,SUPT4H1,6827
ENSG00000213281,NRAS,4893
ENSG00000213337,ANKRD39,51239
ENSG00000213339,QTRT1,81890
ENSG00000213341,CHUK,1147
ENSG00000213347,MXD3,83463
ENSG00000213380,COG8,84342
ENSG00000213390,ARHGAP19,84986
ENSG00000213397,HAUS7,55559
ENSG00000213402,PTPRCAP,5790
ENSG00000213413,PVRIG,79037
ENSG00000213445,SIPA1,6494
ENSG00000213465,ARL2,402
ENSG00000213523,SRA1,10011
ENSG00000213533,STIMATE,375346
ENSG00000213551,DNAJC9,23234
ENSG00000213563,C8orf82,414919
ENSG00000213585,VDAC1,7416
ENSG00000213588,ZBTB9,221504
ENSG00000213593,TMX2,51075
ENSG00000213614,HEXA,3073
ENSG00000213619,NDUFS3,4722
ENSG00000213638,ADAT3,113179
ENSG00000213639,PPP1CB,5500
ENSG00000213654,GPSM3,63940
ENSG00000213672,NCKIPSD,51517
ENSG00000213676,ATF6B,1388
ENSG00000213689,TREX1,11277
ENSG00000213699,SLC35F6,54978
ENSG00000213719,CLIC1,1192
ENSG00000213741,RPS29,6235
ENSG00000213762,ZNF134,7693
ENSG00000213780,GTF2H4,2968
ENSG00000213782,DDX47,51202
ENSG00000213799,ZNF845,91664
ENSG00000213906,LTB4R2,56413
ENSG00000213920,MDP1,145553
ENSG00000213923,CSNK1E,1454
ENSG00000213930,GALT,2592
ENSG00000213965,NUDT19,390916
ENSG00000213983,AP1G2,8906
ENSG00000213999,MEF2B,4207
ENSG00000213999,MEF2B,100271849
ENSG00000214013,GANC,2595
ENSG00000214022,REPIN1,29803
ENSG00000214026,MRPL23,6150
ENSG00000214026,MRPL23,107987373
ENSG00000214046,SMIM7,79086
ENSG00000214078,CPNE1,8904
ENSG00000214087,ARL16,339231
ENSG00000214113,LYRM4,57128
ENSG00000214114,MYCBP,26292
ENSG00000214160,ALG3,10195
ENSG00000214253,FIS1,51024
ENSG00000214367,HAUS3,79441
ENSG00000214517,PPME1,51400
ENSG00000214595,EML6,400954
ENSG00000214655,ZSWIM8,23053
ENSG00000214706,IFRD2,7866
ENSG00000214736,TOMM6,100188893
ENSG00000214753,HNRNPUL2,221092
ENSG00000215012,RTL10,79680
ENSG00000215021,PHB2,11331
ENSG00000215041,NEURL4,84461
ENSG00000215193,PEX26,55670
ENSG00000215251,FASTKD5,60493
ENSG00000215271,HOMEZ,57594
ENSG00000215301,DDX3X,1654
ENSG00000215305,VPS16,64601
ENSG00000215421,ZNF407,55628
ENSG00000215472,RPL17-C18orf32,100526842
ENSG00000215695,RSC1A1,6248
ENSG00000215845,TSTD1,100131187
ENSG00000215883,CYB5RL,606495
ENSG00000216490,IFI30,10437
ENSG00000217128,FNIP1,96459
ENSG00000217555,CKLF,51192
ENSG00000217930,PAM16,51025
ENSG00000218739,CEBPZOS,100505876
ENSG00000218891,ZNF579,163033
ENSG00000219200,RNASEK,440400
ENSG00000219545,UMAD1,729852
ENSG00000220205,VAMP2,6844
ENSG00000221823,PPP3R1,5534
ENSG00000221829,FANCG,2189
ENSG00000221838,AP4M1,9179
ENSG00000221914,PPP2R2A,5520
ENSG00000221923,ZNF880,400713
ENSG00000221968,FADS3,3995
ENSG00000221978,CCNL2,81669
ENSG00000221983,UBA52,7311
ENSG00000221988,PPT2,9374
ENSG00000223496,EXOSC6,118460
ENSG00000223501,VPS52,6293
ENSG00000223865,HLA-DPB1,3115
ENSG00000224051,CPTP,80772
ENSG00000224470,ATXN1L,342371
ENSG00000224877,NDUFAF8,284184
ENSG00000225190,PLEKHM1,9842
ENSG00000225663,MCRIP1,348262
ENSG00000225697,SLC26A6,65010
ENSG00000225830,ERCC6,2074
ENSG00000225830,ERCC6,267004
ENSG00000225921,NOL7,51406
ENSG00000226979,LTA,4049
ENSG00000227057,WDR46,9277
ENSG00000227345,PARG,8505
ENSG00000227500,SCAMP4,113178
ENSG00000227507,LTB,4050
ENSG00000228300,C19orf24,55009
ENSG00000228672,PROB1,389333
ENSG00000229809,ZNF688,146542
ENSG00000229833,PET100,100131801
ENSG00000230124,ACBD6,84320
ENSG00000230989,HSBP1,3281
ENSG00000231389,HLA-DPA1,3113
ENSG00000231500,RPS18,6222
ENSG00000231925,TAPBP,6892
ENSG00000232119,MCTS1,28985
ENSG00000232434,AJM1,389813
ENSG00000232810,TNF,7124
ENSG00000233493,TMEM238,388564
ENSG00000234127,TRIM26,7726
ENSG00000234616,JRK,8629
ENSG00000234745,HLA-B,3106
ENSG00000235162,C12orf75,387882
ENSG00000235173,HGH1,51236
ENSG00000236104,ZBTB22,9278
ENSG00000237190,CDKN2AIPNL,91368
ENSG00000237441,RGL2,5863
ENSG00000237515,SHISA9,729993
ENSG00000237541,HLA-DQA2,3117
ENSG00000237541,HLA-DQA2,3118
ENSG00000237649,KIFC1,3833
ENSG00000237651,C2orf74,339804
ENSG00000239264,TXNDC5,81567
ENSG00000239305,RNF103,7844
ENSG00000239306,RBM14,10432
ENSG00000239382,ALKBH6,84964
ENSG00000239672,NME1,4830
ENSG00000239732,TLR9,54106
ENSG00000239779,WBP1,23559
ENSG00000239789,MRPS17,51373
ENSG00000239857,GET4,51608
ENSG00000239900,ADSL,158
ENSG00000240065,PSMB9,5698
ENSG00000240184,PCDHGC3,5098
ENSG00000240303,ACAD11,84129
ENSG00000240344,PPIL3,53938
ENSG00000240505,TNFRSF13B,23495
ENSG00000240682,ISY1,57461
ENSG00000240764,PCDHGC5,56097
ENSG00000240849,TMEM189,387521
ENSG00000240857,RDH14,57665
ENSG00000240972,MIF,4282
ENSG00000241058,NSUN6,221078
ENSG00000241106,HLA-DOB,3112
ENSG00000241127,YAE1,57002
ENSG00000241258,CRCP,27297
ENSG00000241360,PDXP,57026
ENSG00000241370,RPP21,79897
ENSG00000241370,RPP21,202658
ENSG00000241468,ATP5MF,9551
ENSG00000241553,ARPC4,10093
ENSG00000241685,ARPC1A,10552
ENSG00000241837,ATP5PO,539
ENSG00000241878,PISD,23761
ENSG00000241973,PI4KA,5297
ENSG00000241978,AKAP2,11217
ENSG00000242028,HYPK,25764
ENSG00000242114,MTFP1,51537
ENSG00000242247,ARFGAP3,26286
ENSG00000242259,C22orf39,128977
ENSG00000242265,PEG10,23089
ENSG00000242372,EIF6,3692
ENSG00000242419,PCDHGC4,56098
ENSG00000242485,MRPL20,55052
ENSG00000242574,HLA-DMB,3109
ENSG00000242802,AP5Z1,9907
ENSG00000243147,MRPL33,9553
ENSG00000243156,MICAL3,57553
ENSG00000243207,PPAN-P2RY11,692312
ENSG00000243449,C4orf48,401115
ENSG00000243646,IL10RB,3588
ENSG00000243667,WDR92,116143
ENSG00000243678,NME2,4831
ENSG00000243725,TTC4,7268
ENSG00000243927,MRPS6,64968
ENSG00000243943,ZNF512,84450
ENSG00000243989,ACY1,95
ENSG00000244005,NFS1,9054
ENSG00000244038,DDOST,1650
ENSG00000244045,TMEM199,147007
ENSG00000244165,P2RY11,5032
ENSG00000244187,TMEM141,85014
ENSG00000244462,RBM12,10137
ENSG00000244687,UBE2V1,7335
ENSG00000244754,N4BP2L2,10443
ENSG00000246705,H2AFJ,55766
ENSG00000247077,PGAM5,192111
ENSG00000247315,ZCCHC3,85364
ENSG00000247596,TWF2,11344
ENSG00000247626,MARS2,92935
ENSG00000248098,BCKDHA,593
ENSG00000248167,TRIM39-RPP21,202658
ENSG00000248333,CDK11B,984
ENSG00000248487,ABHD14A,25864
ENSG00000248592,STIMATE-MUSTN1,100526772
ENSG00000248643,RBM14-RBM4,100526737
ENSG00000248672,LY75-CD302,100526664
ENSG00000248919,ATP5MF-PTCD1,100526740
ENSG00000249115,HAUS5,23354
ENSG00000249884,RNF103-CHMP3,100526767
ENSG00000249915,PDCD6,10016
ENSG00000250021,ARPIN-AP3S2,100526783
ENSG00000250151,ARPC4-TTLL3,100526693
ENSG00000250479,CHCHD10,400916
ENSG00000250571,GLI4,2738
ENSG00000251201,TMED7-TICAM2,100302736
ENSG00000251369,ZNF550,162972
ENSG00000251503,CENPS-CORT,100526739
ENSG00000253159,PCDHGA12,26025
