NAME,DESCRIPTION,GENE_SYMBOL,GENE_TITLE,SCORE
CCT8,CCT8,null,null,0.036757443
DGKE,DGKE,null,null,0.036718704
AC004707.1,AC004707.1,null,null,0.036706254
RBM48,RBM48,null,null,0.03669778
RPN1,RPN1,null,null,0.036693495
EFL1,EFL1,null,null,0.036663845
CELF1,CELF1,null,null,0.03666072
HMGA1,HMGA1,null,null,0.036620017
INF2,INF2,null,null,0.036606815
AASDH,AASDH,null,null,0.036599137
SLC29A3,SLC29A3,null,null,0.036581397
UBE2K,UBE2K,null,null,0.036573827
GUK1,GUK1,null,null,0.03656581
RPS9,RPS9,null,null,0.03654899
GNL2,GNL2,null,null,0.03654397
SERPINE1,SERPINE1,null,null,0.036531303
ZAP70,ZAP70,null,null,0.03651656
AMMECR1,AMMECR1,null,null,0.036515914
HSCB,HSCB,null,null,0.03649674
SMARCA4,SMARCA4,null,null,0.036479484
ABCC10,ABCC10,null,null,0.03646958
TMEM203,TMEM203,null,null,0.0364626
AC004832.3,AC004832.3,null,null,0.03644234
ARIH2,ARIH2,null,null,0.036433004
C12orf43,C12orf43,null,null,0.0364172
MAPKAPK5,MAPKAPK5,null,null,0.03639335
SMIM20,SMIM20,null,null,0.036371876
ZNF519,ZNF519,null,null,0.03637058
AC113189.2,AC113189.2,null,null,0.036364753
SNRPD1,SNRPD1,null,null,0.03634863
HSPA8,HSPA8,null,null,0.036340225
METTL17,METTL17,null,null,0.036312968
ATP6V1G1,ATP6V1G1,null,null,0.036279302
PRCP,PRCP,null,null,0.036278933
WDR81,WDR81,null,null,0.036273465
CRTC1,CRTC1,null,null,0.036272563
SLC39A9,SLC39A9,null,null,0.036210407
PGGHG,PGGHG,null,null,0.036210317
AC018761.2,AC018761.2,null,null,0.036207594
CABLES1,CABLES1,null,null,0.036180664
AL157786.1,AL157786.1,null,null,0.036176827
LARP1,LARP1,null,null,0.036158048
SWT1,SWT1,null,null,0.036151405
CNNM2,CNNM2,null,null,0.036106095
THAP7,THAP7,null,null,0.036079716
ABCB10,ABCB10,null,null,0.03606268
CTPS1,CTPS1,null,null,0.036057033
SKP2,SKP2,null,null,0.036038354
RAB10,RAB10,null,null,0.03602358
NUP42,NUP42,null,null,0.03601412
PRKDC,PRKDC,null,null,0.035995886
AC011455.2,AC011455.2,null,null,0.035993777
POLR3A,POLR3A,null,null,0.035983313
AP003352.1,AP003352.1,null,null,0.035967946
PLEKHB2,PLEKHB2,null,null,0.035960224
AL161668.3,AL161668.3,null,null,0.035953395
ASNSD1,ASNSD1,null,null,0.035949033
ZNF213-AS1,ZNF213-AS1,null,null,0.035935994
MT-ND2,MT-ND2,null,null,0.035931386
SENP6,SENP6,null,null,0.035929307
SLC41A3,SLC41A3,null,null,0.035929225
IGHV3-11,IGHV3-11,null,null,0.035921335
ELP4,ELP4,null,null,0.035889234
AC010247.2,AC010247.2,null,null,0.035888318
AC022966.1,AC022966.1,null,null,0.035874046
YEATS2,YEATS2,null,null,0.03586487
RPS12,RPS12,null,null,0.03584536
PDE8A,PDE8A,null,null,0.035807833
GPATCH1,GPATCH1,null,null,0.035795312
FAM98C,FAM98C,null,null,0.035784073
DEGS1,DEGS1,null,null,0.03578377
EIF3I,EIF3I,null,null,0.035767153
INO80,INO80,null,null,0.035767045
AC009237.3,AC009237.3,null,null,0.035696235
EDEM1,EDEM1,null,null,0.035694275
TIFA,TIFA,null,null,0.035663642
TSPAN4,TSPAN4,null,null,0.035642512
ZFP69,ZFP69,null,null,0.03562859
IGHV3-53,IGHV3-53,null,null,0.03561173
EXOSC3,EXOSC3,null,null,0.035611212
PRPF38B,PRPF38B,null,null,0.035606075
LRFN3,LRFN3,null,null,0.035585593
RRP8,RRP8,null,null,0.035562057
STK4,STK4,null,null,0.035540927
LMAN2L,LMAN2L,null,null,0.03553242
ZCCHC4,ZCCHC4,null,null,0.03546826
SCNM1,SCNM1,null,null,0.03542905
NEK1,NEK1,null,null,0.03539269
GSE1,GSE1,null,null,0.035389982
VPS72,VPS72,null,null,0.035367914
ZNF17,ZNF17,null,null,0.035364866
KIAA1328,KIAA1328,null,null,0.03533786
UQCRQ,UQCRQ,null,null,0.03533278
ZNF629,ZNF629,null,null,0.035320736
ZNF496,ZNF496,null,null,0.035255805
RPS8,RPS8,null,null,0.035248477
OARD1,OARD1,null,null,0.035246808
AC010327.6,AC010327.6,null,null,0.035237685
IL15,IL15,null,null,0.03520514
PNPLA3,PNPLA3,null,null,0.035114482
HSP90AA1,HSP90AA1,null,null,0.035090037
RPL41,RPL41,null,null,0.035086848
ENO1,ENO1,null,null,0.035079956
ZNF605,ZNF605,null,null,0.035067424
MND1,MND1,null,null,0.03505754
PI4K2B,PI4K2B,null,null,0.035045076
IRAK1BP1,IRAK1BP1,null,null,0.035022084
SLC35F2,SLC35F2,null,null,0.034996327
AC107884.1,AC107884.1,null,null,0.034985173
ETFA,ETFA,null,null,0.034983136
HAUS3,HAUS3,null,null,0.034976535
TBL1X,TBL1X,null,null,0.034936707
GTF3C2,GTF3C2,null,null,0.03488131
AL589765.7,AL589765.7,null,null,0.03487821
C4orf48,C4orf48,null,null,0.034827635
CDC25A,CDC25A,null,null,0.034823824
IGHV3-64,IGHV3-64,null,null,0.034798518
EIF3FP3,EIF3FP3,null,null,0.034784228
SMG8,SMG8,null,null,0.034772616
RRN3,RRN3,null,null,0.034753
LANCL1,LANCL1,null,null,0.034746535
TWISTNB,TWISTNB,null,null,0.03474419
RPL18,RPL18,null,null,0.034728087
TTC17,TTC17,null,null,0.034695674
AC009690.1,AC009690.1,null,null,0.03466725
XAB2,XAB2,null,null,0.0346513
C8orf82,C8orf82,null,null,0.034609694
UPRT,UPRT,null,null,0.03458334
MRPS27,MRPS27,null,null,0.03457526
DEGS2,DEGS2,null,null,0.03455459
TCERG1,TCERG1,null,null,0.034521982
EIF5A,EIF5A,null,null,0.034492
TWF2,TWF2,null,null,0.03448419
CKLF,CKLF,null,null,0.034477543
DPM1,DPM1,null,null,0.034469716
PPID,PPID,null,null,0.034450013
CENPW,CENPW,null,null,0.03444869
UBE2M,UBE2M,null,null,0.034435216
SLC25A4,SLC25A4,null,null,0.034396533
BTBD2,BTBD2,null,null,0.03439636
CHIC2,CHIC2,null,null,0.03437386
NAA50,NAA50,null,null,0.034367915
SKA1,SKA1,null,null,0.03435426
FAM217B,FAM217B,null,null,0.034347743
SYNCRIP,SYNCRIP,null,null,0.034346957
BDH1,BDH1,null,null,0.0343236
EIF3L,EIF3L,null,null,0.03431221
DPF1,DPF1,null,null,0.034300957
TCTA,TCTA,null,null,0.034299746
DESI2,DESI2,null,null,0.03427174
CCNY,CCNY,null,null,0.034271523
IGHV3-21,IGHV3-21,null,null,0.03425784
ZBED4,ZBED4,null,null,0.03425665
IGHV3-64D,IGHV3-64D,null,null,0.034254085
RNF114,RNF114,null,null,0.034251027
MTCP1,MTCP1,null,null,0.03423316
MTERF3,MTERF3,null,null,0.034230668
DCTD,DCTD,null,null,0.03422784
TMEM14C,TMEM14C,null,null,0.03418973
AP001267.1,AP001267.1,null,null,0.034188356
FAM43A,FAM43A,null,null,0.03415114
PLEKHA8P1,PLEKHA8P1,null,null,0.03412653
LDAH,LDAH,null,null,0.034124583
HSPA4,HSPA4,null,null,0.034106135
FUNDC2,FUNDC2,null,null,0.034089465
TMEM181,TMEM181,null,null,0.03404991
LAMB3,LAMB3,null,null,0.034042023
ZNF667,ZNF667,null,null,0.034031082
DGCR6L,DGCR6L,null,null,0.0340161
RPS7,RPS7,null,null,0.033990573
ROR1,ROR1,null,null,0.03398144
NGRN,NGRN,null,null,0.033912268
METTL23,METTL23,null,null,0.033891942
ZNF570,ZNF570,null,null,0.033872295
IGHV3-49,IGHV3-49,null,null,0.03387015
CBX6,CBX6,null,null,0.033862215
CENPP,CENPP,null,null,0.033816997
NEIL1,NEIL1,null,null,0.033780586
KLHL11,KLHL11,null,null,0.033777054
TMEM245,TMEM245,null,null,0.03375871
FAM53C,FAM53C,null,null,0.033752706
AC125494.1,AC125494.1,null,null,0.03374536
SENP2,SENP2,null,null,0.033737265
AP000688.1,AP000688.1,null,null,0.033732142
AC135782.3,AC135782.3,null,null,0.033728834
KTI12,KTI12,null,null,0.03371613
TRMT10A,TRMT10A,null,null,0.033682942
EHMT2-AS1,EHMT2-AS1,null,null,0.0336518
AC137630.1,AC137630.1,null,null,0.03364215
RPS2,RPS2,null,null,0.03364194
TPK1,TPK1,null,null,0.033601604
FOXJ3,FOXJ3,null,null,0.033572298
SNAP47,SNAP47,null,null,0.03356514
NEK3,NEK3,null,null,0.0335637
TIAL1,TIAL1,null,null,0.033557776
TTI1,TTI1,null,null,0.0335525
ZNF500,ZNF500,null,null,0.033549752
RPS23,RPS23,null,null,0.03352507
PSMB10,PSMB10,null,null,0.033490963
C1orf131,C1orf131,null,null,0.033474855
NORAD,NORAD,null,null,0.033469908
FUCA1,FUCA1,null,null,0.033459514
CD38,CD38,null,null,0.03345675
RPL31,RPL31,null,null,0.03344987
AC068580.4,AC068580.4,null,null,0.033423677
TMX4,TMX4,null,null,0.033392746
MTHFD1,MTHFD1,null,null,0.03339219
VAMP8,VAMP8,null,null,0.033380825
ZNF511,ZNF511,null,null,0.033369318
AC092490.1,AC092490.1,null,null,0.033357136
EEF1A1P1,EEF1A1P1,null,null,0.033339784
FBXO48,FBXO48,null,null,0.03333698
NUTF2,NUTF2,null,null,0.033335477
AL671762.1,AL671762.1,null,null,0.0333144
AC145098.1,AC145098.1,null,null,0.033310667
ZNF514,ZNF514,null,null,0.03330314
DDX47,DDX47,null,null,0.033289157
UBE2O,UBE2O,null,null,0.03325087
AC116533.1,AC116533.1,null,null,0.033243556
USP10,USP10,null,null,0.03316667
ZKSCAN2-DT,ZKSCAN2-DT,null,null,0.033148367
DHRS7B,DHRS7B,null,null,0.033126336
AL139289.1,AL139289.1,null,null,0.03312081
ZXDB,ZXDB,null,null,0.033066876
LMBR1,LMBR1,null,null,0.03306584
E4F1,E4F1,null,null,0.033064842
NKRF,NKRF,null,null,0.033023812
CNDP2,CNDP2,null,null,0.0329964
TTC13,TTC13,null,null,0.032977663
CTRL,CTRL,null,null,0.032971144
HSDL2,HSDL2,null,null,0.0329604
NACA,NACA,null,null,0.032955643
AC083799.1,AC083799.1,null,null,0.0329542
CBX3,CBX3,null,null,0.03293471
TCEA2,TCEA2,null,null,0.032882698
ZUP1,ZUP1,null,null,0.032877762
TLCD3A,TLCD3A,null,null,0.03285953
LOX,LOX,null,null,0.032841064
RPS16,RPS16,null,null,0.032839373
PSME3,PSME3,null,null,0.032813173
KIF21B,KIF21B,null,null,0.03278166
NF2,NF2,null,null,0.03277814
HPS1,HPS1,null,null,0.032773096
NDUFS7,NDUFS7,null,null,0.032712054
PRAF2,PRAF2,null,null,0.0327066
CS,CS,null,null,0.0327024
IGLJ1,IGLJ1,null,null,0.03267936
MMS19,MMS19,null,null,0.032634523
AC011472.3,AC011472.3,null,null,0.032590806
ZC4H2,ZC4H2,null,null,0.03258999
PIGH,PIGH,null,null,0.032565333
THTPA,THTPA,null,null,0.0325638
CAPN10-DT,CAPN10-DT,null,null,0.032556675
RTN3,RTN3,null,null,0.032555662
NFKBIB,NFKBIB,null,null,0.03251442
RACK1,RACK1,null,null,0.032496527
TIPRL,TIPRL,null,null,0.03249344
USP53,USP53,null,null,0.032475226
SETD3,SETD3,null,null,0.032464985
SH2D3A,SH2D3A,null,null,0.032461606
RPL4,RPL4,null,null,0.032411538
FNBP4,FNBP4,null,null,0.032397963
SLC36A4,SLC36A4,null,null,0.03239355
NBAS,NBAS,null,null,0.032359026
MT1X,MT1X,null,null,0.032358833
KIAA2026,KIAA2026,null,null,0.03235285
RAN,RAN,null,null,0.032345463
SRP72,SRP72,null,null,0.032339763
DNAAF4-CCPG1,DNAAF4-CCPG1,null,null,0.032323286
SLC22A5,SLC22A5,null,null,0.032318037
CDKN2AIPNL,CDKN2AIPNL,null,null,0.032314666
AL355075.3,AL355075.3,null,null,0.032289654
RWDD3,RWDD3,null,null,0.032268547
GHITM,GHITM,null,null,0.032232475
MAPKBP1,MAPKBP1,null,null,0.032224055
ATP5PB,ATP5PB,null,null,0.032215722
CMC4,CMC4,null,null,0.03220423
RPL13AP5,RPL13AP5,null,null,0.032192577
RO60,RO60,null,null,0.03218482
NBPF15,NBPF15,null,null,0.03217903
SDHD,SDHD,null,null,0.03215999
MRPL40,MRPL40,null,null,0.032129932
EIF2AK3-DT,EIF2AK3-DT,null,null,0.032123063
TSN,TSN,null,null,0.03211516
WDSUB1,WDSUB1,null,null,0.032084633
WARS2-AS1,WARS2-AS1,null,null,0.03208428
HARS,HARS,null,null,0.03208421
GTF2H4,GTF2H4,null,null,0.032063756
UQCRH,UQCRH,null,null,0.0320518
CCPG1,CCPG1,null,null,0.032044157
IBA57,IBA57,null,null,0.03203714
SH2D2A,SH2D2A,null,null,0.03202688
OTUD4,OTUD4,null,null,0.032018796
DPH7,DPH7,null,null,0.032009967
EIF2B1,EIF2B1,null,null,0.03199908
PPP2R2A,PPP2R2A,null,null,0.031934887
IDH3B,IDH3B,null,null,0.03190572
EIF4E,EIF4E,null,null,0.03185483
PRRC1,PRRC1,null,null,0.031851146
CTSS,CTSS,null,null,0.03181689
STRAP,STRAP,null,null,0.031760853
AC007613.1,AC007613.1,null,null,0.031760603
APBB3,APBB3,null,null,0.031751554
ELOVL1,ELOVL1,null,null,0.031745393
AC092821.3,AC092821.3,null,null,0.031687044
PGM2,PGM2,null,null,0.031677563
CPSF2,CPSF2,null,null,0.03166344
ANKRD23,ANKRD23,null,null,0.031648558
RALY-AS1,RALY-AS1,null,null,0.03164362
MSL2,MSL2,null,null,0.031640206
GANAB,GANAB,null,null,0.031635534
OXCT1,OXCT1,null,null,0.031618197
ARHGAP4,ARHGAP4,null,null,0.031608596
DGAT1,DGAT1,null,null,0.03160026
COMMD9,COMMD9,null,null,0.031594988
ZNF628,ZNF628,null,null,0.031591143
PLEKHA8,PLEKHA8,null,null,0.031584073
ITPR3,ITPR3,null,null,0.031583566
STN1,STN1,null,null,0.031581555
AC018362.2,AC018362.2,null,null,0.03154899
SNX16,SNX16,null,null,0.03153297
AC008581.2,AC008581.2,null,null,0.031515624
ZNF569,ZNF569,null,null,0.03149184
TMEM218,TMEM218,null,null,0.031470694
AGGF1,AGGF1,null,null,0.03143192
CXCL8,CXCL8,null,null,0.031422075
SLC35E3,SLC35E3,null,null,0.031404704
RNF113A,RNF113A,null,null,0.031398337
SLC7A6,SLC7A6,null,null,0.031385288
AURKAIP1,AURKAIP1,null,null,0.031379905
ELAC2,ELAC2,null,null,0.03136362
RPS29,RPS29,null,null,0.0313535
RPL32,RPL32,null,null,0.031333935
ZCCHC3,ZCCHC3,null,null,0.031320453
SNHG32,SNHG32,null,null,0.031287465
RPL26L1,RPL26L1,null,null,0.031248856
C8orf88,C8orf88,null,null,0.031230388
AC087164.1,AC087164.1,null,null,0.031226328
CLDN12,CLDN12,null,null,0.031211415
POLQ,POLQ,null,null,0.03115814
SH3RF3,SH3RF3,null,null,0.031151032
OIP5,OIP5,null,null,0.031131385
PSMF1,PSMF1,null,null,0.031119252
URM1,URM1,null,null,0.031099528
ISCU,ISCU,null,null,0.031092409
TMEM44-AS1,TMEM44-AS1,null,null,0.031084467
WDHD1,WDHD1,null,null,0.031059857
NFIC,NFIC,null,null,0.031031972
EPN1,EPN1,null,null,0.031025868
CRYZL1,CRYZL1,null,null,0.031004261
GSR,GSR,null,null,0.03100125
SNX27,SNX27,null,null,0.030972831
COPS8,COPS8,null,null,0.030972457
WDR92,WDR92,null,null,0.030959869
AATF,AATF,null,null,0.030957766
ATP5ME,ATP5ME,null,null,0.030923432
ZNF768,ZNF768,null,null,0.030909952
RPLP2,RPLP2,null,null,0.030903831
NOM1,NOM1,null,null,0.030886421
MEST,MEST,null,null,0.030881505
TAF3,TAF3,null,null,0.030843481
NUP205,NUP205,null,null,0.03079968
OPN3,OPN3,null,null,0.03079772
MARK3,MARK3,null,null,0.03077324
IGHGP,IGHGP,null,null,0.030768055
GNPTG,GNPTG,null,null,0.03075803
SBDSP1,SBDSP1,null,null,0.030757133
HAUS2,HAUS2,null,null,0.030756317
SACM1L,SACM1L,null,null,0.03074602
TIMP2,TIMP2,null,null,0.030744238
UBA52,UBA52,null,null,0.030733308
PDCD6IP,PDCD6IP,null,null,0.030704744
NUDT14,NUDT14,null,null,0.03070439
IGLV2-14,IGLV2-14,null,null,0.030689867
HIRA,HIRA,null,null,0.030689236
ZADH2,ZADH2,null,null,0.030666696
EBAG9,EBAG9,null,null,0.030615034
ADGRA2,ADGRA2,null,null,0.030612515
ATG4A,ATG4A,null,null,0.030605063
GPALPP1,GPALPP1,null,null,0.030583624
AC023593.1,AC023593.1,null,null,0.030555261
AC012254.3,AC012254.3,null,null,0.030543482
NECAB1,NECAB1,null,null,0.030519996
AC011450.1,AC011450.1,null,null,0.030513056
TRAPPC3,TRAPPC3,null,null,0.0305032
SARS2,SARS2,null,null,0.03050177
AC007620.2,AC007620.2,null,null,0.030498724
NAT9,NAT9,null,null,0.030490905
AC008635.1,AC008635.1,null,null,0.030427346
SLC35B4,SLC35B4,null,null,0.030425385
RAB23,RAB23,null,null,0.030422956
ARHGAP18,ARHGAP18,null,null,0.03040403
BLOC1S5,BLOC1S5,null,null,0.030366441
IGKJ4,IGKJ4,null,null,0.0303386
ZNF607,ZNF607,null,null,0.030337278
RNFT1,RNFT1,null,null,0.030314801
CADM1,CADM1,null,null,0.030311793
ATP5F1A,ATP5F1A,null,null,0.03030997
LSM5,LSM5,null,null,0.030277941
IGHV5-10-1,IGHV5-10-1,null,null,0.03027347
CEP68,CEP68,null,null,0.03027268
IGLV2-11,IGLV2-11,null,null,0.030270686
NUDT17,NUDT17,null,null,0.030247573
EHMT1,EHMT1,null,null,0.030239241
CCP110,CCP110,null,null,0.03023657
TYW5,TYW5,null,null,0.030235246
SGSM2,SGSM2,null,null,0.030209323
EHMT2,EHMT2,null,null,0.030187482
ZNF721,ZNF721,null,null,0.030174872
POLD1,POLD1,null,null,0.030155608
PMM2,PMM2,null,null,0.030138737
RPN2,RPN2,null,null,0.03011066
COPS5,COPS5,null,null,0.03009839
LPAR2,LPAR2,null,null,0.03008993
AC012073.1,AC012073.1,null,null,0.030068684
PPIH,PPIH,null,null,0.03005913
AC018521.1,AC018521.1,null,null,0.03002573
HERC3,HERC3,null,null,0.03002092
SEPTIN2,SEPTIN2,null,null,0.030020557
EXO1,EXO1,null,null,0.030012034
EEF1AKMT2,EEF1AKMT2,null,null,0.029986197
TAF1A,TAF1A,null,null,0.029974094
EHBP1,EHBP1,null,null,0.029973889
ZKSCAN4,ZKSCAN4,null,null,0.02996323
NUP210,NUP210,null,null,0.029955836
CLASP2,CLASP2,null,null,0.029941607
EFTUD2,EFTUD2,null,null,0.02993517
RSU1,RSU1,null,null,0.029930564
C14orf119,C14orf119,null,null,0.029894797
PPFIBP1,PPFIBP1,null,null,0.02988659
P4HB,P4HB,null,null,0.029875802
IGHV3-48,IGHV3-48,null,null,0.029871332
CCNH,CCNH,null,null,0.029842712
FERMT2,FERMT2,null,null,0.029835243
MRPL55,MRPL55,null,null,0.029834328
CCSAP,CCSAP,null,null,0.029832805
TTC19,TTC19,null,null,0.029808572
MBLAC2,MBLAC2,null,null,0.02979366
ACOT7,ACOT7,null,null,0.029789066
CTSD,CTSD,null,null,0.02977289
DAZAP1,DAZAP1,null,null,0.029730221
KBTBD3,KBTBD3,null,null,0.029720774
PAIP2B,PAIP2B,null,null,0.029671775
NUP37,NUP37,null,null,0.029669056
POLR3GL,POLR3GL,null,null,0.029651755
ZNF619,ZNF619,null,null,0.029649936
B3GAT2,B3GAT2,null,null,0.029643515
LSM3,LSM3,null,null,0.029642
MRM2,MRM2,null,null,0.029638048
INPP5F,INPP5F,null,null,0.02962506
AC006064.4,AC006064.4,null,null,0.029617941
COQ8B,COQ8B,null,null,0.029612618
ZNF202,ZNF202,null,null,0.029601892
KLHL24,KLHL24,null,null,0.029591698
DHX57,DHX57,null,null,0.029587504
TMEM208,TMEM208,null,null,0.029581994
ATP1A1-AS1,ATP1A1-AS1,null,null,0.029556938
DDX39A,DDX39A,null,null,0.029556105
LINC00847,LINC00847,null,null,0.029550875
PHF3,PHF3,null,null,0.029544028
RHBDD3,RHBDD3,null,null,0.029508086
RPL30,RPL30,null,null,0.029498056
APC,APC,null,null,0.029466743
CHCHD1,CHCHD1,null,null,0.029461084
RAB3D,RAB3D,null,null,0.029450772
GCDH,GCDH,null,null,0.029440617
ENGASE,ENGASE,null,null,0.029438423
GALK2,GALK2,null,null,0.029424276
IFT46,IFT46,null,null,0.029415753
AC007938.2,AC007938.2,null,null,0.029409813
TMED2-DT,TMED2-DT,null,null,0.02940413
ZFP64,ZFP64,null,null,0.029380502
SUCLG1,SUCLG1,null,null,0.029337157
HACD4,HACD4,null,null,0.029265795
MBTPS1,MBTPS1,null,null,0.029265363
SOAT1,SOAT1,null,null,0.029201953
SLC25A28,SLC25A28,null,null,0.02920085
ZNF444,ZNF444,null,null,0.029192517
AC016546.1,AC016546.1,null,null,0.029178075
PRPS1,PRPS1,null,null,0.029174678
MAP2K3,MAP2K3,null,null,0.029159676
TADA1,TADA1,null,null,0.02915433
SPSB3,SPSB3,null,null,0.029136807
CSNK2A2,CSNK2A2,null,null,0.029134247
PPIB,PPIB,null,null,0.02912938
AC091729.3,AC091729.3,null,null,0.029128525
ABCD4,ABCD4,null,null,0.029108137
CYB5R1,CYB5R1,null,null,0.029101942
ATP13A1,ATP13A1,null,null,0.029100692
AL590627.1,AL590627.1,null,null,0.02907337
BEND3P1,BEND3P1,null,null,0.029026648
IMMP2L,IMMP2L,null,null,0.029025452
NDUFB8,NDUFB8,null,null,0.029007455
AC125257.2,AC125257.2,null,null,0.028987939
AC026202.3,AC026202.3,null,null,0.028980453
TBCD,TBCD,null,null,0.02894724
IGHV5-51,IGHV5-51,null,null,0.028935589
RPL39L,RPL39L,null,null,0.028893339
DUSP7,DUSP7,null,null,0.028881935
PVT1,PVT1,null,null,0.028881092
ZRANB2-AS1,ZRANB2-AS1,null,null,0.028876325
FSTL1,FSTL1,null,null,0.02886223
ZMPSTE24,ZMPSTE24,null,null,0.028857091
PRMT9,PRMT9,null,null,0.028847959
ADA2,ADA2,null,null,0.028841821
TMEM115,TMEM115,null,null,0.028825589
COQ10A,COQ10A,null,null,0.028796973
VAPA,VAPA,null,null,0.02879059
RABGGTA,RABGGTA,null,null,0.028731536
SPIN4,SPIN4,null,null,0.028710242
RPL10A,RPL10A,null,null,0.028702674
IGLV3-1,IGLV3-1,null,null,0.02870226
TBC1D2B,TBC1D2B,null,null,0.028658057
CUEDC2,CUEDC2,null,null,0.028642572
CDIPT,CDIPT,null,null,0.028630638
RARS2,RARS2,null,null,0.02862324
ANGPTL6,ANGPTL6,null,null,0.028617185
CAMK1D,CAMK1D,null,null,0.0286147
AC009630.3,AC009630.3,null,null,0.02861369
ACOT2,ACOT2,null,null,0.028606597
RPS27AP16,RPS27AP16,null,null,0.028596675
ILF3,ILF3,null,null,0.02858808
AL132671.2,AL132671.2,null,null,0.028580818
ATXN3,ATXN3,null,null,0.028576061
TOMM22,TOMM22,null,null,0.028521284
KIF3A,KIF3A,null,null,0.028510667
AGK,AGK,null,null,0.02850845
PTAR1,PTAR1,null,null,0.028505431
TSC22D3,TSC22D3,null,null,0.028505236
CES2,CES2,null,null,0.028500179
RBAK,RBAK,null,null,0.028488284
AC012184.2,AC012184.2,null,null,0.02847685
YTHDC2,YTHDC2,null,null,0.028472604
UBE2V2,UBE2V2,null,null,0.028462086
SLCO4A1-AS1,SLCO4A1-AS1,null,null,0.028456133
MRPS18A,MRPS18A,null,null,0.028455457
IGLV3-27,IGLV3-27,null,null,0.028453903
CAPRIN1,CAPRIN1,null,null,0.028453702
CHUK,CHUK,null,null,0.028451873
SMAP1,SMAP1,null,null,0.028446076
PRDX3,PRDX3,null,null,0.028431114
AC093155.3,AC093155.3,null,null,0.028426848
C1orf174,C1orf174,null,null,0.028420616
SNRPA,SNRPA,null,null,0.028409714
SYNJ2BP-COX16,SYNJ2BP-COX16,null,null,0.02839887
COX5A,COX5A,null,null,0.028397694
AC135457.1,AC135457.1,null,null,0.028344017
HSD17B11,HSD17B11,null,null,0.028306603
ATAD1,ATAD1,null,null,0.028301558
AC011455.1,AC011455.1,null,null,0.028265867
ECH1,ECH1,null,null,0.028256496
RPL27A,RPL27A,null,null,0.028243829
SLC15A3,SLC15A3,null,null,0.02822885
CCDC134,CCDC134,null,null,0.028182244
LNX1,LNX1,null,null,0.028159184
STPG1,STPG1,null,null,0.028155014
AC092849.1,AC092849.1,null,null,0.028152298
AC009163.5,AC009163.5,null,null,0.028112052
AC016747.1,AC016747.1,null,null,0.028091572
SYCE1L,SYCE1L,null,null,0.028087713
RAB39B,RAB39B,null,null,0.02806829
PPP1R3B,PPP1R3B,null,null,0.028053937
CRNKL1,CRNKL1,null,null,0.028028393
TMEM258,TMEM258,null,null,0.028024102
ATP6V0B,ATP6V0B,null,null,0.028003907
SLC23A2,SLC23A2,null,null,0.027966235
HAX1,HAX1,null,null,0.027944533
C15orf39,C15orf39,null,null,0.027940804
SOS1,SOS1,null,null,0.027906915
AL133352.1,AL133352.1,null,null,0.027900087
MTFR1,MTFR1,null,null,0.027880635
USP3,USP3,null,null,0.027868621
Mar-05,Mar-05,null,null,0.027863212
TP53TG1,TP53TG1,null,null,0.027848389
TXN2,TXN2,null,null,0.02783545
HBS1L,HBS1L,null,null,0.027835129
NDUFS3,NDUFS3,null,null,0.027834378
IGSF8,IGSF8,null,null,0.027806286
UBTD2,UBTD2,null,null,0.02780363
ACSL1,ACSL1,null,null,0.027721953
AC091045.1,AC091045.1,null,null,0.027721444
AC125611.3,AC125611.3,null,null,0.027714204
RAB34,RAB34,null,null,0.027643913
NAP1L1,NAP1L1,null,null,0.027621448
COL1A1,COL1A1,null,null,0.027609404
DNAJC25,DNAJC25,null,null,0.027599676
PLRG1,PLRG1,null,null,0.027574083
TCEAL4,TCEAL4,null,null,0.027566927
WWOX,WWOX,null,null,0.027555337
LINC00467,LINC00467,null,null,0.027554464
NENF,NENF,null,null,0.027550573
KIAA0100,KIAA0100,null,null,0.027535519
RINT1,RINT1,null,null,0.027508158
TBC1D19,TBC1D19,null,null,0.027503388
DNAJC11,DNAJC11,null,null,0.027474595
AL133353.2,AL133353.2,null,null,0.027441962
SELENOW,SELENOW,null,null,0.027438512
FAAP100,FAAP100,null,null,0.027423989
ATP5PF,ATP5PF,null,null,0.02741261
ANP32B,ANP32B,null,null,0.02738204
AMER1,AMER1,null,null,0.027364306
MRPL20,MRPL20,null,null,0.027358705
